dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
FashionMNIST,small,44,3,a1,firing_rate,baseline,2,0.6615953753263053,0.3333333333333333,0.05
FashionMNIST,small,44,3,a1,firing_rate,baseline,2,0.6615953753263053,0.47058823529411764,0.1
FashionMNIST,small,44,3,a1,firing_rate,baseline,2,0.6615953753263053,0.4782608695652174,0.2
FashionMNIST,small,44,3,a2,firing_rate,baseline,2,0.777313929983499,1.0,0.05
FashionMNIST,small,44,3,a2,firing_rate,baseline,2,0.777313929983499,0.7142857142857143,0.1
FashionMNIST,small,44,3,a2,firing_rate,baseline,2,0.777313929983499,0.5625,0.2
FashionMNIST,small,44,3,a1,hebbian,loss_free,2,0.5768575474937057,0.4117647058823529,0.05
FashionMNIST,small,44,3,a1,hebbian,loss_free,2,0.5768575474937057,0.3157894736842105,0.1
FashionMNIST,small,44,3,a1,hebbian,loss_free,2,0.5768575474937057,0.4166666666666667,0.2
FashionMNIST,small,44,3,a2,hebbian,loss_free,2,0.818140200286123,1.0,0.05
FashionMNIST,small,44,3,a2,hebbian,loss_free,2,0.818140200286123,0.7142857142857143,0.1
FashionMNIST,small,44,3,a2,hebbian,loss_free,2,0.818140200286123,0.5151515151515151,0.2
FashionMNIST,small,44,3,a1,mean_activation,baseline,2,0.5455374513618677,0.3333333333333333,0.05
FashionMNIST,small,44,3,a1,mean_activation,baseline,2,0.5455374513618677,0.3888888888888889,0.1
FashionMNIST,small,44,3,a1,mean_activation,baseline,2,0.5455374513618677,0.4166666666666667,0.2
FashionMNIST,small,44,3,a2,mean_activation,baseline,2,0.8322231759656652,1.0,0.05
FashionMNIST,small,44,3,a2,mean_activation,baseline,2,0.8322231759656652,0.6,0.1
FashionMNIST,small,44,3,a2,mean_activation,baseline,2,0.8322231759656652,0.5151515151515151,0.2
FashionMNIST,small,44,3,a1,output_weight_norm,baseline,2,0.959382152666514,0.3333333333333333,0.05
FashionMNIST,small,44,3,a1,output_weight_norm,baseline,2,0.959382152666514,0.6666666666666666,0.1
FashionMNIST,small,44,3,a1,output_weight_norm,baseline,2,0.959382152666514,0.7288135593220338,0.2
FashionMNIST,small,44,3,a2,output_weight_norm,baseline,2,0.9630390496246108,0.5,0.05
FashionMNIST,small,44,3,a2,output_weight_norm,baseline,2,0.9630390496246108,0.8461538461538461,0.1
FashionMNIST,small,44,3,a2,output_weight_norm,baseline,2,0.9630390496246108,0.8518518518518519,0.2
FashionMNIST,small,44,3,a1,redundancy,loss_free,2,0.7403297005521594,0.14285714285714285,0.05
FashionMNIST,small,44,3,a1,redundancy,loss_free,2,0.7403297005521594,0.35135135135135137,0.1
FashionMNIST,small,44,3,a1,redundancy,loss_free,2,0.7403297005521594,0.43661971830985913,0.2
FashionMNIST,small,44,3,a2,redundancy,loss_free,2,0.7927433489052316,0.7142857142857143,0.05
FashionMNIST,small,44,3,a2,redundancy,loss_free,2,0.7927433489052316,0.4117647058823529,0.1
FashionMNIST,small,44,3,a2,redundancy,loss_free,2,0.7927433489052316,0.6666666666666666,0.2
FashionMNIST,small,44,4,a1,activation_variance,baseline,3,0.5100859750514992,0.2,0.05
FashionMNIST,small,44,4,a1,activation_variance,baseline,3,0.5100859750514992,0.19047619047619047,0.1
FashionMNIST,small,44,4,a1,activation_variance,baseline,3,0.5100859750514992,0.275,0.2
FashionMNIST,small,44,4,a2,activation_variance,baseline,3,0.8639599427753935,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,activation_variance,baseline,3,0.8639599427753935,0.6,0.1
FashionMNIST,small,44,4,a2,activation_variance,baseline,3,0.8639599427753935,0.6666666666666666,0.2
FashionMNIST,small,44,4,a1,class_selectivity,loss_free,3,0.5817006179903869,0.2,0.05
FashionMNIST,small,44,4,a1,class_selectivity,loss_free,3,0.5817006179903869,0.25,0.1
FashionMNIST,small,44,4,a1,class_selectivity,loss_free,3,0.5817006179903869,0.2911392405063291,0.2
FashionMNIST,small,44,4,a2,class_selectivity,loss_free,3,0.8743175965665236,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,class_selectivity,loss_free,3,0.8743175965665236,0.5,0.1
FashionMNIST,small,44,4,a2,class_selectivity,loss_free,3,0.8743175965665236,0.6129032258064516,0.2
FashionMNIST,small,44,4,a1,firing_rate,baseline,3,0.649205063417938,0.5,0.05
FashionMNIST,small,44,4,a1,firing_rate,baseline,3,0.649205063417938,0.42857142857142855,0.1
FashionMNIST,small,44,4,a1,firing_rate,baseline,3,0.649205063417938,0.45714285714285713,0.2
FashionMNIST,small,44,4,a2,firing_rate,baseline,3,0.7993378933251328,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,firing_rate,baseline,3,0.7993378933251328,0.7142857142857143,0.1
FashionMNIST,small,44,4,a2,firing_rate,baseline,3,0.7993378933251328,0.7241379310344828,0.2
FashionMNIST,small,44,4,a1,hebbian,loss_free,3,0.5556591897459373,0.2631578947368421,0.05
FashionMNIST,small,44,4,a1,hebbian,loss_free,3,0.5556591897459373,0.42857142857142855,0.1
FashionMNIST,small,44,4,a1,hebbian,loss_free,3,0.5556591897459373,0.3246753246753247,0.2
FashionMNIST,small,44,4,a2,hebbian,loss_free,3,0.8386037195994277,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,hebbian,loss_free,3,0.8386037195994277,0.7142857142857143,0.1
FashionMNIST,small,44,4,a2,hebbian,loss_free,3,0.8386037195994277,0.6129032258064516,0.2
FashionMNIST,small,44,4,a1,mean_activation,baseline,3,0.5316526951247426,0.2,0.05
FashionMNIST,small,44,4,a1,mean_activation,baseline,3,0.5316526951247426,0.3888888888888889,0.1
FashionMNIST,small,44,4,a1,mean_activation,baseline,3,0.5316526951247426,0.3076923076923077,0.2
FashionMNIST,small,44,4,a2,mean_activation,baseline,3,0.817997138769671,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,mean_activation,baseline,3,0.817997138769671,0.7142857142857143,0.1
FashionMNIST,small,44,4,a2,mean_activation,baseline,3,0.817997138769671,0.6666666666666666,0.2
FashionMNIST,small,44,4,a1,output_weight_norm,baseline,3,0.9733756294346533,0.3333333333333333,0.05
FashionMNIST,small,44,4,a1,output_weight_norm,baseline,3,0.9733756294346533,0.6666666666666666,0.1
FashionMNIST,small,44,4,a1,output_weight_norm,baseline,3,0.9733756294346533,0.8214285714285714,0.2
FashionMNIST,small,44,4,a2,output_weight_norm,baseline,3,0.9790045321369713,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,output_weight_norm,baseline,3,0.9790045321369713,0.7142857142857143,0.1
FashionMNIST,small,44,4,a2,output_weight_norm,baseline,3,0.9790045321369713,0.7241379310344828,0.2
FashionMNIST,small,44,4,a1,redundancy,loss_free,3,0.7287219308951384,0.4117647058823529,0.05
FashionMNIST,small,44,4,a1,redundancy,loss_free,3,0.7287219308951384,0.28205128205128205,0.1
FashionMNIST,small,44,4,a1,redundancy,loss_free,3,0.7287219308951384,0.3076923076923077,0.2
FashionMNIST,small,44,4,a2,redundancy,loss_free,3,0.8154927119175303,0.7142857142857143,0.05
FashionMNIST,small,44,4,a2,redundancy,loss_free,3,0.8154927119175303,0.5,0.1
FashionMNIST,small,44,4,a2,redundancy,loss_free,3,0.8154927119175303,0.47058823529411764,0.2
FashionMNIST,small,44,5,a1,activation_variance,baseline,4,0.5360894941634241,0.2,0.05
FashionMNIST,small,44,5,a1,activation_variance,baseline,4,0.5360894941634241,0.35135135135135137,0.1
FashionMNIST,small,44,5,a1,activation_variance,baseline,4,0.5360894941634241,0.36,0.2
FashionMNIST,small,44,5,a2,activation_variance,baseline,4,0.8872264998309675,0.7142857142857143,0.05
FashionMNIST,small,44,5,a2,activation_variance,baseline,4,0.8872264998309675,0.6,0.1
FashionMNIST,small,44,5,a2,activation_variance,baseline,4,0.8872264998309675,0.6129032258064516,0.2
FashionMNIST,small,44,5,a1,class_selectivity,loss_free,4,0.653032015335317,0.2,0.05
FashionMNIST,small,44,5,a1,class_selectivity,loss_free,4,0.653032015335317,0.3888888888888889,0.1
FashionMNIST,small,44,5,a1,class_selectivity,loss_free,4,0.653032015335317,0.4166666666666667,0.2
FashionMNIST,small,44,5,a2,class_selectivity,loss_free,4,0.8444536004911999,0.7142857142857143,0.05
FashionMNIST,small,44,5,a2,class_selectivity,loss_free,4,0.8444536004911999,0.5,0.1
FashionMNIST,small,44,5,a2,class_selectivity,loss_free,4,0.8444536004911999,0.6129032258064516,0.2
FashionMNIST,small,44,5,a1,firing_rate,baseline,4,0.6488710118121978,0.5,0.05
FashionMNIST,small,44,5,a1,firing_rate,baseline,4,0.6488710118121978,0.42857142857142855,0.1
FashionMNIST,small,44,5,a1,firing_rate,baseline,4,0.6488710118121978,0.4782608695652174,0.2
FashionMNIST,small,44,5,a2,firing_rate,baseline,4,0.8477050097781379,0.7142857142857143,0.05
FashionMNIST,small,44,5,a2,firing_rate,baseline,4,0.8477050097781379,0.7142857142857143,0.1
FashionMNIST,small,44,5,a2,firing_rate,baseline,4,0.8477050097781379,0.7241379310344828,0.2
FashionMNIST,small,44,5,a1,hebbian,loss_free,4,0.5802049954222934,0.3333333333333333,0.05
FashionMNIST,small,44,5,a1,hebbian,loss_free,4,0.5802049954222934,0.35135135135135137,0.1
FashionMNIST,small,44,5,a1,hebbian,loss_free,4,0.5802049954222934,0.3972602739726027,0.2
FashionMNIST,small,44,5,a2,hebbian,loss_free,4,0.8439156845720163,0.7142857142857143,0.05
FashionMNIST,small,44,5,a2,hebbian,loss_free,4,0.8439156845720163,0.7142857142857143,0.1
FashionMNIST,small,44,5,a2,hebbian,loss_free,4,0.8439156845720163,0.6666666666666666,0.2
FashionMNIST,small,44,5,a1,mean_activation,baseline,4,0.5693944552529183,0.3333333333333333,0.05
FashionMNIST,small,44,5,a1,mean_activation,baseline,4,0.5693944552529183,0.3157894736842105,0.1
FashionMNIST,small,44,5,a1,mean_activation,baseline,4,0.5693944552529183,0.3972602739726027,0.2
FashionMNIST,small,44,5,a2,mean_activation,baseline,4,0.8473463291842566,0.7142857142857143,0.05
FashionMNIST,small,44,5,a2,mean_activation,baseline,4,0.8473463291842566,0.7142857142857143,0.1
FashionMNIST,small,44,5,a2,mean_activation,baseline,4,0.8473463291842566,0.6666666666666666,0.2
FashionMNIST,small,44,5,a1,output_weight_norm,baseline,4,0.9788660162508583,0.6,0.05
FashionMNIST,small,44,5,a1,output_weight_norm,baseline,4,0.9788660162508583,0.6129032258064516,0.1
FashionMNIST,small,44,5,a1,output_weight_norm,baseline,4,0.9788660162508583,0.7894736842105263,0.2
FashionMNIST,small,44,5,a2,output_weight_norm,baseline,4,0.9792448727339315,0.5,0.05
FashionMNIST,small,44,5,a2,output_weight_norm,baseline,4,0.9792448727339315,0.8461538461538461,0.1
FashionMNIST,small,44,5,a2,output_weight_norm,baseline,4,0.9792448727339315,0.8518518518518519,0.2
FashionMNIST,small,44,5,a1,redundancy,loss_free,4,0.7202583231705888,0.3333333333333333,0.05
FashionMNIST,small,44,5,a1,redundancy,loss_free,4,0.7202583231705888,0.28205128205128205,0.1
FashionMNIST,small,44,5,a1,redundancy,loss_free,4,0.7202583231705888,0.4166666666666667,0.2
FashionMNIST,small,44,5,a2,redundancy,loss_free,4,0.842187868901732,0.7142857142857143,0.05
FashionMNIST,small,44,5,a2,redundancy,loss_free,4,0.842187868901732,1.0,0.1
FashionMNIST,small,44,5,a2,redundancy,loss_free,4,0.842187868901732,0.5625,0.2
FashionMNIST,small,44,6,a1,activation_variance,baseline,5,0.5258819237811856,0.2,0.05
FashionMNIST,small,44,6,a1,activation_variance,baseline,5,0.5258819237811856,0.25,0.1
FashionMNIST,small,44,6,a1,activation_variance,baseline,5,0.5258819237811856,0.2911392405063291,0.2
