dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
MNIST,medium,44,10,a1,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9771607327367247,0.42857142857142855,0.05
MNIST,medium,44,10,a1,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9771607327367247,0.9245283018867925,0.1
MNIST,medium,44,10,a1,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9771607327367247,0.8378378378378378,0.2
MNIST,medium,44,10,a2,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9737213198901892,0.8461538461538461,0.05
MNIST,medium,44,10,a2,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9737213198901892,0.6129032258064516,0.1
MNIST,medium,44,10,a2,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9737213198901892,0.7288135593220338,0.2
MNIST,medium,44,10,a3,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9638741085194533,0.7142857142857143,0.05
MNIST,medium,44,10,a3,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9638741085194533,0.8461538461538461,0.1
MNIST,medium,44,10,a3,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9638741085194533,0.8518518518518519,0.2
MNIST,medium,44,10,a4,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9825091575091575,1.0,0.05
MNIST,medium,44,10,a4,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9825091575091575,0.7142857142857143,0.1
MNIST,medium,44,10,a4,hebbian,loss_free,0.14987102302256972,24.689453125,1,0,128,2048,0.9825091575091575,0.7142857142857143,0.2
MNIST,medium,44,10,a1,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.6811944065086541,0.5151515151515151,0.05
MNIST,medium,44,10,a1,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.6811944065086541,0.8214285714285714,0.1
MNIST,medium,44,10,a1,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.6811944065086541,0.632,0.2
MNIST,medium,44,10,a2,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.5657582135413325,0.5,0.05
MNIST,medium,44,10,a2,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.5657582135413325,0.47058823529411764,0.1
MNIST,medium,44,10,a2,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.5657582135413325,0.36,0.2
MNIST,medium,44,10,a3,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.6555227590784165,0.7142857142857143,0.05
MNIST,medium,44,10,a3,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.6555227590784165,0.5,0.1
MNIST,medium,44,10,a3,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.6555227590784165,0.3888888888888889,0.2
MNIST,medium,44,10,a4,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.47014652014652014,0.5,0.05
MNIST,medium,44,10,a4,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.47014652014652014,0.2,0.1
MNIST,medium,44,10,a4,activation_fisher,loss_aware,0.054402776062488556,27.54150390625,1,1,128,2048,0.47014652014652014,0.2631578947368421,0.2
MNIST,medium,44,10,a1,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9824175849506759,0.47058823529411764,0.05
MNIST,medium,44,10,a1,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9824175849506759,0.9245283018867925,0.1
MNIST,medium,44,10,a1,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9824175849506759,0.8888888888888888,0.2
MNIST,medium,44,10,a2,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9681833950253026,1.0,0.05
MNIST,medium,44,10,a2,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9681833950253026,0.6666666666666666,0.1
MNIST,medium,44,10,a2,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9681833950253026,0.8214285714285714,0.2
MNIST,medium,44,10,a3,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.946355576268089,0.7142857142857143,0.05
MNIST,medium,44,10,a3,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.946355576268089,0.7142857142857143,0.1
MNIST,medium,44,10,a3,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.946355576268089,0.8518518518518519,0.2
MNIST,medium,44,10,a4,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9668040293040293,1.0,0.05
MNIST,medium,44,10,a4,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9668040293040293,0.7142857142857143,0.1
MNIST,medium,44,10,a4,hebbian,loss_free,0.0925094960257411,25.158203125,2,0,256,2048,0.9668040293040293,0.6,0.2
MNIST,medium,44,10,a1,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.7457138867300251,0.42857142857142855,0.05
MNIST,medium,44,10,a1,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.7457138867300251,0.7894736842105263,0.1
MNIST,medium,44,10,a1,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.7457138867300251,0.6585365853658537,0.2
MNIST,medium,44,10,a2,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.6715526706364108,0.5,0.05
MNIST,medium,44,10,a2,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.6715526706364108,0.3888888888888889,0.1
MNIST,medium,44,10,a2,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.6715526706364108,0.3783783783783784,0.2
MNIST,medium,44,10,a3,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.7066304013537136,1.0,0.05
MNIST,medium,44,10,a3,activation_fisher,loss_aware,0.054711197037249804,27.5419921875,2,2,256,2048,0.7066304013537136,0.5,0.1
