dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,medium,44,10,all,all,random,baseline,0,0.05,0,0.9785,0.9801,0.07012436406612396,0.07756163682863117,539380,0.06202938874880448,538456,0.06205406911928646,0.0,0.0,0,0,0,0.36339335702359676,0.9801,0.07756163394078612,0.3464084239676595,574080,575050,"[0.9928571428571429, 0.9832599118942731, 0.9748062015503876, 0.9792079207920792, 0.984725050916497, 0.9798206278026906, 0.9843423799582464, 0.9776264591439688, 0.9763860369609856, 0.9682854311199207]","[0.9897540983606558, 0.9854014598540146, 0.974012474012474, 0.967391304347826, 0.9842053307008884, 0.9694092827004219, 0.9886010362694301, 0.9854085603112841, 0.9708029197080292, 0.9692603266090298]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.05,1,0.9834,0.9833,0.060264035539329054,0.07039118127923284,539380,0.06202938874880448,538456,0.06205406911928646,0.0,0.0,0,0,0,0.33577576698735356,0.9833,0.0703911817739514,0.3317884000716731,574080,575050,"[0.9928571428571429, 0.9929515418502203, 0.9835271317829457, 0.9841584158415841, 0.9796334012219959, 0.9865470852017937, 0.9832985386221295, 0.9824902723735408, 0.9753593429158111, 0.9712586719524281]","[0.9887295081967213, 0.9936131386861314, 0.9885654885654885, 0.9782608695652174, 0.9792694965449161, 0.9767932489451476, 0.9906735751295337, 0.9912451361867705, 0.9708029197080292, 0.9750240153698367]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.05,3,0.9833,0.9838,0.0629789160452783,0.07146602545031928,539380,0.06202938874880448,538456,0.06205406911928646,0.0,0.0,0,0,0,0.33645612699911,0.9838,0.07146602641628706,0.3701414270326495,574080,575050,"[0.9897959183673469, 0.9938325991189427, 0.9844961240310077, 0.9851485148514851, 0.9775967413441955, 0.9865470852017937, 0.9853862212943633, 0.980544747081712, 0.9753593429158111, 0.9781962338949455]","[0.9887295081967213, 0.9945255474452555, 0.9896049896049897, 0.9733201581027668, 0.9792694965449161, 0.9757383966244726, 0.9948186528497409, 0.9883268482490273, 0.9708029197080292, 0.9769452449567724]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.05,5,0.9853,0.9837,0.06025305642709136,0.07591813772712448,539380,0.06202938874880448,538456,0.06205406911928646,0.0,0.0,0,0,0,0.32019030896481127,0.9837,0.0759181366661618,0.3400347789283842,574080,575050,"[0.9908163265306122, 0.9920704845814978, 0.9815891472868217, 0.9871287128712871, 0.9775967413441955, 0.9876681614349776, 0.9832985386221295, 0.9824902723735408, 0.9774127310061602, 0.9762140733399405]","[0.9897540983606558, 0.9927007299270073, 0.9927234927234927, 0.974308300395257, 0.9871668311944719, 0.9789029535864979, 0.9906735751295337, 0.9912451361867705, 0.9760166840458812, 0.978866474543708]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.1,0,0.9785,0.9789,0.0794299674987793,0.08341573644578457,502895,0.12547604556125558,502019,0.1255243171683389,0.0,0.0,0,0,0,0.3239101399667561,0.9789,0.08341573474705219,0.3425831130007282,574080,575050,"[0.9897959183673469, 0.9814977973568282, 0.9699612403100775, 0.9821782178217822, 0.9857433808553971, 0.9753363228699552, 0.9874739039665971, 0.9727626459143969, 0.9763860369609856, 0.9682854311199207]","[0.9897540983606558, 0.9826642335766423, 0.9781704781704782, 0.974308300395257, 0.9842053307008884, 0.9672995780590717, 0.9896373056994818, 0.9785992217898832, 0.9708029197080292, 0.9692603266090298]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.1,1,0.9831,0.9829,0.061956080503761765,0.07114441222498717,502895,0.12547604556125558,502019,0.1255243171683389,0.0,0.0,0,0,0,0.3196235439972952,0.9829,0.07114441278527084,0.3370281310053542,574080,575050,"[0.9908163265306122, 0.9929515418502203, 0.9844961240310077, 0.9821782178217822, 0.9806517311608961, 0.9865470852017937, 0.9822546972860126, 0.9834630350194552, 0.9743326488706365, 0.9702675916749257]","[0.9897540983606558, 0.9917883211678832, 0.9906444906444907, 0.9752964426877471, 0.9861796643632774, 0.9715189873417721, 0.9917098445595854, 0.9883268482490273, 0.9718456725755996, 0.9731027857829011]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.1,3,0.9841,0.9839,0.05933613818883896,0.06943289626261322,502895,0.12547604556125558,502019,0.1255243171683389,0.0,0.0,0,0,0,0.3258126969449222,0.9839,0.06943289782127467,0.3250825629802421,574080,575050,"[0.9908163265306122, 0.9938325991189427, 0.9854651162790697, 0.9851485148514851, 0.9857433808553971, 0.9854260089686099, 0.9843423799582464, 0.9785992217898832, 0.9774127310061602, 0.9712586719524281]","[0.9907786885245902, 0.9917883211678832, 0.9906444906444907, 0.983201581027668, 0.9861796643632774, 0.9736286919831224, 0.9927461139896373, 0.9892996108949417, 0.9718456725755996, 0.9702209414024976]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.1,5,0.9844,0.9838,0.06274772344492376,0.07312480042561001,502895,0.12547604556125558,502019,0.1255243171683389,0.0,0.0,0,0,0,0.3250692000146955,0.9838,0.07312480068638033,0.31930799200199544,574080,575050,"[0.9908163265306122, 0.9920704845814978, 0.9835271317829457, 0.9861386138613861, 0.9786150712830958, 0.9831838565022422, 0.9853862212943633, 0.9815175097276264, 0.9774127310061602, 0.9781962338949455]","[0.9897540983606558, 0.9927007299270073, 0.9937629937629938, 0.9822134387351779, 0.9792694965449161, 0.9715189873417721, 0.9948186528497409, 0.9883268482490273, 0.9739311783107404, 0.9769452449567724]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.2,0,0.9755,0.9747,0.14798143570423125,0.1494236981511116,433261,0.24656812451091215,432481,0.24665377647714604,0.0,0.0,0,0,0,0.3214933070121333,0.9747,0.14942369666099548,0.32626803405582905,574080,575050,"[0.9836734693877551, 0.9718061674008811, 0.9631782945736435, 0.9821782178217822, 0.9826883910386965, 0.9708520179372198, 0.975991649269311, 0.9747081712062257, 0.9825462012320328, 0.9603567888999008]","[0.9774590163934426, 0.9808394160583942, 0.9656964656964657, 0.9703557312252964, 0.983218163869694, 0.9725738396624473, 0.9782383419689119, 0.9815175097276264, 0.9812304483837331, 0.9634966378482228]",batch,both
MNIST,medium,44,10,all,all,random,baseline,0,0.2,1,0.982,0.9827,0.06300200637876988,0.06914102391612251,433261,0.24656812451091215,432481,0.24665377647714604,0.0,0.0,0,0,0,0.3272946559591219,0.9827,0.06914102499198634,0.3322890750132501,574080,575050,"[0.9908163265306122, 0.9929515418502203, 0.9825581395348837, 0.9801980198019802, 0.9796334012219959, 0.9831838565022422, 0.9853862212943633, 0.980544747081712, 0.9743326488706365, 0.9762140733399405]","[0.9887295081967213, 0.9927007299270073, 0.9875259875259875, 0.974308300395257, 0.9772951628825272, 0.9715189873417721, 0.9937823834196892, 0.9902723735408561, 0.9676746611053181, 0.9750240153698367]",batch,both
