dataset,architecture,seed,epoch,layer,criterion,criterion_group,reference_criterion,spearman,topk_jaccard,topk_ratio
MNIST,medium,44,10,a2,class_selectivity,loss_free,activation_fisher,0.6202700141265669,0.8461538461538461,0.05
MNIST,medium,44,10,a2,class_selectivity,loss_free,activation_fisher,0.6202700141265669,0.42857142857142855,0.1
MNIST,medium,44,10,a2,class_selectivity,loss_free,activation_fisher,0.6202700141265669,0.34210526315789475,0.2
MNIST,medium,44,10,a3,class_selectivity,loss_free,activation_fisher,0.42315341274905643,1.0,0.05
MNIST,medium,44,10,a3,class_selectivity,loss_free,activation_fisher,0.42315341274905643,0.7142857142857143,0.1
MNIST,medium,44,10,a3,class_selectivity,loss_free,activation_fisher,0.42315341274905643,0.3888888888888889,0.2
MNIST,medium,44,10,a4,class_selectivity,loss_free,activation_fisher,0.338003663003663,0.0,0.05
MNIST,medium,44,10,a4,class_selectivity,loss_free,activation_fisher,0.338003663003663,0.0,0.1
MNIST,medium,44,10,a4,class_selectivity,loss_free,activation_fisher,0.338003663003663,0.2631578947368421,0.2
MNIST,medium,44,10,a1,redundancy,loss_free,activation_fisher,-0.4868991996474078,0.0,0.05
MNIST,medium,44,10,a1,redundancy,loss_free,activation_fisher,-0.4868991996474078,0.0,0.1
MNIST,medium,44,10,a1,redundancy,loss_free,activation_fisher,-0.4868991996474078,0.009900990099009901,0.2
MNIST,medium,44,10,a2,redundancy,loss_free,activation_fisher,-0.42301734204148994,0.043478260869565216,0.05
MNIST,medium,44,10,a2,redundancy,loss_free,activation_fisher,-0.42301734204148994,0.02040816326530612,0.1
MNIST,medium,44,10,a2,redundancy,loss_free,activation_fisher,-0.42301734204148994,0.04081632653061224,0.2
MNIST,medium,44,10,a3,redundancy,loss_free,activation_fisher,-0.29157241263924477,0.0,0.05
MNIST,medium,44,10,a3,redundancy,loss_free,activation_fisher,-0.29157241263924477,0.0,0.1
MNIST,medium,44,10,a3,redundancy,loss_free,activation_fisher,-0.29157241263924477,0.0,0.2
MNIST,medium,44,10,a4,redundancy,loss_free,activation_fisher,-0.01492947451317429,0.0,0.05
MNIST,medium,44,10,a4,redundancy,loss_free,activation_fisher,-0.01492947451317429,0.3333333333333333,0.1
MNIST,medium,44,10,a4,redundancy,loss_free,activation_fisher,-0.01492947451317429,0.14285714285714285,0.2
MNIST,medium,44,10,a1,hebbian,loss_free,activation_fisher,0.7860844949488174,0.5625,0.05
MNIST,medium,44,10,a1,hebbian,loss_free,activation_fisher,0.7860844949488174,0.8545454545454545,0.1
MNIST,medium,44,10,a1,hebbian,loss_free,activation_fisher,0.7860844949488174,0.6585365853658537,0.2
MNIST,medium,44,10,a2,hebbian,loss_free,activation_fisher,0.518063050980813,0.7142857142857143,0.05
MNIST,medium,44,10,a2,hebbian,loss_free,activation_fisher,0.518063050980813,0.35135135135135137,0.1
MNIST,medium,44,10,a2,hebbian,loss_free,activation_fisher,0.518063050980813,0.3783783783783784,0.2
MNIST,medium,44,10,a3,hebbian,loss_free,activation_fisher,0.408680025982276,1.0,0.05
MNIST,medium,44,10,a3,hebbian,loss_free,activation_fisher,0.408680025982276,0.6,0.1
MNIST,medium,44,10,a3,hebbian,loss_free,activation_fisher,0.408680025982276,0.3157894736842105,0.2
MNIST,medium,44,10,a4,hebbian,loss_free,activation_fisher,0.24931318681318682,0.2,0.05
MNIST,medium,44,10,a4,hebbian,loss_free,activation_fisher,0.24931318681318682,0.09090909090909091,0.1
MNIST,medium,44,10,a4,hebbian,loss_free,activation_fisher,0.24931318681318682,0.2,0.2
MNIST,medium,44,10,a1,weight_fisher,loss_aware,activation_fisher,0.9323607514836032,0.5151515151515151,0.05
MNIST,medium,44,10,a1,weight_fisher,loss_aware,activation_fisher,0.9323607514836032,1.0,0.1
MNIST,medium,44,10,a1,weight_fisher,loss_aware,activation_fisher,0.9323607514836032,0.8053097345132744,0.2
MNIST,medium,44,10,a2,weight_fisher,loss_aware,activation_fisher,0.9105512937431826,1.0,0.05
MNIST,medium,44,10,a2,weight_fisher,loss_aware,activation_fisher,0.9105512937431826,0.6666666666666666,0.1
MNIST,medium,44,10,a2,weight_fisher,loss_aware,activation_fisher,0.9105512937431826,0.8214285714285714,0.2
MNIST,medium,44,10,a3,weight_fisher,loss_aware,activation_fisher,0.8749588661655254,1.0,0.05
MNIST,medium,44,10,a3,weight_fisher,loss_aware,activation_fisher,0.8749588661655254,0.7142857142857143,0.1
MNIST,medium,44,10,a3,weight_fisher,loss_aware,activation_fisher,0.8749588661655254,0.5625,0.2
MNIST,medium,44,10,a4,weight_fisher,loss_aware,activation_fisher,0.5266483516483517,0.5,0.05
MNIST,medium,44,10,a4,weight_fisher,loss_aware,activation_fisher,0.5266483516483517,0.2,0.1
MNIST,medium,44,10,a4,weight_fisher,loss_aware,activation_fisher,0.5266483516483517,0.3333333333333333,0.2
