dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
MNIST,small,42,10,a1,hebbian,loss_free,0.11691394704394042,20.517578125,1,0,128,2048,0.9559410194892723,0.7142857142857143,0.05
MNIST,small,42,10,a1,hebbian,loss_free,0.11691394704394042,20.517578125,1,0,128,2048,0.9559410194892723,0.9230769230769231,0.1
MNIST,small,42,10,a1,hebbian,loss_free,0.11691394704394042,20.517578125,1,0,128,2048,0.9559410194892723,0.8214285714285714,0.2
MNIST,small,42,10,a2,hebbian,loss_free,0.11691394704394042,20.517578125,1,0,128,2048,0.9674452939022157,0.3333333333333333,0.05
MNIST,small,42,10,a2,hebbian,loss_free,0.11691394704394042,20.517578125,1,0,128,2048,0.9674452939022157,0.6,0.1
MNIST,small,42,10,a2,hebbian,loss_free,0.11691394704394042,20.517578125,1,0,128,2048,0.9674452939022157,0.8518518518518519,0.2
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.04926376498769969,20.85400390625,1,1,128,2048,0.45718202786902007,0.6,0.05
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.04926376498769969,20.85400390625,1,1,128,2048,0.45718202786902007,0.6666666666666666,0.1
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.04926376498769969,20.85400390625,1,1,128,2048,0.45718202786902007,0.3972602739726027,0.2
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.04926376498769969,20.85400390625,1,1,128,2048,0.24360808459989014,0.3333333333333333,0.05
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.04926376498769969,20.85400390625,1,1,128,2048,0.24360808459989014,0.14285714285714285,0.1
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.04926376498769969,20.85400390625,1,1,128,2048,0.24360808459989014,0.19047619047619047,0.2
MNIST,small,42,10,a1,hebbian,loss_free,0.08317056705709547,20.705078125,2,0,256,2048,0.981417696499609,0.7142857142857143,0.05
MNIST,small,42,10,a1,hebbian,loss_free,0.08317056705709547,20.705078125,2,0,256,2048,0.981417696499609,0.8518518518518519,0.1
MNIST,small,42,10,a1,hebbian,loss_free,0.08317056705709547,20.705078125,2,0,256,2048,0.981417696499609,0.8214285714285714,0.2
MNIST,small,42,10,a2,hebbian,loss_free,0.08317056705709547,20.705078125,2,0,256,2048,0.9749587987548068,0.7142857142857143,0.05
MNIST,small,42,10,a2,hebbian,loss_free,0.08317056705709547,20.705078125,2,0,256,2048,0.9749587987548068,0.6,0.1
MNIST,small,42,10,a2,hebbian,loss_free,0.08317056705709547,20.705078125,2,0,256,2048,0.9749587987548068,0.8518518518518519,0.2
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06274224503431469,20.8994140625,2,2,256,2048,0.5557815262167345,0.4117647058823529,0.05
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06274224503431469,20.8994140625,2,2,256,2048,0.5557815262167345,0.7241379310344828,0.1
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06274224503431469,20.8994140625,2,2,256,2048,0.5557815262167345,0.4166666666666667,0.2
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06274224503431469,20.8994140625,2,2,256,2048,0.2896275865226149,0.2,0.05
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06274224503431469,20.8994140625,2,2,256,2048,0.2896275865226149,0.3333333333333333,0.1
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06274224503431469,20.8994140625,2,2,256,2048,0.2896275865226149,0.21951219512195122,0.2
MNIST,small,42,10,a1,hebbian,loss_free,0.17225577402859926,20.705078125,4,0,512,2048,0.9913364634345139,0.7142857142857143,0.05
MNIST,small,42,10,a1,hebbian,loss_free,0.17225577402859926,20.705078125,4,0,512,2048,0.9913364634345139,0.9230769230769231,0.1
MNIST,small,42,10,a1,hebbian,loss_free,0.17225577402859926,20.705078125,4,0,512,2048,0.9913364634345139,0.8545454545454545,0.2
MNIST,small,42,10,a2,hebbian,loss_free,0.17225577402859926,20.705078125,4,0,512,2048,0.9922633217359458,1.0,0.05
MNIST,small,42,10,a2,hebbian,loss_free,0.17225577402859926,20.705078125,4,0,512,2048,0.9922633217359458,0.8461538461538461,0.1
MNIST,small,42,10,a2,hebbian,loss_free,0.17225577402859926,20.705078125,4,0,512,2048,0.9922633217359458,0.8518518518518519,0.2
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06018911907449365,20.8994140625,4,4,512,2048,0.7265457425310404,0.7142857142857143,0.05
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06018911907449365,20.8994140625,4,4,512,2048,0.7265457425310404,0.7241379310344828,0.1
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06018911907449365,20.8994140625,4,4,512,2048,0.7265457425310404,0.4782608695652174,0.2
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06018911907449365,20.8994140625,4,4,512,2048,0.5471525361655375,0.7142857142857143,0.05
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06018911907449365,20.8994140625,4,4,512,2048,0.5471525361655375,0.3333333333333333,0.1
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06018911907449365,20.8994140625,4,4,512,2048,0.5471525361655375,0.25,0.2
MNIST,small,42,10,a1,hebbian,loss_free,0.24511623894795775,20.705078125,8,0,1024,2048,0.9944447539817095,0.5,0.05
MNIST,small,42,10,a1,hebbian,loss_free,0.24511623894795775,20.705078125,8,0,1024,2048,0.9944447539817095,1.0,0.1
MNIST,small,42,10,a1,hebbian,loss_free,0.24511623894795775,20.705078125,8,0,1024,2048,0.9944447539817095,0.9245283018867925,0.2
MNIST,small,42,10,a2,hebbian,loss_free,0.24511623894795775,20.705078125,8,0,1024,2048,0.9966695660135506,1.0,0.05
MNIST,small,42,10,a2,hebbian,loss_free,0.24511623894795775,20.705078125,8,0,1024,2048,0.9966695660135506,1.0,0.1
MNIST,small,42,10,a2,hebbian,loss_free,0.24511623894795775,20.705078125,8,0,1024,2048,0.9966695660135506,1.0,0.2
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06768917001318187,20.8994140625,8,8,1024,2048,0.8580413158365758,0.4117647058823529,0.05
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06768917001318187,20.8994140625,8,8,1024,2048,0.8580413158365758,0.7241379310344828,0.1
MNIST,small,42,10,a1,activation_fisher,loss_aware,0.06768917001318187,20.8994140625,8,8,1024,2048,0.8580413158365758,0.6190476190476191,0.2
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06768917001318187,20.8994140625,8,8,1024,2048,0.8000652353048893,1.0,0.05
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06768917001318187,20.8994140625,8,8,1024,2048,0.8000652353048893,0.6,0.1
MNIST,small,42,10,a2,activation_fisher,loss_aware,0.06768917001318187,20.8994140625,8,8,1024,2048,0.8000652353048893,0.6129032258064516,0.2
