dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,small,42,10,all,all,random,baseline,0,0.2,3,0.9795,0.9822,0.07329059897065163,0.06138639861326665,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.33283692109398544,0.9822,0.06138640304338187,0.3310840600170195,234752,235146,"[0.9908163265306122, 0.9929515418502203, 0.9825581395348837, 0.9871287128712871, 0.9806517311608961, 0.9809417040358744, 0.9832985386221295, 0.9727626459143969, 0.971252566735113, 0.9781962338949455]","[0.9869083585095669, 0.9859278803869833, 0.9768378650553877, 0.9762611275964391, 0.9809619238476954, 0.975363941769317, 0.986639260020555, 0.9848914069877243, 0.974120082815735, 0.9651995905834186]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.2,5,0.979,0.9824,0.07378391926288605,0.06068006954994053,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.31460821302607656,0.9824,0.06068006648290902,0.33825514803174883,234752,235146,"[0.9918367346938776, 0.9929515418502203, 0.9854651162790697, 0.9841584158415841, 0.9786150712830958, 0.9786995515695067, 0.9812108559498957, 0.9815175097276264, 0.9753593429158111, 0.9722497522299306]","[0.9879154078549849, 0.9850483729111698, 0.9778449144008057, 0.973293768545994, 0.9799599198396793, 0.9742441209406495, 0.986639260020555, 0.9858356940509915, 0.974120082815735, 0.9631525076765609]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.3,0,0.9682,0.97,0.11561775362491608,0.10353583336621523,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3215757829602808,0.97,0.10353583062738181,0.31598598905839026,234752,235146,"[0.9877551020408163, 0.9929515418502203, 0.9525193798449613, 0.9752475247524752, 0.9582484725050916, 0.9730941704035875, 0.9624217118997912, 0.9610894941634242, 0.9722792607802875, 0.9623389494549058]","[0.9808660624370594, 0.9859278803869833, 0.9577039274924471, 0.9594460929772503, 0.9529058116232465, 0.973124300111982, 0.9650565262076053, 0.9669499527856469, 0.9772256728778468, 0.9611054247697032]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.3,1,0.9767,0.9799,0.07626903734505176,0.06486528092101217,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.33891871105879545,0.9799,0.06486528020724654,0.3340687920572236,234752,235146,"[0.9938775510204082, 0.9920704845814978, 0.9806201550387597, 0.9801980198019802, 0.9735234215885947, 0.9798206278026906, 0.9791231732776617, 0.97568093385214, 0.9743326488706365, 0.9682854311199207]","[0.9869083585095669, 0.9841688654353562, 0.9758308157099698, 0.9653808110781404, 0.9709418837675351, 0.973124300111982, 0.9845837615621789, 0.987724268177526, 0.9782608695652174, 0.9580348004094166]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.3,3,0.9771,0.9812,0.0741291903398931,0.06103049831166864,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3156459340825677,0.9812,0.06103049814924598,0.32491806999314576,234752,235146,"[0.9928571428571429, 0.9929515418502203, 0.9767441860465116, 0.9801980198019802, 0.9796334012219959, 0.9831838565022422, 0.9843423799582464, 0.9727626459143969, 0.9753593429158111, 0.9732408325074331]","[0.9808660624370594, 0.9841688654353562, 0.972809667673716, 0.9683481701285855, 0.9799599198396793, 0.9742441209406495, 0.986639260020555, 0.9830028328611898, 0.974120082815735, 0.9651995905834186]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.3,5,0.9772,0.9817,0.07379316608831286,0.06108065341131296,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3155842419946566,0.9817,0.061080652908026244,0.3172971089370549,234752,235146,"[0.9928571428571429, 0.9938325991189427, 0.9815891472868217, 0.9811881188118812, 0.984725050916497, 0.9820627802690582, 0.9822546972860126, 0.9766536964980544, 0.9702258726899384, 0.9702675916749257]","[0.9848942598187311, 0.9868073878627969, 0.973816717019134, 0.9673590504451038, 0.9799599198396793, 0.9764837625979843, 0.986639260020555, 0.983947119924457, 0.9730848861283644, 0.9570112589559877]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.4,0,0.9568,0.9619,0.1849797024488449,0.16437619100809098,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3131224919343367,0.9619,0.16437618913650512,0.34563846606761217,234752,235146,"[0.9887755102040816, 0.9911894273127754, 0.9282945736434108, 0.9603960396039604, 0.9684317718940937, 0.9517937219730942, 0.9624217118997912, 0.9426070038910506, 0.9650924024640657, 0.9573835480673935]","[0.9808660624370594, 0.9797713280562885, 0.9284994964753273, 0.9475766567754699, 0.9639278557114228, 0.921612541993281, 0.959917780061665, 0.9499527856468366, 0.9761904761904762, 0.9539406345957011]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.4,1,0.9752,0.9779,0.08379717834293843,0.07087337008453906,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3103441159473732,0.9779,0.0708733687903732,0.31050027906894684,234752,235146,"[0.9918367346938776, 0.9920704845814978, 0.9728682170542635, 0.9792079207920792, 0.984725050916497, 0.9719730941704036, 0.9812108559498957, 0.9708171206225681, 0.9702258726899384, 0.9623389494549058]","[0.9859013091641491, 0.9859278803869833, 0.972809667673716, 0.973293768545994, 0.9759519038076152, 0.9652855543113102, 0.986639260020555, 0.9811142587346553, 0.9710144927536232, 0.9508700102354145]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.4,3,0.9761,0.9804,0.07790977279692889,0.06561922220913693,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3024743910646066,0.9804,0.06561922202436253,0.31552295794244856,234752,235146,"[0.9928571428571429, 0.9929515418502203, 0.9796511627906976, 0.9811881188118812, 0.9755600814663951, 0.9831838565022422, 0.9843423799582464, 0.9737354085603113, 0.9722792607802875, 0.9672943508424182]","[0.9838872104733132, 0.9832893579595426, 0.9758308157099698, 0.9693372898120672, 0.9769539078156313, 0.975363941769317, 0.9856115107913669, 0.9811142587346553, 0.968944099378882, 0.9590583418628454]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.4,5,0.9767,0.9799,0.07734459322243929,0.06541272233230994,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.33612514194101095,0.9799,0.06541272376580164,0.33324383303988725,234752,235146,"[0.9918367346938776, 0.9929515418502203, 0.9767441860465116, 0.9831683168316832, 0.984725050916497, 0.976457399103139, 0.9801670146137788, 0.97568093385214, 0.971252566735113, 0.9643211100099108]","[0.9869083585095669, 0.9824098504837291, 0.9718026183282981, 0.9752720079129574, 0.9839679358717435, 0.9708846584546472, 0.9845837615621789, 0.983947119924457, 0.9679089026915114, 0.9570112589559877]",batch,both
