dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,deep,43,10,all,all,random,baseline,0,0.2,3,0.9841,0.9826,0.07888923809081316,0.07655633498075695,644001,0.28721369610115355,642606,0.2873868878637331,0.0,0.0,0,0,0,0.34139118902385235,0.9826,0.07655633593852908,0.3315243029501289,901760,903498,"[0.9908163265306122, 0.9947136563876652, 0.9825581395348837, 0.9841584158415841, 0.9786150712830958, 0.9697309417040358, 0.9853862212943633, 0.9834630350194552, 0.9753593429158111, 0.9781962338949455]","[0.9950347567030785, 0.986351228389445, 0.9850894632206759, 0.9883040935672515, 0.9825819672131147, 0.9765886287625418, 0.9918116683725691, 0.984313725490196, 0.9714285714285714, 0.9782608695652174]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.2,5,0.9839,0.9835,0.08409426115192473,0.08096980488832414,644001,0.28721369610115355,642606,0.2873868878637331,0.0,0.0,0,0,0,0.32434930303134024,0.9835,0.08096980587291837,0.383879364002496,901760,903498,"[0.9887755102040816, 0.9929515418502203, 0.9825581395348837, 0.9841584158415841, 0.9796334012219959, 0.9742152466367713, 0.9864300626304802, 0.9776264591439688, 0.9845995893223819, 0.9821605550049554]","[0.9910625620655412, 0.9836214740673339, 0.9831013916500994, 0.9844054580896686, 0.9877049180327869, 0.9777034559643255, 0.9928352098259979, 0.9813725490196078, 0.9785714285714285, 0.9782608695652174]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.3,0,0.8882,0.8858,0.8769426506996155,0.873205555343628,529280,0.4141879672118809,528057,0.4144151437189496,0.0,0.0,0,0,0,0.32901283993851393,0.8858,0.8732055554389954,0.33202649594750255,901760,903498,"[0.9908163265306122, 0.46255506607929514, 0.9312015503875969, 0.9326732673267327, 0.9429735234215886, 0.8957399103139013, 0.9634655532359081, 0.8511673151750972, 0.9866529774127311, 0.9663032705649157]","[0.9980139026812314, 0.45586897179253866, 0.9165009940357853, 0.9317738791423001, 0.9375, 0.8862876254180602, 0.9611054247697032, 0.8725490196078431, 0.9938775510204082, 0.9733201581027668]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.3,1,0.981,0.9798,0.08032004967033864,0.08091697729742155,529280,0.4141879672118809,528057,0.4144151437189496,0.0,0.0,0,0,0,0.330292145954445,0.9798,0.08091697855358944,0.33212159492541105,901760,903498,"[0.9897959183673469, 0.9920704845814978, 0.9796511627906976, 0.9871287128712871, 0.9806517311608961, 0.9708520179372198, 0.9770354906054279, 0.97568093385214, 0.971252566735113, 0.9712586719524281]","[0.9960278053624627, 0.986351228389445, 0.9831013916500994, 0.9853801169590644, 0.9836065573770492, 0.9777034559643255, 0.9856704196519959, 0.9823529411764705, 0.9612244897959183, 0.967391304347826]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.3,3,0.9819,0.9824,0.07984862001612783,0.07791755363208941,529280,0.4141879672118809,528057,0.4144151437189496,0.0,0.0,0,0,0,0.3326265220530331,0.9824,0.07791755719719222,0.33688618894666433,901760,903498,"[0.9897959183673469, 0.9938325991189427, 0.9806201550387597, 0.9821782178217822, 0.9826883910386965, 0.9798206278026906, 0.9843423799582464, 0.9785992217898832, 0.9763860369609856, 0.9742319127849356]","[0.9920556107249255, 0.9827115559599636, 0.9831013916500994, 0.9814814814814815, 0.9836065573770492, 0.9788182831661093, 0.9866939611054247, 0.9872549019607844, 0.9673469387755103, 0.9752964426877471]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.3,5,0.9828,0.9827,0.07838926609642803,0.07666607369696721,529280,0.4141879672118809,528057,0.4144151437189496,0.0,0.0,0,0,0,0.32611117407213897,0.9827,0.07666607838487252,0.325048511964269,901760,903498,"[0.9897959183673469, 0.9955947136563876, 0.9786821705426356, 0.9841584158415841, 0.9837067209775967, 0.9809417040358744, 0.9832985386221295, 0.9795719844357976, 0.9784394250513347, 0.9712586719524281]","[0.9940417080436942, 0.986351228389445, 0.9801192842942346, 0.9834307992202729, 0.9836065573770492, 0.9843924191750278, 0.9856704196519959, 0.984313725490196, 0.9755102040816327, 0.9703557312252964]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.4,0,0.7085,0.7086,1.4578345809936524,1.4587978397369386,423785,0.5309508156077822,422735,0.5312111870120653,0.0,0.0,0,0,0,0.32818838104140013,0.7086,1.4587978549957274,0.3326652511022985,901760,903498,"[0.9897959183673469, 0.0, 0.8003875968992248, 0.601980198019802, 0.890020366598778, 0.5459641255605381, 0.9352818371607515, 0.47470817120622566, 0.9876796714579056, 0.9663032705649157]","[0.9930486593843099, 0.0, 0.7544731610337972, 0.6081871345029239, 0.8811475409836066, 0.5161649944258639, 0.9293756397134084, 0.4970588235294118, 0.996938775510204, 0.9752964426877471]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.4,1,0.9772,0.9773,0.08996705137491226,0.08697436486287043,423785,0.5309508156077822,422735,0.5312111870120653,0.0,0.0,0,0,0,0.32387470407411456,0.9773,0.08697436556024477,0.34604944894090295,901760,903498,"[0.9887755102040816, 0.9911894273127754, 0.9777131782945736, 0.9742574257425742, 0.9775967413441955, 0.9786995515695067, 0.9822546972860126, 0.9747081712062257, 0.9671457905544147, 0.9593657086223984]","[0.9880834160873883, 0.9854413102820746, 0.9771371769383698, 0.969785575048733, 0.9846311475409836, 0.9777034559643255, 0.9897645854657113, 0.9803921568627451, 0.9581632653061225, 0.9604743083003953]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.4,3,0.9805,0.9799,0.07917816644459963,0.08042085940469988,423785,0.5309508156077822,422735,0.5312111870120653,0.0,0.0,0,0,0,0.32289298402611166,0.9799,0.08042086381637491,0.32820468896534294,901760,903498,"[0.9897959183673469, 0.9920704845814978, 0.9767441860465116, 0.9821782178217822, 0.9755600814663951, 0.9775784753363229, 0.9822546972860126, 0.9776264591439688, 0.973305954825462, 0.9702675916749257]","[0.9890764647467726, 0.986351228389445, 0.9771371769383698, 0.97953216374269, 0.9805327868852459, 0.9810479375696767, 0.9877175025588536, 0.9852941176470589, 0.9683673469387755, 0.9693675889328063]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.4,5,0.9826,0.9811,0.0776764086611569,0.07813344282532343,423785,0.5309508156077822,422735,0.5312111870120653,0.0,0.0,0,0,0,0.31594823906198144,0.9811,0.07813344221586595,0.32844842493068427,901760,903498,"[0.9897959183673469, 0.9920704845814978, 0.9786821705426356, 0.9871287128712871, 0.9796334012219959, 0.976457399103139, 0.9843423799582464, 0.9795719844357976, 0.971252566735113, 0.9702675916749257]","[0.9930486593843099, 0.9854413102820746, 0.9811133200795229, 0.9824561403508771, 0.9866803278688525, 0.979933110367893, 0.9887410440122825, 0.9862745098039216, 0.9704081632653061, 0.9713438735177866]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.5,0,0.4068,0.4045,1.9249635034561157,1.925634691619873,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.33412986795883626,0.4045,1.9256347007751464,0.3413095410214737,901760,903498,"[0.5214285714285715, 0.0, 0.0009689922480620155, 0.01485148514851485, 0.7515274949083504, 0.17937219730941703, 0.7139874739039666, 0.0, 0.997946611909651, 0.9554013875123885]","[0.5243296921549155, 0.0, 0.0, 0.021442495126705652, 0.7336065573770492, 0.14492753623188406, 0.7267144319344934, 0.0, 0.996938775510204, 0.9733201581027668]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.5,1,0.9735,0.9742,0.10396447623074055,0.09876907054577022,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.35928056004922837,0.9742,0.0987690704414621,0.34954605193343014,901760,903498,"[0.9877551020408163, 0.9903083700440528, 0.9738372093023255, 0.9762376237623762, 0.9745417515274949, 0.9708520179372198, 0.9791231732776617, 0.9698443579766537, 0.9620123203285421, 0.9554013875123885]","[0.9860973187686196, 0.986351228389445, 0.9791252485089463, 0.9629629629629629, 0.9815573770491803, 0.9698996655518395, 0.9856704196519959, 0.9725490196078431, 0.9489795918367347, 0.9604743083003953]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.5,3,0.9796,0.978,0.08703846396803856,0.0863542458914686,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.34857148490846157,0.978,0.08635424636830576,0.3318273880286142,901760,903498,"[0.9887755102040816, 0.9920704845814978, 0.9815891472868217, 0.9821782178217822, 0.9765784114052953, 0.9730941704035875, 0.9780793319415448, 0.9737354085603113, 0.9661190965092402, 0.9653121902874133]","[0.9890764647467726, 0.9827115559599636, 0.9860834990059643, 0.9756335282651072, 0.9877049180327869, 0.9732441471571907, 0.984646878198567, 0.9823529411764705, 0.9663265306122449, 0.967391304347826]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.5,5,0.9811,0.9787,0.08392198591530323,0.08711610813569277,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.32781519391573966,0.9787,0.08711610710304231,0.3334954399615526,901760,903498,"[0.9887755102040816, 0.9911894273127754, 0.9757751937984496, 0.9861386138613861, 0.9745417515274949, 0.9730941704035875, 0.9812108559498957, 0.9785992217898832, 0.9702258726899384, 0.9653121902874133]","[0.9880834160873883, 0.9827115559599636, 0.9850894632206759, 0.9805068226120858, 0.9846311475409836, 0.9777034559643255, 0.9877175025588536, 0.9852941176470589, 0.9693877551020408, 0.9693675889328063]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.7,0,0.098,0.0974,2.280292081069946,2.2815092098236085,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.31985560804605484,0.0974,2.281509212875366,0.3495863110292703,901760,903498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",batch,both
