dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
MNIST,deep,43,10,a1,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9806519631945481,0.35135135135135137,0.05
MNIST,deep,43,10,a1,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9806519631945481,0.8545454545454545,0.1
MNIST,deep,43,10,a1,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9806519631945481,0.8053097345132744,0.2
MNIST,deep,43,10,a2,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9662936130878508,0.7241379310344828,0.05
MNIST,deep,43,10,a2,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9662936130878508,0.8545454545454545,0.1
MNIST,deep,43,10,a2,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9662936130878508,0.7894736842105263,0.2
MNIST,deep,43,10,a3,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9723111961449438,0.4117647058823529,0.05
MNIST,deep,43,10,a3,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9723111961449438,1.0,0.1
MNIST,deep,43,10,a3,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9723111961449438,0.7586206896551724,0.2
MNIST,deep,43,10,a4,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9730342865420003,0.8461538461538461,0.05
MNIST,deep,43,10,a4,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9730342865420003,0.8518518518518519,0.1
MNIST,deep,43,10,a4,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9730342865420003,0.7894736842105263,0.2
MNIST,deep,43,10,a5,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9834200986203461,0.5,0.05
MNIST,deep,43,10,a5,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9834200986203461,1.0,0.1
MNIST,deep,43,10,a5,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9834200986203461,0.9230769230769231,0.2
MNIST,deep,43,10,a6,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9723901098901099,1.0,0.05
MNIST,deep,43,10,a6,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9723901098901099,0.7142857142857143,0.1
MNIST,deep,43,10,a6,hebbian,loss_free,0.1113965620752424,28.8232421875,1,0,128,2048,0.9723901098901099,0.8461538461538461,0.2
MNIST,deep,43,10,a1,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.7272011451317562,0.3157894736842105,0.05
MNIST,deep,43,10,a1,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.7272011451317562,0.7288135593220338,0.1
MNIST,deep,43,10,a1,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.7272011451317562,0.632,0.2
MNIST,deep,43,10,a2,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.6126154040025428,0.6129032258064516,0.05
MNIST,deep,43,10,a2,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.6126154040025428,0.5454545454545454,0.1
MNIST,deep,43,10,a2,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.6126154040025428,0.42657342657342656,0.2
MNIST,deep,43,10,a3,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.7292849114976577,0.5,0.05
MNIST,deep,43,10,a3,activation_fisher,loss_aware,0.04097264900337905,33.30517578125,1,1,128,2048,0.7292849114976577,0.9230769230769231,0.1
