dataset,architecture,seed,epoch,layer,criterion,criterion_group,neuron_index,score
MNIST,medium,43,10,a1,firing_rate,baseline,155,0.22216796875
MNIST,medium,43,10,a1,firing_rate,baseline,156,0.126953125
MNIST,medium,43,10,a1,firing_rate,baseline,157,0.0712890625
MNIST,medium,43,10,a1,firing_rate,baseline,158,0.193359375
MNIST,medium,43,10,a1,firing_rate,baseline,159,0.02685546875
MNIST,medium,43,10,a1,firing_rate,baseline,160,0.4462890625
MNIST,medium,43,10,a1,firing_rate,baseline,161,0.00830078125
MNIST,medium,43,10,a1,firing_rate,baseline,162,0.24609375
MNIST,medium,43,10,a1,firing_rate,baseline,163,0.04052734375
MNIST,medium,43,10,a1,firing_rate,baseline,164,0.1240234375
MNIST,medium,43,10,a1,firing_rate,baseline,165,0.46435546875
MNIST,medium,43,10,a1,firing_rate,baseline,166,0.24169921875
MNIST,medium,43,10,a1,firing_rate,baseline,167,0.17041015625
MNIST,medium,43,10,a1,firing_rate,baseline,168,0.21484375
MNIST,medium,43,10,a1,firing_rate,baseline,169,0.146484375
MNIST,medium,43,10,a1,firing_rate,baseline,170,0.009765625
MNIST,medium,43,10,a1,firing_rate,baseline,171,0.14306640625
MNIST,medium,43,10,a1,firing_rate,baseline,172,0.1298828125
MNIST,medium,43,10,a1,firing_rate,baseline,173,0.08251953125
MNIST,medium,43,10,a1,firing_rate,baseline,174,0.328125
MNIST,medium,43,10,a1,firing_rate,baseline,175,0.13037109375
MNIST,medium,43,10,a1,firing_rate,baseline,176,0.11962890625
MNIST,medium,43,10,a1,firing_rate,baseline,177,0.2822265625
MNIST,medium,43,10,a1,firing_rate,baseline,178,0.0537109375
MNIST,medium,43,10,a1,firing_rate,baseline,179,0.11328125
MNIST,medium,43,10,a1,firing_rate,baseline,180,0.0234375
MNIST,medium,43,10,a1,firing_rate,baseline,181,0.13720703125
MNIST,medium,43,10,a1,firing_rate,baseline,182,0.10400390625
MNIST,medium,43,10,a1,firing_rate,baseline,183,0.0908203125
MNIST,medium,43,10,a1,firing_rate,baseline,184,0.18212890625
MNIST,medium,43,10,a1,firing_rate,baseline,185,0.0517578125
MNIST,medium,43,10,a1,firing_rate,baseline,186,0.13232421875
MNIST,medium,43,10,a1,firing_rate,baseline,187,0.19970703125
MNIST,medium,43,10,a1,firing_rate,baseline,188,0.24951171875
MNIST,medium,43,10,a1,firing_rate,baseline,189,0.3447265625
MNIST,medium,43,10,a1,firing_rate,baseline,190,0.06689453125
MNIST,medium,43,10,a1,firing_rate,baseline,191,0.04443359375
MNIST,medium,43,10,a1,firing_rate,baseline,192,0.15478515625
MNIST,medium,43,10,a1,firing_rate,baseline,193,0.05517578125
MNIST,medium,43,10,a1,firing_rate,baseline,194,0.01025390625
MNIST,medium,43,10,a1,firing_rate,baseline,195,0.2041015625
MNIST,medium,43,10,a1,firing_rate,baseline,196,0.326171875
MNIST,medium,43,10,a1,firing_rate,baseline,197,0.08154296875
MNIST,medium,43,10,a1,firing_rate,baseline,198,0.27880859375
MNIST,medium,43,10,a1,firing_rate,baseline,199,0.18359375
MNIST,medium,43,10,a1,firing_rate,baseline,200,0.0478515625
MNIST,medium,43,10,a1,firing_rate,baseline,201,0.0009765625
MNIST,medium,43,10,a1,firing_rate,baseline,202,0.05859375
MNIST,medium,43,10,a1,firing_rate,baseline,203,0.1083984375
MNIST,medium,43,10,a1,firing_rate,baseline,204,0.296875
MNIST,medium,43,10,a1,firing_rate,baseline,205,0.19580078125
MNIST,medium,43,10,a1,firing_rate,baseline,206,0.326171875
MNIST,medium,43,10,a1,firing_rate,baseline,207,0.17041015625
MNIST,medium,43,10,a1,firing_rate,baseline,208,0.26220703125
MNIST,medium,43,10,a1,firing_rate,baseline,209,0.1962890625
MNIST,medium,43,10,a1,firing_rate,baseline,210,0.1259765625
MNIST,medium,43,10,a1,firing_rate,baseline,211,0.1689453125
MNIST,medium,43,10,a1,firing_rate,baseline,212,0.1953125
MNIST,medium,43,10,a1,firing_rate,baseline,213,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,214,0.1298828125
MNIST,medium,43,10,a1,firing_rate,baseline,215,0.00146484375
MNIST,medium,43,10,a1,firing_rate,baseline,216,0.24853515625
MNIST,medium,43,10,a1,firing_rate,baseline,217,0.12060546875
MNIST,medium,43,10,a1,firing_rate,baseline,218,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,219,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,220,0.09228515625
MNIST,medium,43,10,a1,firing_rate,baseline,221,0.29443359375
MNIST,medium,43,10,a1,firing_rate,baseline,222,0.0302734375
MNIST,medium,43,10,a1,firing_rate,baseline,223,0.09375
MNIST,medium,43,10,a1,firing_rate,baseline,224,0.28662109375
MNIST,medium,43,10,a1,firing_rate,baseline,225,0.05322265625
MNIST,medium,43,10,a1,firing_rate,baseline,226,0.21240234375
MNIST,medium,43,10,a1,firing_rate,baseline,227,0.06982421875
MNIST,medium,43,10,a1,firing_rate,baseline,228,0.22802734375
MNIST,medium,43,10,a1,firing_rate,baseline,229,0.1748046875
MNIST,medium,43,10,a1,firing_rate,baseline,230,0.072265625
MNIST,medium,43,10,a1,firing_rate,baseline,231,0.216796875
MNIST,medium,43,10,a1,firing_rate,baseline,232,0.23828125
MNIST,medium,43,10,a1,firing_rate,baseline,233,0.3125
MNIST,medium,43,10,a1,firing_rate,baseline,234,0.091796875
MNIST,medium,43,10,a1,firing_rate,baseline,235,0.34814453125
MNIST,medium,43,10,a1,firing_rate,baseline,236,0.107421875
MNIST,medium,43,10,a1,firing_rate,baseline,237,0.2744140625
MNIST,medium,43,10,a1,firing_rate,baseline,238,0.14111328125
MNIST,medium,43,10,a1,firing_rate,baseline,239,0.05322265625
MNIST,medium,43,10,a1,firing_rate,baseline,240,0.00244140625
MNIST,medium,43,10,a1,firing_rate,baseline,241,0.33056640625
MNIST,medium,43,10,a1,firing_rate,baseline,242,0.25439453125
MNIST,medium,43,10,a1,firing_rate,baseline,243,0.00048828125
MNIST,medium,43,10,a1,firing_rate,baseline,244,0.15771484375
MNIST,medium,43,10,a1,firing_rate,baseline,245,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,246,0.1845703125
MNIST,medium,43,10,a1,firing_rate,baseline,247,0.14990234375
MNIST,medium,43,10,a1,firing_rate,baseline,248,0.17626953125
MNIST,medium,43,10,a1,firing_rate,baseline,249,0.10546875
MNIST,medium,43,10,a1,firing_rate,baseline,250,0.0654296875
MNIST,medium,43,10,a1,firing_rate,baseline,251,0.18310546875
MNIST,medium,43,10,a1,firing_rate,baseline,252,0.28466796875
MNIST,medium,43,10,a1,firing_rate,baseline,253,0.46044921875
MNIST,medium,43,10,a1,firing_rate,baseline,254,0.20263671875
MNIST,medium,43,10,a1,firing_rate,baseline,255,0.06982421875
MNIST,medium,43,10,a1,firing_rate,baseline,256,0.4306640625
MNIST,medium,43,10,a1,firing_rate,baseline,257,0.3271484375
MNIST,medium,43,10,a1,firing_rate,baseline,258,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,259,0.21142578125
MNIST,medium,43,10,a1,firing_rate,baseline,260,0.3486328125
MNIST,medium,43,10,a1,firing_rate,baseline,261,0.146484375
MNIST,medium,43,10,a1,firing_rate,baseline,262,0.21923828125
MNIST,medium,43,10,a1,firing_rate,baseline,263,0.19287109375
MNIST,medium,43,10,a1,firing_rate,baseline,264,0.216796875
MNIST,medium,43,10,a1,firing_rate,baseline,265,0.34716796875
MNIST,medium,43,10,a1,firing_rate,baseline,266,0.0556640625
MNIST,medium,43,10,a1,firing_rate,baseline,267,0.00244140625
MNIST,medium,43,10,a1,firing_rate,baseline,268,0.099609375
MNIST,medium,43,10,a1,firing_rate,baseline,269,0.00732421875
MNIST,medium,43,10,a1,firing_rate,baseline,270,0.10791015625
MNIST,medium,43,10,a1,firing_rate,baseline,271,0.10546875
MNIST,medium,43,10,a1,firing_rate,baseline,272,0.05126953125
MNIST,medium,43,10,a1,firing_rate,baseline,273,0.302734375
MNIST,medium,43,10,a1,firing_rate,baseline,274,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,275,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,276,0.30078125
MNIST,medium,43,10,a1,firing_rate,baseline,277,0.0029296875
MNIST,medium,43,10,a1,firing_rate,baseline,278,0.142578125
MNIST,medium,43,10,a1,firing_rate,baseline,279,0.19970703125
MNIST,medium,43,10,a1,firing_rate,baseline,280,0.275390625
MNIST,medium,43,10,a1,firing_rate,baseline,281,0.1650390625
MNIST,medium,43,10,a1,firing_rate,baseline,282,0.04052734375
MNIST,medium,43,10,a1,firing_rate,baseline,283,0.47119140625
MNIST,medium,43,10,a1,firing_rate,baseline,284,0.0986328125
MNIST,medium,43,10,a1,firing_rate,baseline,285,0.10205078125
MNIST,medium,43,10,a1,firing_rate,baseline,286,0.259765625
MNIST,medium,43,10,a1,firing_rate,baseline,287,0.1865234375
MNIST,medium,43,10,a1,firing_rate,baseline,288,0.02294921875
MNIST,medium,43,10,a1,firing_rate,baseline,289,0.1904296875
MNIST,medium,43,10,a1,firing_rate,baseline,290,0.169921875
MNIST,medium,43,10,a1,firing_rate,baseline,291,0.1787109375
MNIST,medium,43,10,a1,firing_rate,baseline,292,0.26904296875
MNIST,medium,43,10,a1,firing_rate,baseline,293,0.16796875
MNIST,medium,43,10,a1,firing_rate,baseline,294,0.1767578125
MNIST,medium,43,10,a1,firing_rate,baseline,295,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,296,0.15576171875
MNIST,medium,43,10,a1,firing_rate,baseline,297,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,298,0.2646484375
MNIST,medium,43,10,a1,firing_rate,baseline,299,0.1533203125
MNIST,medium,43,10,a1,firing_rate,baseline,300,0.240234375
MNIST,medium,43,10,a1,firing_rate,baseline,301,0.1611328125
MNIST,medium,43,10,a1,firing_rate,baseline,302,0.16748046875
MNIST,medium,43,10,a1,firing_rate,baseline,303,0.15087890625
MNIST,medium,43,10,a1,firing_rate,baseline,304,0.3798828125
MNIST,medium,43,10,a1,firing_rate,baseline,305,0.2333984375
MNIST,medium,43,10,a1,firing_rate,baseline,306,0.42529296875
MNIST,medium,43,10,a1,firing_rate,baseline,307,0.22705078125
MNIST,medium,43,10,a1,firing_rate,baseline,308,0.0556640625
MNIST,medium,43,10,a1,firing_rate,baseline,309,0.12451171875
MNIST,medium,43,10,a1,firing_rate,baseline,310,0.0888671875
MNIST,medium,43,10,a1,firing_rate,baseline,311,0.10986328125
MNIST,medium,43,10,a1,firing_rate,baseline,312,0.166015625
MNIST,medium,43,10,a1,firing_rate,baseline,313,0.09716796875
MNIST,medium,43,10,a1,firing_rate,baseline,314,0.587890625
MNIST,medium,43,10,a1,firing_rate,baseline,315,0.0341796875
MNIST,medium,43,10,a1,firing_rate,baseline,316,0.06396484375
MNIST,medium,43,10,a1,firing_rate,baseline,317,0.25146484375
MNIST,medium,43,10,a1,firing_rate,baseline,318,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,319,0.87109375
MNIST,medium,43,10,a1,firing_rate,baseline,320,0.0849609375
MNIST,medium,43,10,a1,firing_rate,baseline,321,0.15185546875
MNIST,medium,43,10,a1,firing_rate,baseline,322,0.2919921875
MNIST,medium,43,10,a1,firing_rate,baseline,323,0.185546875
MNIST,medium,43,10,a1,firing_rate,baseline,324,0.2607421875
MNIST,medium,43,10,a1,firing_rate,baseline,325,0.193359375
MNIST,medium,43,10,a1,firing_rate,baseline,326,0.03759765625
MNIST,medium,43,10,a1,firing_rate,baseline,327,0.0849609375
MNIST,medium,43,10,a1,firing_rate,baseline,328,0.18798828125
MNIST,medium,43,10,a1,firing_rate,baseline,329,0.16064453125
MNIST,medium,43,10,a1,firing_rate,baseline,330,0.1376953125
MNIST,medium,43,10,a1,firing_rate,baseline,331,0.02783203125
MNIST,medium,43,10,a1,firing_rate,baseline,332,0.03466796875
MNIST,medium,43,10,a1,firing_rate,baseline,333,0.2421875
MNIST,medium,43,10,a1,firing_rate,baseline,334,0.2060546875
MNIST,medium,43,10,a1,firing_rate,baseline,335,0.2685546875
MNIST,medium,43,10,a1,firing_rate,baseline,336,0.23193359375
MNIST,medium,43,10,a1,firing_rate,baseline,337,0.45166015625
MNIST,medium,43,10,a1,firing_rate,baseline,338,0.1953125
MNIST,medium,43,10,a1,firing_rate,baseline,339,0.26123046875
MNIST,medium,43,10,a1,firing_rate,baseline,340,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,341,0.08837890625
MNIST,medium,43,10,a1,firing_rate,baseline,342,0.30224609375
MNIST,medium,43,10,a1,firing_rate,baseline,343,0.22314453125
MNIST,medium,43,10,a1,firing_rate,baseline,344,0.11279296875
MNIST,medium,43,10,a1,firing_rate,baseline,345,0.015625
MNIST,medium,43,10,a1,firing_rate,baseline,346,0.09130859375
MNIST,medium,43,10,a1,firing_rate,baseline,347,0.08984375
MNIST,medium,43,10,a1,firing_rate,baseline,348,0.01513671875
MNIST,medium,43,10,a1,firing_rate,baseline,349,0.01806640625
MNIST,medium,43,10,a1,firing_rate,baseline,350,0.37158203125
MNIST,medium,43,10,a1,firing_rate,baseline,351,0.02734375
MNIST,medium,43,10,a1,firing_rate,baseline,352,0.01123046875
MNIST,medium,43,10,a1,firing_rate,baseline,353,0.05126953125
MNIST,medium,43,10,a1,firing_rate,baseline,354,0.1376953125
MNIST,medium,43,10,a1,firing_rate,baseline,355,0.046875
MNIST,medium,43,10,a1,firing_rate,baseline,356,0.3525390625
MNIST,medium,43,10,a1,firing_rate,baseline,357,0.5185546875
MNIST,medium,43,10,a1,firing_rate,baseline,358,0.26025390625
MNIST,medium,43,10,a1,firing_rate,baseline,359,0.05712890625
MNIST,medium,43,10,a1,firing_rate,baseline,360,0.337890625
MNIST,medium,43,10,a1,firing_rate,baseline,361,0.08544921875
MNIST,medium,43,10,a1,firing_rate,baseline,362,0.37060546875
MNIST,medium,43,10,a1,firing_rate,baseline,363,0.04638671875
MNIST,medium,43,10,a1,firing_rate,baseline,364,0.3427734375
MNIST,medium,43,10,a1,firing_rate,baseline,365,0.11376953125
MNIST,medium,43,10,a1,firing_rate,baseline,366,0.1875
MNIST,medium,43,10,a1,firing_rate,baseline,367,0.1923828125
MNIST,medium,43,10,a1,firing_rate,baseline,368,0.03466796875
MNIST,medium,43,10,a1,firing_rate,baseline,369,0.08056640625
MNIST,medium,43,10,a1,firing_rate,baseline,370,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,371,0.2900390625
MNIST,medium,43,10,a1,firing_rate,baseline,372,0.0771484375
MNIST,medium,43,10,a1,firing_rate,baseline,373,0.1826171875
MNIST,medium,43,10,a1,firing_rate,baseline,374,0.1279296875
MNIST,medium,43,10,a1,firing_rate,baseline,375,0.0732421875
MNIST,medium,43,10,a1,firing_rate,baseline,376,0.0966796875
MNIST,medium,43,10,a1,firing_rate,baseline,377,0.07275390625
MNIST,medium,43,10,a1,firing_rate,baseline,378,0.2763671875
MNIST,medium,43,10,a1,firing_rate,baseline,379,0.13427734375
MNIST,medium,43,10,a1,firing_rate,baseline,380,0.22314453125
MNIST,medium,43,10,a1,firing_rate,baseline,381,0.1533203125
MNIST,medium,43,10,a1,firing_rate,baseline,382,0.19287109375
MNIST,medium,43,10,a1,firing_rate,baseline,383,0.0341796875
MNIST,medium,43,10,a1,firing_rate,baseline,384,0.13330078125
MNIST,medium,43,10,a1,firing_rate,baseline,385,0.2822265625
MNIST,medium,43,10,a1,firing_rate,baseline,386,0.23095703125
MNIST,medium,43,10,a1,firing_rate,baseline,387,0.076171875
MNIST,medium,43,10,a1,firing_rate,baseline,388,0.3525390625
MNIST,medium,43,10,a1,firing_rate,baseline,389,0.21630859375
MNIST,medium,43,10,a1,firing_rate,baseline,390,0.18017578125
MNIST,medium,43,10,a1,firing_rate,baseline,391,0.35302734375
MNIST,medium,43,10,a1,firing_rate,baseline,392,0.09228515625
MNIST,medium,43,10,a1,firing_rate,baseline,393,0.11328125
MNIST,medium,43,10,a1,firing_rate,baseline,394,0.08056640625
MNIST,medium,43,10,a1,firing_rate,baseline,395,0.14013671875
MNIST,medium,43,10,a1,firing_rate,baseline,396,0.09716796875
MNIST,medium,43,10,a1,firing_rate,baseline,397,0.3916015625
MNIST,medium,43,10,a1,firing_rate,baseline,398,0.28564453125
MNIST,medium,43,10,a1,firing_rate,baseline,399,0.00146484375
MNIST,medium,43,10,a1,firing_rate,baseline,400,0.0888671875
MNIST,medium,43,10,a1,firing_rate,baseline,401,0.19580078125
MNIST,medium,43,10,a1,firing_rate,baseline,402,0.30517578125
MNIST,medium,43,10,a1,firing_rate,baseline,403,0.1162109375
MNIST,medium,43,10,a1,firing_rate,baseline,404,0.27490234375
MNIST,medium,43,10,a1,firing_rate,baseline,405,0.21435546875
MNIST,medium,43,10,a1,firing_rate,baseline,406,0.02783203125
MNIST,medium,43,10,a1,firing_rate,baseline,407,0.00634765625
MNIST,medium,43,10,a1,firing_rate,baseline,408,0.1416015625
MNIST,medium,43,10,a1,firing_rate,baseline,409,0.1962890625
MNIST,medium,43,10,a1,firing_rate,baseline,410,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,411,0.12353515625
MNIST,medium,43,10,a1,firing_rate,baseline,412,0.173828125
MNIST,medium,43,10,a1,firing_rate,baseline,413,0.27490234375
MNIST,medium,43,10,a1,firing_rate,baseline,414,0.1083984375
MNIST,medium,43,10,a1,firing_rate,baseline,415,0.0224609375
MNIST,medium,43,10,a1,firing_rate,baseline,416,0.07958984375
MNIST,medium,43,10,a1,firing_rate,baseline,417,0.2451171875
MNIST,medium,43,10,a1,firing_rate,baseline,418,0.12060546875
MNIST,medium,43,10,a1,firing_rate,baseline,419,0.30908203125
MNIST,medium,43,10,a1,firing_rate,baseline,420,0.1806640625
MNIST,medium,43,10,a1,firing_rate,baseline,421,0.4853515625
MNIST,medium,43,10,a1,firing_rate,baseline,422,0.1796875
MNIST,medium,43,10,a1,firing_rate,baseline,423,0.18115234375
MNIST,medium,43,10,a1,firing_rate,baseline,424,0.00146484375
MNIST,medium,43,10,a1,firing_rate,baseline,425,0.3408203125
MNIST,medium,43,10,a1,firing_rate,baseline,426,0.14697265625
MNIST,medium,43,10,a1,firing_rate,baseline,427,0.24267578125
MNIST,medium,43,10,a1,firing_rate,baseline,428,0.2255859375
MNIST,medium,43,10,a1,firing_rate,baseline,429,0.34814453125
MNIST,medium,43,10,a1,firing_rate,baseline,430,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,431,0.228515625
MNIST,medium,43,10,a1,firing_rate,baseline,432,0.21044921875
MNIST,medium,43,10,a1,firing_rate,baseline,433,0.154296875
MNIST,medium,43,10,a1,firing_rate,baseline,434,0.0615234375
MNIST,medium,43,10,a1,firing_rate,baseline,435,0.19921875
MNIST,medium,43,10,a1,firing_rate,baseline,436,0.009765625
MNIST,medium,43,10,a1,firing_rate,baseline,437,0.3349609375
MNIST,medium,43,10,a1,firing_rate,baseline,438,0.2158203125
MNIST,medium,43,10,a1,firing_rate,baseline,439,0.2646484375
MNIST,medium,43,10,a1,firing_rate,baseline,440,0.23681640625
MNIST,medium,43,10,a1,firing_rate,baseline,441,0.375
MNIST,medium,43,10,a1,firing_rate,baseline,442,0.0673828125
MNIST,medium,43,10,a1,firing_rate,baseline,443,0.05810546875
MNIST,medium,43,10,a1,firing_rate,baseline,444,0.21044921875
MNIST,medium,43,10,a1,firing_rate,baseline,445,0.3759765625
MNIST,medium,43,10,a1,firing_rate,baseline,446,0.2314453125
MNIST,medium,43,10,a1,firing_rate,baseline,447,0.2060546875
MNIST,medium,43,10,a1,firing_rate,baseline,448,0.1728515625
MNIST,medium,43,10,a1,firing_rate,baseline,449,0.1220703125
MNIST,medium,43,10,a1,firing_rate,baseline,450,0.353515625
MNIST,medium,43,10,a1,firing_rate,baseline,451,0.03662109375
MNIST,medium,43,10,a1,firing_rate,baseline,452,0.0986328125
MNIST,medium,43,10,a1,firing_rate,baseline,453,0.0009765625
MNIST,medium,43,10,a1,firing_rate,baseline,454,0.28515625
MNIST,medium,43,10,a1,firing_rate,baseline,455,0.0556640625
MNIST,medium,43,10,a1,firing_rate,baseline,456,0.18212890625
MNIST,medium,43,10,a1,firing_rate,baseline,457,0.060546875
MNIST,medium,43,10,a1,firing_rate,baseline,458,0.23681640625
MNIST,medium,43,10,a1,firing_rate,baseline,459,0.47607421875
MNIST,medium,43,10,a1,firing_rate,baseline,460,0.0048828125
MNIST,medium,43,10,a1,firing_rate,baseline,461,0.16015625
MNIST,medium,43,10,a1,firing_rate,baseline,462,0.20166015625
MNIST,medium,43,10,a1,firing_rate,baseline,463,0.2216796875
MNIST,medium,43,10,a1,firing_rate,baseline,464,0.18310546875
MNIST,medium,43,10,a1,firing_rate,baseline,465,0.59765625
MNIST,medium,43,10,a1,firing_rate,baseline,466,0.1689453125
MNIST,medium,43,10,a1,firing_rate,baseline,467,0.35302734375
MNIST,medium,43,10,a1,firing_rate,baseline,468,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,469,0.27783203125
MNIST,medium,43,10,a1,firing_rate,baseline,470,0.123046875
MNIST,medium,43,10,a1,firing_rate,baseline,471,0.08056640625
MNIST,medium,43,10,a1,firing_rate,baseline,472,0.072265625
MNIST,medium,43,10,a1,firing_rate,baseline,473,0.1201171875
MNIST,medium,43,10,a1,firing_rate,baseline,474,0.2197265625
MNIST,medium,43,10,a1,firing_rate,baseline,475,0.3466796875
MNIST,medium,43,10,a1,firing_rate,baseline,476,0.16943359375
MNIST,medium,43,10,a1,firing_rate,baseline,477,0.083984375
MNIST,medium,43,10,a1,firing_rate,baseline,478,0.19091796875
MNIST,medium,43,10,a1,firing_rate,baseline,479,0.11767578125
MNIST,medium,43,10,a1,firing_rate,baseline,480,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,481,0.294921875
MNIST,medium,43,10,a1,firing_rate,baseline,482,0.05029296875
MNIST,medium,43,10,a1,firing_rate,baseline,483,0.0498046875
MNIST,medium,43,10,a1,firing_rate,baseline,484,0.197265625
MNIST,medium,43,10,a1,firing_rate,baseline,485,0.0498046875
MNIST,medium,43,10,a1,firing_rate,baseline,486,0.1201171875
MNIST,medium,43,10,a1,firing_rate,baseline,487,0.04638671875
MNIST,medium,43,10,a1,firing_rate,baseline,488,0.11474609375
MNIST,medium,43,10,a1,firing_rate,baseline,489,0.12255859375
MNIST,medium,43,10,a1,firing_rate,baseline,490,0.12841796875
MNIST,medium,43,10,a1,firing_rate,baseline,491,0.0908203125
MNIST,medium,43,10,a1,firing_rate,baseline,492,0.0751953125
MNIST,medium,43,10,a1,firing_rate,baseline,493,0.0
MNIST,medium,43,10,a1,firing_rate,baseline,494,0.24755859375
MNIST,medium,43,10,a1,firing_rate,baseline,495,0.1787109375
MNIST,medium,43,10,a1,firing_rate,baseline,496,0.1240234375
MNIST,medium,43,10,a1,firing_rate,baseline,497,0.28173828125
MNIST,medium,43,10,a1,firing_rate,baseline,498,0.126953125
MNIST,medium,43,10,a1,firing_rate,baseline,499,0.71728515625
MNIST,medium,43,10,a1,firing_rate,baseline,500,0.0859375
MNIST,medium,43,10,a1,firing_rate,baseline,501,0.10595703125
MNIST,medium,43,10,a1,firing_rate,baseline,502,0.13232421875
MNIST,medium,43,10,a1,firing_rate,baseline,503,0.0615234375
MNIST,medium,43,10,a1,firing_rate,baseline,504,0.1806640625
MNIST,medium,43,10,a1,firing_rate,baseline,505,0.12060546875
MNIST,medium,43,10,a1,firing_rate,baseline,506,0.31298828125
MNIST,medium,43,10,a1,firing_rate,baseline,507,0.076171875
MNIST,medium,43,10,a1,firing_rate,baseline,508,0.25244140625
MNIST,medium,43,10,a1,firing_rate,baseline,509,0.1298828125
MNIST,medium,43,10,a1,firing_rate,baseline,510,0.21240234375
MNIST,medium,43,10,a1,firing_rate,baseline,511,0.03369140625
MNIST,medium,43,10,a2,firing_rate,baseline,0,0.33642578125
MNIST,medium,43,10,a2,firing_rate,baseline,1,0.16552734375
MNIST,medium,43,10,a2,firing_rate,baseline,2,0.072265625
MNIST,medium,43,10,a2,firing_rate,baseline,3,0.38525390625
MNIST,medium,43,10,a2,firing_rate,baseline,4,0.42236328125
MNIST,medium,43,10,a2,firing_rate,baseline,5,0.1435546875
MNIST,medium,43,10,a2,firing_rate,baseline,6,0.4443359375
MNIST,medium,43,10,a2,firing_rate,baseline,7,0.21630859375
MNIST,medium,43,10,a2,firing_rate,baseline,8,0.0
MNIST,medium,43,10,a2,firing_rate,baseline,9,0.30126953125
MNIST,medium,43,10,a2,firing_rate,baseline,10,0.1962890625
MNIST,medium,43,10,a2,firing_rate,baseline,11,0.37890625
MNIST,medium,43,10,a2,firing_rate,baseline,12,0.18701171875
MNIST,medium,43,10,a2,firing_rate,baseline,13,0.31591796875
MNIST,medium,43,10,a2,firing_rate,baseline,14,0.39501953125
MNIST,medium,43,10,a2,firing_rate,baseline,15,0.36328125
MNIST,medium,43,10,a2,firing_rate,baseline,16,0.1005859375
MNIST,medium,43,10,a2,firing_rate,baseline,17,0.2294921875
MNIST,medium,43,10,a2,firing_rate,baseline,18,0.25341796875
MNIST,medium,43,10,a2,firing_rate,baseline,19,0.3759765625
MNIST,medium,43,10,a2,firing_rate,baseline,20,0.3466796875
MNIST,medium,43,10,a2,firing_rate,baseline,21,0.3505859375
MNIST,medium,43,10,a2,firing_rate,baseline,22,0.19921875
MNIST,medium,43,10,a2,firing_rate,baseline,23,0.25439453125
MNIST,medium,43,10,a2,firing_rate,baseline,24,0.25830078125
MNIST,medium,43,10,a2,firing_rate,baseline,25,0.28857421875
MNIST,medium,43,10,a2,firing_rate,baseline,26,0.228515625
MNIST,medium,43,10,a2,firing_rate,baseline,27,0.26953125
MNIST,medium,43,10,a2,firing_rate,baseline,28,0.32666015625
MNIST,medium,43,10,a2,firing_rate,baseline,29,0.2890625
MNIST,medium,43,10,a2,firing_rate,baseline,30,0.3515625
MNIST,medium,43,10,a2,firing_rate,baseline,31,0.2236328125
MNIST,medium,43,10,a2,firing_rate,baseline,32,0.3671875
MNIST,medium,43,10,a2,firing_rate,baseline,33,0.18798828125
MNIST,medium,43,10,a2,firing_rate,baseline,34,0.06396484375
MNIST,medium,43,10,a2,firing_rate,baseline,35,0.22021484375
MNIST,medium,43,10,a2,firing_rate,baseline,36,0.390625
MNIST,medium,43,10,a2,firing_rate,baseline,37,0.33642578125
MNIST,medium,43,10,a2,firing_rate,baseline,38,0.2265625
MNIST,medium,43,10,a2,firing_rate,baseline,39,0.302734375
MNIST,medium,43,10,a2,firing_rate,baseline,40,0.0
MNIST,medium,43,10,a2,firing_rate,baseline,41,0.32080078125
MNIST,medium,43,10,a2,firing_rate,baseline,42,0.1123046875
MNIST,medium,43,10,a2,firing_rate,baseline,43,0.2890625
MNIST,medium,43,10,a2,firing_rate,baseline,44,0.30615234375
MNIST,medium,43,10,a2,firing_rate,baseline,45,0.26708984375
MNIST,medium,43,10,a2,firing_rate,baseline,46,0.23681640625
MNIST,medium,43,10,a2,firing_rate,baseline,47,0.32568359375
MNIST,medium,43,10,a2,firing_rate,baseline,48,0.08984375
MNIST,medium,43,10,a2,firing_rate,baseline,49,0.21923828125
MNIST,medium,43,10,a2,firing_rate,baseline,50,0.2294921875
MNIST,medium,43,10,a2,firing_rate,baseline,51,0.0751953125
MNIST,medium,43,10,a2,firing_rate,baseline,52,0.296875
MNIST,medium,43,10,a2,firing_rate,baseline,53,0.12939453125
MNIST,medium,43,10,a2,firing_rate,baseline,54,0.31103515625
MNIST,medium,43,10,a2,firing_rate,baseline,55,0.22119140625
MNIST,medium,43,10,a2,firing_rate,baseline,56,0.3935546875
MNIST,medium,43,10,a2,firing_rate,baseline,57,0.21240234375
