dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,medium,43,10,all,all,random,baseline,0,0.4,0,0.9466,0.9473,0.8156198286056519,0.8078838992118835,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.32494911702815443,0.9473,0.8078839007377625,0.32666478701867163,574080,575050,"[0.9122448979591836, 0.9876651982378855, 0.9534883720930233, 0.9742574257425742, 0.9470468431771895, 0.8318385650224215, 0.9258872651356994, 0.9669260700389105, 0.9825462012320328, 0.9712586719524281]","[0.9185700099304865, 0.9790718835304822, 0.9542743538767395, 0.9717348927875243, 0.9600409836065574, 0.8327759197324415, 0.9140225179119754, 0.9686274509803922, 0.9755102040816327, 0.9752964426877471]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.4,1,0.9778,0.9792,0.08392028898298741,0.076011017765617,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.3299525879556313,0.9792,0.07601101857996546,0.3245537109905854,574080,575050,"[0.9908163265306122, 0.9903083700440528, 0.9786821705426356, 0.9752475247524752, 0.9775967413441955, 0.9786995515695067, 0.9874739039665971, 0.9717898832684825, 0.9753593429158111, 0.9653121902874133]","[0.9851042701092354, 0.9845313921747043, 0.9811133200795229, 0.9639376218323586, 0.9795081967213115, 0.9832775919732442, 0.9897645854657113, 0.9794117647058823, 0.9642857142857143, 0.967391304347826]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.4,3,0.9798,0.9818,0.07588785863816738,0.06835272147764918,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.3130670159589499,0.9818,0.06835272025202867,0.32110697706229985,574080,575050,"[0.9918367346938776, 0.9920704845814978, 0.9844961240310077, 0.9801980198019802, 0.9806517311608961, 0.9786995515695067, 0.9832985386221295, 0.97568093385214, 0.9753593429158111, 0.9742319127849356]","[0.9880834160873883, 0.9836214740673339, 0.9831013916500994, 0.9717348927875243, 0.9846311475409836, 0.9843924191750278, 0.9877175025588536, 0.9794117647058823, 0.9642857142857143, 0.9713438735177866]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.4,5,0.9813,0.9822,0.0757385536789894,0.06761714964915883,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.31937391799874604,0.9822,0.06761715123650501,0.33386251504998654,574080,575050,"[0.9908163265306122, 0.9911894273127754, 0.9874031007751938, 0.9831683168316832, 0.9806517311608961, 0.9775784753363229, 0.9874739039665971, 0.9776264591439688, 0.9763860369609856, 0.9682854311199207]","[0.9890764647467726, 0.9836214740673339, 0.9850894632206759, 0.9746588693957114, 0.9825819672131147, 0.9866220735785953, 0.9918116683725691, 0.9823529411764705, 0.9663265306122449, 0.9713438735177866]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.5,0,0.8355,0.8389,1.3725456953048707,1.3696331121444703,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.3226017589913681,0.8389,1.3696331027984618,0.3399595870869234,574080,575050,"[0.8714285714285714, 0.9462555066079296, 0.8972868217054264, 0.9633663366336633, 0.8655804480651731, 0.15807174887892378, 0.6899791231732777, 0.938715953307393, 0.9887063655030801, 0.9732408325074331]","[0.8778550148957299, 0.9399454049135578, 0.9035785288270378, 0.9600389863547758, 0.8524590163934426, 0.15607580824972128, 0.6632548618219037, 0.946078431372549, 0.9785714285714285, 0.9881422924901185]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.5,1,0.973,0.9752,0.10127034319341183,0.08879322794564068,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.3282357830321416,0.9752,0.08879322622902691,0.31628413300495595,574080,575050,"[0.9908163265306122, 0.9894273127753304, 0.9718992248062015, 0.9801980198019802, 0.9714867617107943, 0.968609865470852, 0.9822546972860126, 0.9747081712062257, 0.9650924024640657, 0.9554013875123885]","[0.9870903674280039, 0.9854413102820746, 0.9731610337972167, 0.9668615984405458, 0.9723360655737705, 0.9710144927536232, 0.9836233367451381, 0.9764705882352941, 0.9530612244897959, 0.9594861660079052]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.5,3,0.9784,0.9803,0.08284282724112273,0.07355725815370678,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.3167105020256713,0.9803,0.07355725733414292,0.33084435597993433,574080,575050,"[0.9908163265306122, 0.9903083700440528, 0.9835271317829457, 0.9841584158415841, 0.9775967413441955, 0.9753363228699552, 0.9832985386221295, 0.9747081712062257, 0.9774127310061602, 0.9643211100099108]","[0.9870903674280039, 0.9845313921747043, 0.9781312127236581, 0.9727095516569201, 0.9805327868852459, 0.9810479375696767, 0.9907881269191402, 0.9784313725490196, 0.9653061224489796, 0.9654150197628458]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.5,5,0.9789,0.98,0.08089652352333068,0.07302823071221355,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.3285007389495149,0.98,0.07302823134402278,0.32981130795087665,574080,575050,"[0.9918367346938776, 0.9903083700440528, 0.9825581395348837, 0.9851485148514851, 0.9694501018329938, 0.9730941704035875, 0.9822546972860126, 0.9776264591439688, 0.9743326488706365, 0.9712586719524281]","[0.9880834160873883, 0.9845313921747043, 0.9781312127236581, 0.9717348927875243, 0.9805327868852459, 0.9821627647714605, 0.9877175025588536, 0.984313725490196, 0.9622448979591837, 0.9693675889328063]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.7,0,0.4547,0.4566,2.101684260559082,2.10381219329834,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.3137409590417519,0.4566,2.103812171936035,0.3199059199541807,574080,575050,"[0.8683673469387755, 0.0, 0.0029069767441860465, 0.47029702970297027, 0.7077393075356415, 0.0, 0.0, 0.8715953307392996, 0.9989733059548255, 0.6669970267591675]","[0.843098311817279, 0.0, 0.0019880715705765406, 0.5048732943469786, 0.701844262295082, 0.0, 0.0, 0.9088235294117647, 0.9959183673469387, 0.5830039525691699]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.7,1,0.9437,0.9488,0.24593544330596923,0.2305453860282898,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.3183662530500442,0.9488,0.23054538347721099,0.32926248002331704,574080,575050,"[0.9857142857142858, 0.9885462555066079, 0.9215116279069767, 0.9524752475247524, 0.9572301425661914, 0.8934977578475336, 0.9634655532359081, 0.9464980544747081, 0.9301848049281314, 0.9395441030723488]","[0.9761668321747765, 0.9827115559599636, 0.9174950298210736, 0.935672514619883, 0.9672131147540983, 0.8985507246376812, 0.9651995905834186, 0.9549019607843138, 0.8959183673469387, 0.9347826086956522]",batch,both
