dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
FashionMNIST,small,42,2,a1,activation_variance,baseline,1,0.4887452792401007,0.6,0.05
FashionMNIST,small,42,2,a1,activation_variance,baseline,1,0.4887452792401007,0.47058823529411764,0.1
FashionMNIST,small,42,2,a1,activation_variance,baseline,1,0.4887452792401007,0.43661971830985913,0.2
FashionMNIST,small,42,2,a2,activation_variance,baseline,1,0.7970506311846564,0.5,0.05
FashionMNIST,small,42,2,a2,activation_variance,baseline,1,0.7970506311846564,0.3333333333333333,0.1
FashionMNIST,small,42,2,a2,activation_variance,baseline,1,0.7970506311846564,0.3888888888888889,0.2
FashionMNIST,small,42,2,a1,class_selectivity,loss_free,1,0.6260185397116045,0.5,0.05
FashionMNIST,small,42,2,a1,class_selectivity,loss_free,1,0.6260185397116045,0.42857142857142855,0.1
FashionMNIST,small,42,2,a1,class_selectivity,loss_free,1,0.6260185397116045,0.4782608695652174,0.2
FashionMNIST,small,42,2,a2,class_selectivity,loss_free,1,0.8188389936543986,0.5,0.05
FashionMNIST,small,42,2,a2,class_selectivity,loss_free,1,0.8188389936543986,0.2,0.1
FashionMNIST,small,42,2,a2,class_selectivity,loss_free,1,0.8188389936543986,0.5151515151515151,0.2
FashionMNIST,small,42,2,a1,firing_rate,baseline,1,0.6381306849648637,0.6,0.05
FashionMNIST,small,42,2,a1,firing_rate,baseline,1,0.6381306849648637,0.5625,0.1
FashionMNIST,small,42,2,a1,firing_rate,baseline,1,0.6381306849648637,0.4782608695652174,0.2
FashionMNIST,small,42,2,a2,firing_rate,baseline,1,0.6881064176441166,1.0,0.05
FashionMNIST,small,42,2,a2,firing_rate,baseline,1,0.6881064176441166,0.4117647058823529,0.1
FashionMNIST,small,42,2,a2,firing_rate,baseline,1,0.6881064176441166,0.3888888888888889,0.2
FashionMNIST,small,42,2,a1,hebbian,loss_free,1,0.5548781185626002,0.7142857142857143,0.05
FashionMNIST,small,42,2,a1,hebbian,loss_free,1,0.5548781185626002,0.6129032258064516,0.1
FashionMNIST,small,42,2,a1,hebbian,loss_free,1,0.5548781185626002,0.4166666666666667,0.2
FashionMNIST,small,42,2,a2,hebbian,loss_free,1,0.7168671683019174,0.7142857142857143,0.05
FashionMNIST,small,42,2,a2,hebbian,loss_free,1,0.7168671683019174,0.5,0.1
FashionMNIST,small,42,2,a2,hebbian,loss_free,1,0.7168671683019174,0.3157894736842105,0.2
FashionMNIST,small,42,2,a1,mean_activation,baseline,1,0.527272402151522,0.7142857142857143,0.05
FashionMNIST,small,42,2,a1,mean_activation,baseline,1,0.527272402151522,0.6129032258064516,0.1
FashionMNIST,small,42,2,a1,mean_activation,baseline,1,0.527272402151522,0.43661971830985913,0.2
FashionMNIST,small,42,2,a2,mean_activation,baseline,1,0.7625154328905278,0.7142857142857143,0.05
FashionMNIST,small,42,2,a2,mean_activation,baseline,1,0.7625154328905278,0.3333333333333333,0.1
FashionMNIST,small,42,2,a2,mean_activation,baseline,1,0.7625154328905278,0.3888888888888889,0.2
FashionMNIST,small,42,2,a1,output_weight_norm,baseline,1,0.9119792858777752,0.2,0.05
FashionMNIST,small,42,2,a1,output_weight_norm,baseline,1,0.9119792858777752,0.47058823529411764,0.1
FashionMNIST,small,42,2,a1,output_weight_norm,baseline,1,0.9119792858777752,0.6451612903225806,0.2
FashionMNIST,small,42,2,a2,output_weight_norm,baseline,1,0.9223642647866691,0.5,0.05
FashionMNIST,small,42,2,a2,output_weight_norm,baseline,1,0.9223642647866691,0.5,0.1
FashionMNIST,small,42,2,a2,output_weight_norm,baseline,1,0.9223642647866691,0.7241379310344828,0.2
FashionMNIST,small,42,2,a1,redundancy,loss_free,1,0.592745006420524,0.2,0.05
FashionMNIST,small,42,2,a1,redundancy,loss_free,1,0.592745006420524,0.28205128205128205,0.1
FashionMNIST,small,42,2,a1,redundancy,loss_free,1,0.592745006420524,0.3972602739726027,0.2
FashionMNIST,small,42,2,a2,redundancy,loss_free,1,0.7043421280772384,0.5,0.05
FashionMNIST,small,42,2,a2,redundancy,loss_free,1,0.7043421280772384,0.5,0.1
FashionMNIST,small,42,2,a2,redundancy,loss_free,1,0.7043421280772384,0.6129032258064516,0.2
FashionMNIST,small,42,3,a1,activation_variance,baseline,2,0.5012710288395514,0.6,0.05
FashionMNIST,small,42,3,a1,activation_variance,baseline,2,0.5012710288395514,0.5151515151515151,0.1
FashionMNIST,small,42,3,a1,activation_variance,baseline,2,0.5012710288395514,0.3783783783783784,0.2
FashionMNIST,small,42,3,a2,activation_variance,baseline,2,0.8249845852768142,0.3333333333333333,0.05
FashionMNIST,small,42,3,a2,activation_variance,baseline,2,0.8249845852768142,0.6,0.1
FashionMNIST,small,42,3,a2,activation_variance,baseline,2,0.8249845852768142,0.5151515151515151,0.2
FashionMNIST,small,42,3,a1,class_selectivity,loss_free,2,0.60742375257496,0.5,0.05
FashionMNIST,small,42,3,a1,class_selectivity,loss_free,2,0.60742375257496,0.5625,0.1
FashionMNIST,small,42,3,a1,class_selectivity,loss_free,2,0.60742375257496,0.43661971830985913,0.2
FashionMNIST,small,42,3,a2,class_selectivity,loss_free,2,0.824463846571765,0.5,0.05
FashionMNIST,small,42,3,a2,class_selectivity,loss_free,2,0.824463846571765,0.4117647058823529,0.1
FashionMNIST,small,42,3,a2,class_selectivity,loss_free,2,0.824463846571765,0.35135135135135137,0.2
FashionMNIST,small,42,3,a1,firing_rate,baseline,2,0.6620240056493248,0.7142857142857143,0.05
FashionMNIST,small,42,3,a1,firing_rate,baseline,2,0.6620240056493248,0.47058823529411764,0.1
FashionMNIST,small,42,3,a1,firing_rate,baseline,2,0.6620240056493248,0.4782608695652174,0.2
FashionMNIST,small,42,3,a2,firing_rate,baseline,2,0.7921183873114763,0.7142857142857143,0.05
FashionMNIST,small,42,3,a2,firing_rate,baseline,2,0.7921183873114763,0.7142857142857143,0.1
FashionMNIST,small,42,3,a2,firing_rate,baseline,2,0.7921183873114763,0.6129032258064516,0.2
FashionMNIST,small,42,3,a1,hebbian,loss_free,2,0.5799067292286565,0.5,0.05
FashionMNIST,small,42,3,a1,hebbian,loss_free,2,0.5799067292286565,0.5625,0.1
FashionMNIST,small,42,3,a1,hebbian,loss_free,2,0.5799067292286565,0.43661971830985913,0.2
FashionMNIST,small,42,3,a2,hebbian,loss_free,2,0.7550339266996469,0.3333333333333333,0.05
FashionMNIST,small,42,3,a2,hebbian,loss_free,2,0.7550339266996469,0.7142857142857143,0.1
FashionMNIST,small,42,3,a2,hebbian,loss_free,2,0.7550339266996469,0.5151515151515151,0.2
FashionMNIST,small,42,3,a1,mean_activation,baseline,2,0.5340195124742504,0.5,0.05
FashionMNIST,small,42,3,a1,mean_activation,baseline,2,0.5340195124742504,0.5625,0.1
FashionMNIST,small,42,3,a1,mean_activation,baseline,2,0.5340195124742504,0.3972602739726027,0.2
FashionMNIST,small,42,3,a2,mean_activation,baseline,2,0.7955599872398545,0.5,0.05
FashionMNIST,small,42,3,a2,mean_activation,baseline,2,0.7955599872398545,0.6,0.1
FashionMNIST,small,42,3,a2,mean_activation,baseline,2,0.7955599872398545,0.5625,0.2
FashionMNIST,small,42,3,a1,output_weight_norm,baseline,2,0.9711768997482262,0.6,0.05
FashionMNIST,small,42,3,a1,output_weight_norm,baseline,2,0.9711768997482262,0.6666666666666666,0.1
FashionMNIST,small,42,3,a1,output_weight_norm,baseline,2,0.9711768997482262,0.8545454545454545,0.2
FashionMNIST,small,42,3,a2,output_weight_norm,baseline,2,0.9723608313495696,0.5,0.05
FashionMNIST,small,42,3,a2,output_weight_norm,baseline,2,0.9723608313495696,0.6,0.1
FashionMNIST,small,42,3,a2,output_weight_norm,baseline,2,0.9723608313495696,0.7857142857142857,0.2
