dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
FashionMNIST,small,42,10,all,all,random,baseline,0,0.05,0,0.8894,0.8814,0.3038458580970764,0.3294105007171631,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.32282843301072717,0.8814,0.3294104980587959,0.3205627199495211,234752,235146,"[0.885, 0.971, 0.713, 0.873, 0.868, 0.966, 0.663, 0.963, 0.97, 0.942]","[0.8967495219885278, 0.9788867562380038, 0.7238883143743536, 0.8869936034115139, 0.8902077151335311, 0.9671314741035857, 0.6889106967615309, 0.9665970772442589, 0.9538152610441767, 0.9371933267909716]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.05,1,0.897,0.891,0.28847045907974245,0.31327374655008317,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.320479103946127,0.891,0.31327374477386477,0.3307749870000407,234752,235146,"[0.825, 0.976, 0.821, 0.908, 0.821, 0.962, 0.708, 0.959, 0.976, 0.954]","[0.8346080305927343, 0.9817658349328215, 0.8241985522233712, 0.9317697228144989, 0.8427299703264095, 0.9621513944223108, 0.7222767419038273, 0.964509394572025, 0.9628514056224899, 0.9479882237487733]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.05,3,0.898,0.8934,0.2869621819496155,0.31238023918867114,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.32780636195093393,0.8934,0.31238023574352264,0.3436076419893652,234752,235146,"[0.865, 0.974, 0.826, 0.909, 0.816, 0.959, 0.685, 0.972, 0.977, 0.951]","[0.8671128107074569, 0.9817658349328215, 0.8314374353671148, 0.9381663113006397, 0.8466864490603363, 0.953187250996016, 0.6820412168792934, 0.9718162839248434, 0.9658634538152611, 0.9470068694798822]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.05,5,0.9,0.895,0.2856250710487366,0.3105889385342598,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.3254970679990947,0.895,0.3105889400243759,0.3622247709427029,234752,235146,"[0.874, 0.977, 0.819, 0.919, 0.822, 0.967, 0.68, 0.963, 0.975, 0.954]","[0.875717017208413, 0.982725527831094, 0.828335056876939, 0.9424307036247335, 0.8496538081107814, 0.9701195219123506, 0.6790971540726202, 0.9572025052192067, 0.9678714859437751, 0.9509322865554465]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.1,0,0.8901,0.88,0.3031270312309265,0.3280393282771111,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.31629862601403147,0.88,0.32803933135271074,0.3195910700596869,234752,235146,"[0.882, 0.974, 0.724, 0.875, 0.869, 0.959, 0.638, 0.967, 0.968, 0.944]","[0.8977055449330784, 0.980806142034549, 0.7435367114788004, 0.8891257995735607, 0.8892185954500494, 0.9561752988047809, 0.676153091265947, 0.9728601252609603, 0.9558232931726908, 0.9371933267909716]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.1,1,0.8985,0.8881,0.28725599060058593,0.3119632623553276,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.3188910799799487,0.8881,0.31196326484680176,0.32394831406418234,234752,235146,"[0.807, 0.974, 0.8, 0.909, 0.826, 0.956, 0.719, 0.963, 0.976, 0.951]","[0.8288718929254302, 0.9817658349328215, 0.8097207859358841, 0.9402985074626866, 0.8536102868447082, 0.9591633466135459, 0.732090284592738, 0.9697286012526096, 0.964859437751004, 0.9499509322865555]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.1,3,0.8988,0.8917,0.2844094362258911,0.3118745456635952,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.32980187295470387,0.8917,0.3118745505928993,0.3189187339739874,234752,235146,"[0.853, 0.973, 0.814, 0.904, 0.83, 0.954, 0.693, 0.963, 0.975, 0.958]","[0.8565965583173997, 0.9836852207293666, 0.8159255429162358, 0.9349680170575693, 0.8555885262116716, 0.9571713147410359, 0.704612365063788, 0.965553235908142, 0.964859437751004, 0.9528949950932286]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.1,5,0.901,0.8929,0.28321442375183103,0.3087499455034733,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.3211579950293526,0.8929,0.30874994371533393,0.33668502198997885,234752,235146,"[0.843, 0.972, 0.796, 0.91, 0.84, 0.963, 0.711, 0.957, 0.975, 0.962]","[0.8556405353728489, 0.9817658349328215, 0.811789038262668, 0.9392324093816631, 0.8615232443125618, 0.9631474103585658, 0.719332679097154, 0.9613778705636743, 0.964859437751004, 0.9548577036310107]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.2,0,0.8869,0.8787,0.332685085773468,0.3581483851194382,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.3185223829932511,0.8787,0.3581483811378479,0.3235510350205004,234752,235146,"[0.862, 0.975, 0.719, 0.886, 0.843, 0.95, 0.668, 0.964, 0.971, 0.949]","[0.878585086042065, 0.9817658349328215, 0.7321613236814891, 0.9051172707889126, 0.8654797230464887, 0.950199203187251, 0.6859666339548577, 0.9676409185803758, 0.9608433734939759, 0.9401373895976447]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.2,1,0.8958,0.8891,0.2874514935493469,0.31251377811431885,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.32108951290138066,0.8891,0.3125137811779976,0.33624469698406756,234752,235146,"[0.868, 0.973, 0.804, 0.906, 0.815, 0.964, 0.676, 0.962, 0.973, 0.95]","[0.8632887189292543, 0.9817658349328215, 0.8190279214064116, 0.9371002132196162, 0.8466864490603363, 0.9661354581673307, 0.6820412168792934, 0.9592901878914405, 0.9608433734939759, 0.9460255152109912]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.2,3,0.8993,0.8924,0.28572262210845945,0.312034475427866,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.3361914550187066,0.8924,0.3120344732105732,0.37647168803960085,234752,235146,"[0.859, 0.971, 0.818, 0.905, 0.824, 0.962, 0.691, 0.962, 0.975, 0.957]","[0.8556405353728489, 0.9817658349328215, 0.828335056876939, 0.9392324093816631, 0.8545994065281899, 0.9651394422310757, 0.6947988223748773, 0.9634655532359081, 0.963855421686747, 0.9509322865554465]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.2,5,0.9002,0.8901,0.2855550948143005,0.3132682923495769,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.3145959870889783,0.8901,0.313268286049366,0.3441075950395316,234752,235146,"[0.839, 0.972, 0.834, 0.91, 0.811, 0.96, 0.679, 0.966, 0.975, 0.955]","[0.844168260038241, 0.9836852207293666, 0.8490175801447777, 0.9445628997867804, 0.8486646884272997, 0.9621513944223108, 0.6928361138370952, 0.9707724425887265, 0.9658634538152611, 0.9470068694798822]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.3,0,0.8819,0.8708,0.39105721740722654,0.4169463825941086,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3337770040379837,0.8708,0.41694637684822083,0.3382039610296488,234752,235146,"[0.868, 0.967, 0.696, 0.871, 0.836, 0.93, 0.672, 0.975, 0.966, 0.927]","[0.8776290630975143, 0.980806142034549, 0.7052740434332989, 0.8955223880597015, 0.8664688427299704, 0.9292828685258964, 0.6947988223748773, 0.9780793319415448, 0.9588353413654619, 0.930323846908734]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.3,1,0.895,0.8859,0.2884523633003235,0.3144787062287331,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3210027850000188,0.8859,0.3144787044882774,0.315155359916389,234752,235146,"[0.858, 0.971, 0.813, 0.901, 0.833, 0.957, 0.649, 0.951, 0.973, 0.953]","[0.864244741873805, 0.9817658349328215, 0.827300930713547, 0.9360341151385928, 0.8625123639960435, 0.950199203187251, 0.6594700686947988, 0.9613778705636743, 0.9628514056224899, 0.9489695780176644]",batch,both
FashionMNIST,small,42,10,all,all,random,baseline,0,0.3,3,0.8964,0.8861,0.28450755014419554,0.31238111414909364,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3248120070202276,0.8861,0.3123811177492142,0.32772965799085796,234752,235146,"[0.844, 0.971, 0.782, 0.902, 0.839, 0.958, 0.677, 0.954, 0.975, 0.959]","[0.8594646271510517, 0.9817658349328215, 0.796277145811789, 0.9402985074626866, 0.8674579624134521, 0.952191235059761, 0.6957801766437685, 0.9561586638830898, 0.964859437751004, 0.9528949950932286]",batch,both
