dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
FashionMNIST,small,42,10,a1,hebbian,loss_free,0.14089211798273027,20.705078125,8,0,1024,2048,0.998540140764477,1.0,0.05
FashionMNIST,small,42,10,a1,hebbian,loss_free,0.14089211798273027,20.705078125,8,0,1024,2048,0.998540140764477,0.9230769230769231,0.1
FashionMNIST,small,42,10,a1,hebbian,loss_free,0.14089211798273027,20.705078125,8,0,1024,2048,0.998540140764477,0.9615384615384616,0.2
FashionMNIST,small,42,10,a2,hebbian,loss_free,0.14089211798273027,20.705078125,8,0,1024,2048,0.9978769913935177,1.0,0.05
FashionMNIST,small,42,10,a2,hebbian,loss_free,0.14089211798273027,20.705078125,8,0,1024,2048,0.9978769913935177,1.0,0.1
FashionMNIST,small,42,10,a2,hebbian,loss_free,0.14089211798273027,20.705078125,8,0,1024,2048,0.9978769913935177,0.9230769230769231,0.2
FashionMNIST,small,42,10,a1,activation_fisher,loss_aware,0.04382147209253162,20.8994140625,8,8,1024,2048,0.8834387159533074,0.4117647058823529,0.05
FashionMNIST,small,42,10,a1,activation_fisher,loss_aware,0.04382147209253162,20.8994140625,8,8,1024,2048,0.8834387159533074,0.5625,0.1
FashionMNIST,small,42,10,a1,activation_fisher,loss_aware,0.04382147209253162,20.8994140625,8,8,1024,2048,0.8834387159533074,0.5454545454545454,0.2
FashionMNIST,small,42,10,a2,activation_fisher,loss_aware,0.04382147209253162,20.8994140625,8,8,1024,2048,0.8818668741988647,0.5,0.05
FashionMNIST,small,42,10,a2,activation_fisher,loss_aware,0.04382147209253162,20.8994140625,8,8,1024,2048,0.8818668741988647,0.6,0.1
FashionMNIST,small,42,10,a2,activation_fisher,loss_aware,0.04382147209253162,20.8994140625,8,8,1024,2048,0.8818668741988647,0.5151515151515151,0.2
