dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,deep,42,10,all,all,random,baseline,0,0.05,0,0.9697,0.9733,0.1205750639617443,0.10531092737913132,836816,0.07380425855950978,835161,0.07385446238466997,0.0,0.0,0,0,0,0.3148680030135438,0.9733,0.10531092700958251,0.34110912901815027,901760,903498,"[0.976530612244898, 0.9947136563876652, 0.9680232558139535, 0.9425742574257425, 0.984725050916497, 0.9865470852017937, 0.9791231732776617, 0.9854085603112841, 0.9691991786447639, 0.9454905847373637]","[0.9687814702920443, 0.9824098504837291, 0.9526686807653575, 0.933728981206726, 0.9849699398797596, 0.986562150055991, 0.9794450154162384, 0.9943342776203966, 0.9772256728778468, 0.9355168884339816]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.05,1,0.9804,0.9828,0.09402905747070908,0.08086148682513594,836816,0.07380425855950978,835161,0.07385446238466997,0.0,0.0,0,0,0,0.3199216070352122,0.9828,0.0808614862663424,0.32079449493903667,901760,903498,"[0.9897959183673469, 0.9955947136563876, 0.9874031007751938, 0.9792079207920792, 0.9806517311608961, 0.9831838565022422, 0.9906054279749478, 0.9844357976653697, 0.9671457905544147, 0.9682854311199207]","[0.9859013091641491, 0.9876868953386104, 0.9758308157099698, 0.9782393669634025, 0.9859719438877755, 0.9742441209406495, 0.986639260020555, 0.987724268177526, 0.9730848861283644, 0.9662231320368475]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.05,3,0.9814,0.9839,0.08962667116895318,0.0820528643763142,836816,0.07380425855950978,835161,0.07385446238466997,0.0,0.0,0,0,0,0.3195636780001223,0.9839,0.08205286341667943,0.32808750902768224,901760,903498,"[0.9918367346938776, 0.9938325991189427, 0.9864341085271318, 0.9811881188118812, 0.9837067209775967, 0.984304932735426, 0.9874739039665971, 0.9824902723735408, 0.9753593429158111, 0.9712586719524281]","[0.9869083585095669, 0.9859278803869833, 0.9778449144008057, 0.9772502472799208, 0.9899799599198397, 0.9776035834266518, 0.9856115107913669, 0.9830028328611898, 0.974120082815735, 0.9744114636642784]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.05,5,0.9817,0.9847,0.09781323607405648,0.08886318906195756,836816,0.07380425855950978,835161,0.07385446238466997,0.0,0.0,0,0,0,0.3185276660369709,0.9847,0.08886318913348314,0.33341952692717314,901760,903498,"[0.9918367346938776, 0.9938325991189427, 0.9874031007751938, 0.9861386138613861, 0.9816700610997964, 0.9854260089686099, 0.9864300626304802, 0.9844357976653697, 0.9753593429158111, 0.9732408325074331]","[0.9869083585095669, 0.9876868953386104, 0.9778449144008057, 0.9821958456973294, 0.9849699398797596, 0.9787234042553191, 0.9835560123329907, 0.9858356940509915, 0.9751552795031055, 0.9723643807574207]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.1,0,0.9666,0.9703,0.13542933394908904,0.12194656025767327,769469,0.1483445453116664,767901,0.14844193577004972,0.0,0.0,0,0,0,0.3218430250417441,0.9703,0.12194655897915363,0.3317323020892218,901760,903498,"[0.9734693877551021, 0.9955947136563876, 0.9612403100775194, 0.9306930693069307, 0.984725050916497, 0.9809417040358744, 0.9728601252609603, 0.9863813229571985, 0.9743326488706365, 0.9415262636273538]","[0.9617321248741189, 0.9832893579595426, 0.94662638469285, 0.9277942631058358, 0.9849699398797596, 0.9832026875699889, 0.9743062692702981, 0.9933899905571294, 0.9761904761904762, 0.932446264073695]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.1,1,0.9787,0.9818,0.09995746568273753,0.08589463646268851,769469,0.1483445453116664,767901,0.14844193577004972,0.0,0.0,0,0,0,0.326070215087384,0.9818,0.08589463664597279,0.3260225090198219,901760,903498,"[0.9887755102040816, 0.9964757709251101, 0.9854651162790697, 0.9782178217821782, 0.9786150712830958, 0.9831838565022422, 0.988517745302714, 0.9766536964980544, 0.9650924024640657, 0.9752229930624381]","[0.9859013091641491, 0.9850483729111698, 0.9768378650553877, 0.973293768545994, 0.9809619238476954, 0.9742441209406495, 0.986639260020555, 0.9848914069877243, 0.968944099378882, 0.9682702149437052]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.1,3,0.9811,0.9838,0.09293197219893336,0.0832882161849535,769469,0.1483445453116664,767901,0.14844193577004972,0.0,0.0,0,0,0,0.33337768597994,0.9838,0.08328821610411469,0.33521890197880566,901760,903498,"[0.9897959183673469, 0.9929515418502203, 0.9825581395348837, 0.9782178217821782, 0.9826883910386965, 0.9876681614349776, 0.9895615866388309, 0.9863813229571985, 0.9743326488706365, 0.9732408325074331]","[0.9889224572004028, 0.9868073878627969, 0.9768378650553877, 0.9752720079129574, 0.9859719438877755, 0.9787234042553191, 0.9856115107913669, 0.9896128423040604, 0.974120082815735, 0.9672466734902764]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.1,5,0.9806,0.9834,0.1006599348728545,0.09223227221544594,769469,0.1483445453116664,767901,0.14844193577004972,0.0,0.0,0,0,0,0.32845505501609296,0.9834,0.09223227155942232,0.3364471420645714,901760,903498,"[0.9877551020408163, 0.9929515418502203, 0.9786821705426356, 0.9792079207920792, 0.9816700610997964, 0.9854260089686099, 0.9895615866388309, 0.9883268482490273, 0.9743326488706365, 0.9752229930624381]","[0.9879154078549849, 0.9876868953386104, 0.972809667673716, 0.9723046488625123, 0.9869739478957916, 0.9776035834266518, 0.9856115107913669, 0.9924457034938622, 0.968944099378882, 0.9713408393039918]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.2,0,0.9639,0.9679,0.27164244282245636,0.2583707816362381,644001,0.28721369610115355,642606,0.2873868878637331,0.0,0.0,0,0,0,0.33610759500879794,0.9679,0.2583707834482193,0.33303616498596966,901760,903498,"[0.9642857142857143, 0.9955947136563876, 0.9418604651162791, 0.9564356435643564, 0.9816700610997964, 0.9708520179372198, 0.9561586638830898, 0.9776264591439688, 0.9784394250513347, 0.9534192269573836]","[0.9496475327291037, 0.9868073878627969, 0.9295065458207452, 0.9495548961424333, 0.9819639278557114, 0.9720044792833147, 0.959917780061665, 0.9858356940509915, 0.9813664596273292, 0.9385875127942682]",batch,both
MNIST,deep,42,10,all,all,random,baseline,0,0.2,1,0.9777,0.9809,0.09747432106016203,0.08538312150188722,644001,0.28721369610115355,642606,0.2873868878637331,0.0,0.0,0,0,0,0.3333973290864378,0.9809,0.08538312068828381,0.3342903240118176,901760,903498,"[0.9897959183673469, 0.9955947136563876, 0.9854651162790697, 0.9752475247524752, 0.9806517311608961, 0.9854260089686099, 0.9853862212943633, 0.9795719844357976, 0.9671457905544147, 0.9633300297324083]","[0.9848942598187311, 0.9868073878627969, 0.9758308157099698, 0.9713155291790306, 0.9849699398797596, 0.9764837625979843, 0.9856115107913669, 0.983947119924457, 0.9679089026915114, 0.9570112589559877]",batch,both
