dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
FashionMNIST,small,43,2,a1,activation_variance,baseline,1,0.4555130806223823,0.5,0.05
FashionMNIST,small,43,2,a1,activation_variance,baseline,1,0.4555130806223823,0.3888888888888889,0.1
FashionMNIST,small,43,2,a1,activation_variance,baseline,1,0.4555130806223823,0.3246753246753247,0.2
FashionMNIST,small,43,2,a2,activation_variance,baseline,1,0.8684881415611074,0.7142857142857143,0.05
FashionMNIST,small,43,2,a2,activation_variance,baseline,1,0.8684881415611074,0.5,0.1
FashionMNIST,small,43,2,a2,activation_variance,baseline,1,0.8684881415611074,0.47058823529411764,0.2
FashionMNIST,small,43,2,a1,class_selectivity,loss_free,1,0.6370564048754023,0.4117647058823529,0.05
FashionMNIST,small,43,2,a1,class_selectivity,loss_free,1,0.6370564048754023,0.42857142857142855,0.1
FashionMNIST,small,43,2,a1,class_selectivity,loss_free,1,0.6370564048754023,0.3972602739726027,0.2
FashionMNIST,small,43,2,a2,class_selectivity,loss_free,1,0.8877272194365905,0.7142857142857143,0.05
FashionMNIST,small,43,2,a2,class_selectivity,loss_free,1,0.8877272194365905,0.6,0.1
FashionMNIST,small,43,2,a2,class_selectivity,loss_free,1,0.8877272194365905,0.5151515151515151,0.2
FashionMNIST,small,43,2,a1,firing_rate,baseline,1,0.658813208445572,0.7142857142857143,0.05
FashionMNIST,small,43,2,a1,firing_rate,baseline,1,0.658813208445572,0.47058823529411764,0.1
FashionMNIST,small,43,2,a1,firing_rate,baseline,1,0.658813208445572,0.4782608695652174,0.2
FashionMNIST,small,43,2,a2,firing_rate,baseline,1,0.6882947249403774,0.7142857142857143,0.05
FashionMNIST,small,43,2,a2,firing_rate,baseline,1,0.6882947249403774,0.6,0.1
FashionMNIST,small,43,2,a2,firing_rate,baseline,1,0.6882947249403774,0.5625,0.2
FashionMNIST,small,43,2,a1,hebbian,loss_free,1,0.5483847663884636,0.5,0.05
FashionMNIST,small,43,2,a1,hebbian,loss_free,1,0.5483847663884636,0.5151515151515151,0.1
FashionMNIST,small,43,2,a1,hebbian,loss_free,1,0.5483847663884636,0.3783783783783784,0.2
FashionMNIST,small,43,2,a2,hebbian,loss_free,1,0.7248645911390744,0.7142857142857143,0.05
FashionMNIST,small,43,2,a2,hebbian,loss_free,1,0.7248645911390744,0.5,0.1
FashionMNIST,small,43,2,a2,hebbian,loss_free,1,0.7248645911390744,0.47058823529411764,0.2
FashionMNIST,small,43,2,a1,mean_activation,baseline,1,0.5054830572939522,0.5,0.05
FashionMNIST,small,43,2,a1,mean_activation,baseline,1,0.5054830572939522,0.47058823529411764,0.1
FashionMNIST,small,43,2,a1,mean_activation,baseline,1,0.5054830572939522,0.3972602739726027,0.2
FashionMNIST,small,43,2,a2,mean_activation,baseline,1,0.7775631836897359,0.7142857142857143,0.05
FashionMNIST,small,43,2,a2,mean_activation,baseline,1,0.7775631836897359,0.5,0.1
FashionMNIST,small,43,2,a2,mean_activation,baseline,1,0.7775631836897359,0.47058823529411764,0.2
FashionMNIST,small,43,2,a1,output_weight_norm,baseline,1,0.9061434252689402,0.5,0.05
FashionMNIST,small,43,2,a1,output_weight_norm,baseline,1,0.9061434252689402,0.47058823529411764,0.1
FashionMNIST,small,43,2,a1,output_weight_norm,baseline,1,0.9061434252689402,0.59375,0.2
FashionMNIST,small,43,2,a2,output_weight_norm,baseline,1,0.9548388573521334,0.7142857142857143,0.05
FashionMNIST,small,43,2,a2,output_weight_norm,baseline,1,0.9548388573521334,0.7142857142857143,0.1
FashionMNIST,small,43,2,a2,output_weight_norm,baseline,1,0.9548388573521334,0.7857142857142857,0.2
FashionMNIST,small,43,2,a1,redundancy,loss_free,1,0.6711644670326983,0.3333333333333333,0.05
FashionMNIST,small,43,2,a1,redundancy,loss_free,1,0.6711644670326983,0.25,0.1
FashionMNIST,small,43,2,a1,redundancy,loss_free,1,0.6711644670326983,0.4166666666666667,0.2
FashionMNIST,small,43,2,a2,redundancy,loss_free,1,0.7674148092507963,1.0,0.05
FashionMNIST,small,43,2,a2,redundancy,loss_free,1,0.7674148092507963,0.5,0.1
FashionMNIST,small,43,2,a2,redundancy,loss_free,1,0.7674148092507963,0.35135135135135137,0.2
FashionMNIST,small,43,3,a1,activation_variance,baseline,2,0.4960787279979429,0.6,0.05
FashionMNIST,small,43,3,a1,activation_variance,baseline,2,0.4960787279979429,0.3157894736842105,0.1
FashionMNIST,small,43,3,a1,activation_variance,baseline,2,0.4960787279979429,0.275,0.2
FashionMNIST,small,43,3,a2,activation_variance,baseline,2,0.8675382049378682,0.5,0.05
FashionMNIST,small,43,3,a2,activation_variance,baseline,2,0.8675382049378682,0.5,0.1
FashionMNIST,small,43,3,a2,activation_variance,baseline,2,0.8675382049378682,0.5151515151515151,0.2
FashionMNIST,small,43,3,a1,class_selectivity,loss_free,2,0.6466524257025441,0.5,0.05
FashionMNIST,small,43,3,a1,class_selectivity,loss_free,2,0.6466524257025441,0.3888888888888889,0.1
FashionMNIST,small,43,3,a1,class_selectivity,loss_free,2,0.6466524257025441,0.3783783783783784,0.2
FashionMNIST,small,43,3,a2,class_selectivity,loss_free,2,0.8430115280270054,0.7142857142857143,0.05
FashionMNIST,small,43,3,a2,class_selectivity,loss_free,2,0.8430115280270054,0.4117647058823529,0.1
FashionMNIST,small,43,3,a2,class_selectivity,loss_free,2,0.8430115280270054,0.5151515151515151,0.2
FashionMNIST,small,43,3,a1,firing_rate,baseline,2,0.6379764975331839,0.7142857142857143,0.05
FashionMNIST,small,43,3,a1,firing_rate,baseline,2,0.6379764975331839,0.5151515151515151,0.1
FashionMNIST,small,43,3,a1,firing_rate,baseline,2,0.6379764975331839,0.45714285714285713,0.2
FashionMNIST,small,43,3,a2,firing_rate,baseline,2,0.7334420624558577,0.7142857142857143,0.05
FashionMNIST,small,43,3,a2,firing_rate,baseline,2,0.7334420624558577,0.8461538461538461,0.1
FashionMNIST,small,43,3,a2,firing_rate,baseline,2,0.7334420624558577,0.7241379310344828,0.2
FashionMNIST,small,43,3,a1,hebbian,loss_free,2,0.5691332288328382,0.6,0.05
FashionMNIST,small,43,3,a1,hebbian,loss_free,2,0.5691332288328382,0.42857142857142855,0.1
FashionMNIST,small,43,3,a1,hebbian,loss_free,2,0.5691332288328382,0.3783783783783784,0.2
FashionMNIST,small,43,3,a2,hebbian,loss_free,2,0.777053880319445,0.5,0.05
FashionMNIST,small,43,3,a2,hebbian,loss_free,2,0.777053880319445,0.7142857142857143,0.1
FashionMNIST,small,43,3,a2,hebbian,loss_free,2,0.777053880319445,0.6666666666666666,0.2
FashionMNIST,small,43,3,a1,mean_activation,baseline,2,0.5344356311640361,0.6,0.05
FashionMNIST,small,43,3,a1,mean_activation,baseline,2,0.5344356311640361,0.3888888888888889,0.1
FashionMNIST,small,43,3,a1,mean_activation,baseline,2,0.5344356311640361,0.34210526315789475,0.2
FashionMNIST,small,43,3,a2,mean_activation,baseline,2,0.8216150639650093,0.5,0.05
FashionMNIST,small,43,3,a2,mean_activation,baseline,2,0.8216150639650093,0.7142857142857143,0.1
FashionMNIST,small,43,3,a2,mean_activation,baseline,2,0.8216150639650093,0.5151515151515151,0.2
FashionMNIST,small,43,3,a1,output_weight_norm,baseline,2,0.9583965152208743,0.7142857142857143,0.05
FashionMNIST,small,43,3,a1,output_weight_norm,baseline,2,0.9583965152208743,0.5151515151515151,0.1
FashionMNIST,small,43,3,a1,output_weight_norm,baseline,2,0.9583965152208743,0.6721311475409836,0.2
FashionMNIST,small,43,3,a2,output_weight_norm,baseline,2,0.964326588536898,0.5,0.05
FashionMNIST,small,43,3,a2,output_weight_norm,baseline,2,0.964326588536898,1.0,0.1
FashionMNIST,small,43,3,a2,output_weight_norm,baseline,2,0.964326588536898,0.7241379310344828,0.2
FashionMNIST,small,43,3,a1,redundancy,loss_free,2,0.7469121772812264,0.3333333333333333,0.05
FashionMNIST,small,43,3,a1,redundancy,loss_free,2,0.7469121772812264,0.25,0.1
FashionMNIST,small,43,3,a1,redundancy,loss_free,2,0.7469121772812264,0.3783783783783784,0.2
FashionMNIST,small,43,3,a2,redundancy,loss_free,2,0.79913811491112,1.0,0.05
FashionMNIST,small,43,3,a2,redundancy,loss_free,2,0.79913811491112,0.4117647058823529,0.1
FashionMNIST,small,43,3,a2,redundancy,loss_free,2,0.79913811491112,0.5625,0.2
FashionMNIST,small,43,4,a1,activation_variance,baseline,3,0.4092320198472291,0.4117647058823529,0.05
FashionMNIST,small,43,4,a1,activation_variance,baseline,3,0.4092320198472291,0.3157894736842105,0.1
FashionMNIST,small,43,4,a1,activation_variance,baseline,3,0.4092320198472291,0.275,0.2
FashionMNIST,small,43,4,a2,activation_variance,baseline,3,0.855788268955651,0.7142857142857143,0.05
FashionMNIST,small,43,4,a2,activation_variance,baseline,3,0.855788268955651,0.4117647058823529,0.1
FashionMNIST,small,43,4,a2,activation_variance,baseline,3,0.855788268955651,0.47058823529411764,0.2
FashionMNIST,small,43,4,a1,class_selectivity,loss_free,3,0.5587045374199952,0.2631578947368421,0.05
FashionMNIST,small,43,4,a1,class_selectivity,loss_free,3,0.5587045374199952,0.35135135135135137,0.1
FashionMNIST,small,43,4,a1,class_selectivity,loss_free,3,0.5587045374199952,0.3076923076923077,0.2
FashionMNIST,small,43,4,a2,class_selectivity,loss_free,3,0.8356108726752504,0.7142857142857143,0.05
FashionMNIST,small,43,4,a2,class_selectivity,loss_free,3,0.8356108726752504,0.4117647058823529,0.1
FashionMNIST,small,43,4,a2,class_selectivity,loss_free,3,0.8356108726752504,0.3888888888888889,0.2
FashionMNIST,small,43,4,a1,firing_rate,baseline,3,0.5419425235397661,0.6,0.05
FashionMNIST,small,43,4,a1,firing_rate,baseline,3,0.5419425235397661,0.47058823529411764,0.1
FashionMNIST,small,43,4,a1,firing_rate,baseline,3,0.5419425235397661,0.34210526315789475,0.2
FashionMNIST,small,43,4,a2,firing_rate,baseline,3,0.7935650009331615,0.7142857142857143,0.05
FashionMNIST,small,43,4,a2,firing_rate,baseline,3,0.7935650009331615,0.8461538461538461,0.1
FashionMNIST,small,43,4,a2,firing_rate,baseline,3,0.7935650009331615,0.6666666666666666,0.2
FashionMNIST,small,43,4,a1,hebbian,loss_free,3,0.45734086342357094,0.5,0.05
FashionMNIST,small,43,4,a1,hebbian,loss_free,3,0.45734086342357094,0.35135135135135137,0.1
FashionMNIST,small,43,4,a1,hebbian,loss_free,3,0.45734086342357094,0.34210526315789475,0.2
FashionMNIST,small,43,4,a2,hebbian,loss_free,3,0.7930472103004292,0.7142857142857143,0.05
FashionMNIST,small,43,4,a2,hebbian,loss_free,3,0.7930472103004292,0.7142857142857143,0.1
FashionMNIST,small,43,4,a2,hebbian,loss_free,3,0.7930472103004292,0.6129032258064516,0.2
FashionMNIST,small,43,4,a1,mean_activation,baseline,3,0.4278525599129875,0.5,0.05
FashionMNIST,small,43,4,a1,mean_activation,baseline,3,0.4278525599129875,0.3157894736842105,0.1
FashionMNIST,small,43,4,a1,mean_activation,baseline,3,0.4278525599129875,0.3076923076923077,0.2
FashionMNIST,small,43,4,a2,mean_activation,baseline,3,0.8223977110157368,0.7142857142857143,0.05
FashionMNIST,small,43,4,a2,mean_activation,baseline,3,0.8223977110157368,0.7142857142857143,0.1
FashionMNIST,small,43,4,a2,mean_activation,baseline,3,0.8223977110157368,0.6129032258064516,0.2
FashionMNIST,small,43,4,a1,output_weight_norm,baseline,3,0.9574015793087663,0.6,0.05
FashionMNIST,small,43,4,a1,output_weight_norm,baseline,3,0.9574015793087663,0.6129032258064516,0.1
FashionMNIST,small,43,4,a1,output_weight_norm,baseline,3,0.9574015793087663,0.7586206896551724,0.2
FashionMNIST,small,43,4,a2,output_weight_norm,baseline,3,0.9862319172312763,0.7142857142857143,0.05
FashionMNIST,small,43,4,a2,output_weight_norm,baseline,3,0.9862319172312763,0.8461538461538461,0.1
FashionMNIST,small,43,4,a2,output_weight_norm,baseline,3,0.9862319172312763,0.7857142857142857,0.2
FashionMNIST,small,43,4,a1,redundancy,loss_free,3,0.646633705380267,0.2631578947368421,0.05
FashionMNIST,small,43,4,a1,redundancy,loss_free,3,0.646633705380267,0.35135135135135137,0.1
FashionMNIST,small,43,4,a1,redundancy,loss_free,3,0.646633705380267,0.3972602739726027,0.2
FashionMNIST,small,43,4,a2,redundancy,loss_free,3,0.7994915179071426,0.2,0.05
FashionMNIST,small,43,4,a2,redundancy,loss_free,3,0.7994915179071426,0.6,0.1
FashionMNIST,small,43,4,a2,redundancy,loss_free,3,0.7994915179071426,0.5151515151515151,0.2
FashionMNIST,small,43,5,a1,activation_variance,baseline,4,0.5828879606317235,0.3333333333333333,0.05
FashionMNIST,small,43,5,a1,activation_variance,baseline,4,0.5828879606317235,0.25,0.1
FashionMNIST,small,43,5,a1,activation_variance,baseline,4,0.5828879606317235,0.36,0.2
FashionMNIST,small,43,5,a2,activation_variance,baseline,4,0.8676738197424892,0.7142857142857143,0.05
FashionMNIST,small,43,5,a2,activation_variance,baseline,4,0.8676738197424892,0.5,0.1
FashionMNIST,small,43,5,a2,activation_variance,baseline,4,0.8676738197424892,0.5151515151515151,0.2
FashionMNIST,small,43,5,a1,class_selectivity,loss_free,4,0.6667508297093157,0.3333333333333333,0.05
FashionMNIST,small,43,5,a1,class_selectivity,loss_free,4,0.6667508297093157,0.35135135135135137,0.1
FashionMNIST,small,43,5,a1,class_selectivity,loss_free,4,0.6667508297093157,0.43661971830985913,0.2
FashionMNIST,small,43,5,a2,class_selectivity,loss_free,4,0.8696938483547926,0.5,0.05
FashionMNIST,small,43,5,a2,class_selectivity,loss_free,4,0.8696938483547926,0.3333333333333333,0.1
