dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.14765611803159118,20.517578125,1,0,128,2048,0.9554923458408016,0.6,0.05
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.14765611803159118,20.517578125,1,0,128,2048,0.9554923458408016,0.7241379310344828,0.1
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.14765611803159118,20.517578125,1,0,128,2048,0.9554923458408016,0.7586206896551724,0.2
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.14765611803159118,20.517578125,1,0,128,2048,0.9368575708121236,1.0,0.05
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.14765611803159118,20.517578125,1,0,128,2048,0.9368575708121236,0.7142857142857143,0.1
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.14765611803159118,20.517578125,1,0,128,2048,0.9368575708121236,0.7857142857142857,0.2
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.07820444100070745,20.85400390625,1,1,128,2048,0.5813191271814165,0.2631578947368421,0.05
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.07820444100070745,20.85400390625,1,1,128,2048,0.5813191271814165,0.25,0.1
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.07820444100070745,20.85400390625,1,1,128,2048,0.5813191271814165,0.2911392405063291,0.2
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.07820444100070745,20.85400390625,1,1,128,2048,0.653157979820613,0.7142857142857143,0.05
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.07820444100070745,20.85400390625,1,1,128,2048,0.653157979820613,0.6,0.1
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.07820444100070745,20.85400390625,1,1,128,2048,0.653157979820613,0.6129032258064516,0.2
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.12816874496638775,20.705078125,2,0,256,2048,0.9702382857630415,0.6,0.05
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.12816874496638775,20.705078125,2,0,256,2048,0.9702382857630415,0.6666666666666666,0.1
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.12816874496638775,20.705078125,2,0,256,2048,0.9702382857630415,0.7586206896551724,0.2
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.12816874496638775,20.705078125,2,0,256,2048,0.9654996795458707,1.0,0.05
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.12816874496638775,20.705078125,2,0,256,2048,0.9654996795458707,0.8461538461538461,0.1
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.12816874496638775,20.705078125,2,0,256,2048,0.9654996795458707,0.7857142857142857,0.2
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.0731107679894194,20.8994140625,2,2,256,2048,0.6946037949551988,0.2631578947368421,0.05
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.0731107679894194,20.8994140625,2,2,256,2048,0.6946037949551988,0.3888888888888889,0.1
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.0731107679894194,20.8994140625,2,2,256,2048,0.6946037949551988,0.4166666666666667,0.2
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.0731107679894194,20.8994140625,2,2,256,2048,0.7265667917963743,1.0,0.05
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.0731107679894194,20.8994140625,2,2,256,2048,0.7265667917963743,0.6,0.1
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.0731107679894194,20.8994140625,2,2,256,2048,0.7265667917963743,0.5625,0.2
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.171593951061368,20.705078125,4,0,512,2048,0.9913536763550307,0.8461538461538461,0.05
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.171593951061368,20.705078125,4,0,512,2048,0.9913536763550307,0.8518518518518519,0.1
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.171593951061368,20.705078125,4,0,512,2048,0.9913536763550307,0.9245283018867925,0.2
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.171593951061368,20.705078125,4,0,512,2048,0.9911360098882989,1.0,0.05
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.171593951061368,20.705078125,4,0,512,2048,0.9911360098882989,1.0,0.1
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.171593951061368,20.705078125,4,0,512,2048,0.9911360098882989,0.8518518518518519,0.2
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.09027299995068461,20.8994140625,4,4,512,2048,0.8703670159016461,0.5,0.05
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.09027299995068461,20.8994140625,4,4,512,2048,0.8703670159016461,0.6666666666666666,0.1
FashionMNIST,small,43,10,a1,activation_fisher,loss_aware,0.09027299995068461,20.8994140625,4,4,512,2048,0.8703670159016461,0.5223880597014925,0.2
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.09027299995068461,20.8994140625,4,4,512,2048,0.8213582677165354,1.0,0.05
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.09027299995068461,20.8994140625,4,4,512,2048,0.8213582677165354,0.6,0.1
FashionMNIST,small,43,10,a2,activation_fisher,loss_aware,0.09027299995068461,20.8994140625,4,4,512,2048,0.8213582677165354,0.5625,0.2
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.2669331440702081,20.705078125,8,0,1024,2048,0.9962439553251682,1.0,0.05
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.2669331440702081,20.705078125,8,0,1024,2048,0.9962439553251682,0.9230769230769231,0.1
FashionMNIST,small,43,10,a1,hebbian,loss_free,0.2669331440702081,20.705078125,8,0,1024,2048,0.9962439553251682,0.8888888888888888,0.2
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.2669331440702081,20.705078125,8,0,1024,2048,0.9950730177623146,1.0,0.05
FashionMNIST,small,43,10,a2,hebbian,loss_free,0.2669331440702081,20.705078125,8,0,1024,2048,0.9950730177623146,1.0,0.1
