dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
FashionMNIST,small,43,10,all,all,random,baseline,0,0.2,3,0.8953,0.8904,0.29043769401311875,0.31022453738451006,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.3135341970482841,0.8904,0.3102245360732079,0.33029146201442927,234752,235146,"[0.84, 0.971, 0.802, 0.909, 0.833, 0.964, 0.692, 0.961, 0.973, 0.959]","[0.852394916911046, 0.9675456389452333, 0.8033240997229917, 0.901840490797546, 0.8533872598584429, 0.9673135852911133, 0.7282157676348547, 0.944713870029098, 0.9818181818181818, 0.9580348004094166]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.2,5,0.8958,0.8924,0.2918041208386421,0.31147456065416335,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.33012319705449045,0.8924,0.3114745619356632,0.3356569530442357,234752,235146,"[0.859, 0.972, 0.824, 0.911, 0.829, 0.967, 0.673, 0.963, 0.972, 0.954]","[0.8660801564027371, 0.9695740365111561, 0.8153277931671283, 0.9161554192229039, 0.8442871587462083, 0.9703779366700716, 0.6939834024896265, 0.9553831231813773, 0.9828282828282828, 0.946775844421699]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.3,0,0.8634,0.855,0.43480601329803464,0.44869273288249967,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.33401539199985564,0.855,0.44869273142814636,0.3267481200164184,234752,235146,"[0.671, 0.953, 0.802, 0.829, 0.673, 0.936, 0.802, 0.95, 0.973, 0.961]","[0.6920821114369502, 0.9584178498985801, 0.8088642659279779, 0.8353783231083844, 0.6905965621840243, 0.933605720122574, 0.8402489626556017, 0.9427740058195926, 0.9808080808080808, 0.9600818833162743]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.3,1,0.891,0.8865,0.3005135673522949,0.3184252907395363,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.31393915391527116,0.8865,0.3184252884745598,0.32713054004125297,234752,235146,"[0.861, 0.965, 0.802, 0.904, 0.815, 0.97, 0.659, 0.961, 0.973, 0.955]","[0.8719452590420332, 0.9665314401622718, 0.7940904893813481, 0.901840490797546, 0.8452982810920121, 0.965270684371808, 0.6877593360995851, 0.9485935984481086, 0.9818181818181818, 0.9508700102354145]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.3,3,0.8918,0.8879,0.2944352265954018,0.31421857244968415,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.316490444005467,0.8879,0.314218571472168,0.3229148630052805,234752,235146,"[0.862, 0.97, 0.818, 0.902, 0.818, 0.957, 0.657, 0.966, 0.974, 0.955]","[0.8729227761485826, 0.9675456389452333, 0.814404432132964, 0.901840490797546, 0.840242669362993, 0.9550561797752809, 0.6773858921161826, 0.9544131910766246, 0.9818181818181818, 0.9539406345957011]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.3,5,0.8929,0.8891,0.2919836907148361,0.31198831903934476,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3295834260061383,0.8891,0.3119883189916611,0.3351411280455068,234752,235146,"[0.833, 0.971, 0.794, 0.909, 0.82, 0.956, 0.711, 0.969, 0.973, 0.955]","[0.8357771260997068, 0.9675456389452333, 0.7959372114496768, 0.9151329243353783, 0.8341759352881699, 0.9622063329928499, 0.7375518672199171, 0.9544131910766246, 0.9797979797979798, 0.9529170931422722]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.4,0,0.8498,0.8358,0.5399699681282043,0.5509172421455383,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.32799766992684454,0.8358,0.5509172447681427,0.3178889580303803,234752,235146,"[0.668, 0.951, 0.752, 0.814, 0.568, 0.944, 0.814, 0.907, 0.968, 0.972]","[0.7057673509286413, 0.9574036511156186, 0.7673130193905817, 0.8302658486707567, 0.5904954499494439, 0.9499489274770173, 0.8526970954356846, 0.9078564500484966, 0.9767676767676767, 0.9723643807574207]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.4,1,0.8871,0.8817,0.30933636291027067,0.3284844450116158,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3205763479927555,0.8817,0.3284844509124756,0.3234820320503786,234752,235146,"[0.807, 0.964, 0.813, 0.897, 0.8, 0.96, 0.694, 0.968, 0.967, 0.947]","[0.8279569892473119, 0.9645030425963489, 0.8079409048938134, 0.9100204498977505, 0.8220424671385238, 0.9570990806945863, 0.7043568464730291, 0.95635305528613, 0.9808080808080808, 0.9437052200614124]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.4,3,0.8924,0.8848,0.29946398043632505,0.3172932409286499,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3225508979521692,0.8848,0.31729324551820753,0.3200163139263168,234752,235146,"[0.857, 0.967, 0.786, 0.9, 0.841, 0.96, 0.652, 0.959, 0.968, 0.958]","[0.8719452590420332, 0.9655172413793104, 0.791320406278855, 0.901840490797546, 0.8665318503538928, 0.9632277834525026, 0.6867219917012448, 0.9476236663433559, 0.9818181818181818, 0.9518935516888434]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.4,5,0.8914,0.8877,0.29627644469738007,0.3164898232460022,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.31480050703976303,0.8877,0.3164898221373558,0.3325822919141501,234752,235146,"[0.843, 0.967, 0.802, 0.903, 0.821, 0.955, 0.693, 0.966, 0.971, 0.956]","[0.844574780058651, 0.9655172413793104, 0.8005540166204986, 0.9130879345603272, 0.8372093023255814, 0.9550561797752809, 0.7188796680497925, 0.9524733268671193, 0.9808080808080808, 0.9508700102354145]",batch,both
