dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,deep,44,10,all,all,random,baseline,0,0.5,0,0.4523,0.4514,1.9522194944381714,1.9486081089019776,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.32001533708535135,0.4514,1.9486081073760986,0.32772461196873337,901760,903498,"[0.05714285714285714, 0.8502202643171806, 0.029069767441860465, 0.6158415841584158, 0.045824847250509164, 0.010089686098654708, 0.0, 0.9260700389105059, 0.9989733059548255, 0.8543111992071358]","[0.06864754098360656, 0.8467153284671532, 0.02598752598752599, 0.6027667984189723, 0.06120434353405726, 0.005274261603375527, 0.0, 0.9494163424124513, 0.9979144942648592, 0.8578290105667628]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.5,1,0.9702,0.9737,0.11144521489143372,0.10117778569273651,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.32901796605437994,0.9737,0.10117778786234558,0.34199244005139917,901760,903498,"[0.9918367346938776, 0.9894273127753304, 0.9786821705426356, 0.9772277227722772, 0.9755600814663951, 0.945067264573991, 0.9780793319415448, 0.97568093385214, 0.9640657084188912, 0.956392467789891]","[0.9825819672131147, 0.9826642335766423, 0.9792099792099792, 0.950592885375494, 0.9723593287265548, 0.9556962025316456, 0.983419689119171, 0.9844357976653697, 0.9551616266944735, 0.9548511047070125]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.5,3,0.9776,0.9796,0.08674766609966755,0.08481319263530895,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.31802745698951185,0.9796,0.08481319251088426,0.33201628900133073,901760,903498,"[0.9908163265306122, 0.9911894273127754, 0.9786821705426356, 0.9792079207920792, 0.9816700610997964, 0.9775784753363229, 0.9832985386221295, 0.9785992217898832, 0.9753593429158111, 0.958374628344896]","[0.9907786885245902, 0.9927007299270073, 0.9854469854469855, 0.9604743083003953, 0.9772951628825272, 0.9715189873417721, 0.9917098445595854, 0.9844357976653697, 0.9666319082377477, 0.9548511047070125]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.5,5,0.9793,0.9818,0.081754808396101,0.0800437371226959,326826,0.6382659397143104,325952,0.6385379701916253,0.0,0.0,0,0,0,0.3219277960015461,0.9818,0.08004373388616368,0.3123996310168877,901760,903498,"[0.9908163265306122, 0.9911894273127754, 0.9844961240310077, 0.9821782178217822, 0.9775967413441955, 0.9775784753363229, 0.9812108559498957, 0.9824902723735408, 0.9743326488706365, 0.9742319127849356]","[0.9887295081967213, 0.9908759124087592, 0.9896049896049897, 0.9644268774703557, 0.9753208292201382, 0.9736286919831224, 0.9875647668393782, 0.9824902723735408, 0.9666319082377477, 0.9731027857829011]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.7,0,0.0959,0.0974,2.2687820499420166,2.267521083450317,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.3184076939942315,0.0974,2.267521089553833,0.3248573939781636,901760,903498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.7,1,0.948,0.9508,0.21912858877182007,0.2071060146689415,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.31715657003223896,0.9508,0.207106012403965,0.316448288038373,901760,903498,"[0.9887755102040816, 0.9876651982378855, 0.9476744186046512, 0.9584158415841584, 0.9704684317718941, 0.9181614349775785, 0.9686847599164927, 0.9416342412451362, 0.9137577002053389, 0.9058473736372646]","[0.9784836065573771, 0.9771897810218978, 0.9542619542619543, 0.9229249011857708, 0.9693978282329714, 0.9335443037974683, 0.9730569948186528, 0.958171206225681, 0.894681960375391, 0.9154658981748319]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.7,3,0.9646,0.9684,0.12831714282035828,0.12299192734137178,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.3112269879784435,0.9684,0.12299192867651582,0.3271715119481087,901760,903498,"[0.9908163265306122, 0.9876651982378855, 0.9602713178294574, 0.9673267326732673, 0.9745417515274949, 0.9461883408071748, 0.9770354906054279, 0.9688715953307393, 0.9589322381930184, 0.9484638255698712]","[0.9815573770491803, 0.9835766423357665, 0.9688149688149689, 0.9347826086956522, 0.9713721618953604, 0.9546413502109705, 0.983419689119171, 0.9776264591439688, 0.9457768508863399, 0.9433237271853987]",batch,both
MNIST,deep,44,10,all,all,random,baseline,0,0.7,5,0.9686,0.9723,0.1113607857465744,0.10755557916611433,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.3317381989909336,0.9723,0.10755557982176542,0.3115298069315031,901760,903498,"[0.9918367346938776, 0.9885462555066079, 0.9757751937984496, 0.9742574257425742, 0.9714867617107943, 0.9618834080717489, 0.9780793319415448, 0.9688715953307393, 0.9537987679671458, 0.9554013875123885]","[0.9836065573770492, 0.9854014598540146, 0.9812889812889813, 0.941699604743083, 0.9684106614017769, 0.9620253164556962, 0.9865284974093265, 0.9824902723735408, 0.9478623566214807, 0.9462055715658021]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.05,0,0.9715,0.9729,0.10167791912555695,0.10236162719205022,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.3200800030026585,0.9729,0.10236162939146161,0.31551307905465364,901760,903498,"[0.9918367346938776, 0.986784140969163, 0.9641472868217055, 0.9900990099009901, 0.9735234215885947, 0.9327354260089686, 0.9895615866388309, 0.9883268482490273, 0.9414784394250514, 0.9643211100099108]","[0.9877049180327869, 0.9890510948905109, 0.9698544698544699, 0.9812252964426877, 0.9743336623889437, 0.9409282700421941, 0.9927461139896373, 0.9902723735408561, 0.927007299270073, 0.9577329490874159]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.05,1,0.9819,0.9834,0.07733786851763726,0.08180346901825251,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.31815269496291876,0.9834,0.08180346855780662,0.3359551280736923,901760,903498,"[0.9918367346938776, 0.9903083700440528, 0.9796511627906976, 0.9891089108910891, 0.9816700610997964, 0.9798206278026906, 0.9822546972860126, 0.9824902723735408, 0.9794661190965093, 0.9762140733399405]","[0.9907786885245902, 0.9908759124087592, 0.9844074844074844, 0.974308300395257, 0.9822309970384995, 0.9767932489451476, 0.9896373056994818, 0.9892996108949417, 0.9655891553701773, 0.9740634005763689]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.05,3,0.9832,0.985,0.07630376825109124,0.07707696019254436,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.31560178101062775,0.985,0.07707696003766541,0.3152897380059585,901760,903498,"[0.9918367346938776, 0.9911894273127754, 0.9835271317829457, 0.9891089108910891, 0.9816700610997964, 0.9730941704035875, 0.9874739039665971, 0.9863813229571985, 0.9815195071868583, 0.9821605550049554]","[0.9918032786885246, 0.9908759124087592, 0.9875259875259875, 0.9762845849802372, 0.9851924975320829, 0.9704641350210971, 0.9927461139896373, 0.9873540856031129, 0.97288842544317, 0.9759846301633045]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.05,5,0.9827,0.9856,0.07991215874142944,0.07915493943243032,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.30790131399407983,0.9856,0.07915493915079837,0.3371801250614226,901760,903498,"[0.9918367346938776, 0.9911894273127754, 0.9806201550387597, 0.9871287128712871, 0.9816700610997964, 0.9876681614349776, 0.9874739039665971, 0.9844357976653697, 0.9856262833675564, 0.9781962338949455]","[0.9907786885245902, 0.9936131386861314, 0.9875259875259875, 0.9723320158102767, 0.9861796643632774, 0.9736286919831224, 0.9927461139896373, 0.9873540856031129, 0.9697601668404588, 0.9721421709894332]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.1,0,0.9714,0.9711,0.10147338309288025,0.10392534575294703,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.31696990597993135,0.9711,0.10392534336280078,0.31406450003851205,901760,903498,"[0.9918367346938776, 0.9850220264317181, 0.9447674418604651, 0.9900990099009901, 0.9735234215885947, 0.9349775784753364, 0.9895615866388309, 0.9863813229571985, 0.9435318275154004, 0.9663032705649157]","[0.9887295081967213, 0.9881386861313869, 0.9656964656964657, 0.9822134387351779, 0.9703849950641659, 0.9430379746835443, 0.9896373056994818, 0.9892996108949417, 0.9301355578727841, 0.962536023054755]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.1,1,0.9801,0.983,0.07912145107984543,0.0800002796568784,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.3198143010959029,0.983,0.08000027939163774,0.3214396240655333,901760,903498,"[0.9928571428571429, 0.9911894273127754, 0.9835271317829457, 0.9861386138613861, 0.9796334012219959, 0.9820627802690582, 0.9822546972860126, 0.9766536964980544, 0.9804928131416838, 0.9742319127849356]","[0.9918032786885246, 0.9908759124087592, 0.9885654885654885, 0.9683794466403162, 0.983218163869694, 0.9683544303797469, 0.9886010362694301, 0.9834630350194552, 0.9687174139728885, 0.968299711815562]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.1,3,0.9828,0.9849,0.0772630530655384,0.07806563935691584,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.31906462099868804,0.9849,0.0780656414341377,0.3227384319761768,901760,903498,"[0.9928571428571429, 0.9938325991189427, 0.9854651162790697, 0.9841584158415841, 0.9806517311608961, 0.9831838565022422, 0.9822546972860126, 0.9854085603112841, 0.9825462012320328, 0.977205153617443]","[0.9897540983606558, 0.9936131386861314, 0.9885654885654885, 0.9713438735177866, 0.9851924975320829, 0.9757383966244726, 0.9906735751295337, 0.9902723735408561, 0.9666319082377477, 0.9750240153698367]",batch,both
MNIST,deep,44,10,a1,layerwise,random,baseline,0,0.1,5,0.9827,0.9856,0.07589543034657836,0.07817218630044008,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.3129632679047063,0.9856,0.0781721851560309,0.3086724140448496,901760,903498,"[0.9918367346938776, 0.9911894273127754, 0.9864341085271318, 0.9841584158415841, 0.9796334012219959, 0.9876681614349776, 0.9812108559498957, 0.9892996108949417, 0.9835728952772074, 0.9801783944499505]","[0.9918032786885246, 0.9917883211678832, 0.9885654885654885, 0.9693675889328063, 0.9851924975320829, 0.9789029535864979, 0.9875647668393782, 0.9912451361867705, 0.9676746611053181, 0.9740634005763689]",batch,both
