dataset,architecture,seed,epoch,layer,criterion,criterion_group,reference_criterion,spearman,topk_jaccard,topk_ratio
MNIST,deep,44,10,a6,firing_rate,baseline,activation_fisher,0.43196959648675154,0.5,0.05
MNIST,deep,44,10,a6,firing_rate,baseline,activation_fisher,0.43196959648675154,0.5,0.1
MNIST,deep,44,10,a6,firing_rate,baseline,activation_fisher,0.43196959648675154,0.4117647058823529,0.2
MNIST,deep,44,10,a1,activation_variance,baseline,activation_fisher,0.8398103500414191,0.25,0.05
MNIST,deep,44,10,a1,activation_variance,baseline,activation_fisher,0.8398103500414191,0.7,0.1
MNIST,deep,44,10,a1,activation_variance,baseline,activation_fisher,0.8398103500414191,0.8378378378378378,0.2
MNIST,deep,44,10,a2,activation_variance,baseline,activation_fisher,0.720064185509444,0.42857142857142855,0.05
MNIST,deep,44,10,a2,activation_variance,baseline,activation_fisher,0.720064185509444,0.3783783783783784,0.1
MNIST,deep,44,10,a2,activation_variance,baseline,activation_fisher,0.720064185509444,0.4676258992805755,0.2
MNIST,deep,44,10,a3,activation_variance,baseline,activation_fisher,0.7980227161455277,0.2631578947368421,0.05
MNIST,deep,44,10,a3,activation_variance,baseline,activation_fisher,0.7980227161455277,0.9230769230769231,0.1
MNIST,deep,44,10,a3,activation_variance,baseline,activation_fisher,0.7980227161455277,0.7,0.2
MNIST,deep,44,10,a4,activation_variance,baseline,activation_fisher,0.6955287077368653,0.6,0.05
MNIST,deep,44,10,a4,activation_variance,baseline,activation_fisher,0.6955287077368653,0.7857142857142857,0.1
MNIST,deep,44,10,a4,activation_variance,baseline,activation_fisher,0.6955287077368653,0.6451612903225806,0.2
MNIST,deep,44,10,a5,activation_variance,baseline,activation_fisher,0.6201486044008884,0.3333333333333333,0.05
MNIST,deep,44,10,a5,activation_variance,baseline,activation_fisher,0.6201486044008884,1.0,0.1
MNIST,deep,44,10,a5,activation_variance,baseline,activation_fisher,0.6201486044008884,0.47058823529411764,0.2
MNIST,deep,44,10,a6,activation_variance,baseline,activation_fisher,0.550412087912088,0.5,0.05
MNIST,deep,44,10,a6,activation_variance,baseline,activation_fisher,0.550412087912088,0.5,0.1
MNIST,deep,44,10,a6,activation_variance,baseline,activation_fisher,0.550412087912088,0.5,0.2
MNIST,deep,44,10,a1,class_selectivity,loss_free,activation_fisher,0.7597170030354886,0.21951219512195122,0.05
MNIST,deep,44,10,a1,class_selectivity,loss_free,activation_fisher,0.7597170030354886,0.7288135593220338,0.1
MNIST,deep,44,10,a1,class_selectivity,loss_free,activation_fisher,0.7597170030354886,0.8214285714285714,0.2
