dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,small,43,10,all,all,random,baseline,0,0.05,0,0.9775,0.978,0.08137789943516255,0.0717583637336269,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.32460004300810397,0.978,0.07175836537759751,0.31877667806111276,234752,235146,"[0.9887755102040816, 0.9903083700440528, 0.9777131782945736, 0.9762376237623762, 0.984725050916497, 0.9820627802690582, 0.9853862212943633, 0.9649805447470817, 0.9650924024640657, 0.9643211100099108]","[0.9880834160873883, 0.9845313921747043, 0.9801192842942346, 0.9727095516569201, 0.985655737704918, 0.9788182831661093, 0.9907881269191402, 0.9794117647058823, 0.9571428571428572, 0.9575098814229249]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.05,1,0.9824,0.9814,0.06640494528859854,0.06149918096543988,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.32695020898245275,0.9814,0.061499183591024485,0.31279117497615516,234752,235146,"[0.9918367346938776, 0.9929515418502203, 0.9815891472868217, 0.9772277227722772, 0.9837067209775967, 0.9798206278026906, 0.9822546972860126, 0.980544747081712, 0.971252566735113, 0.9712586719524281]","[0.9890764647467726, 0.9854413102820746, 0.9860834990059643, 0.9805068226120858, 0.985655737704918, 0.9810479375696767, 0.9877175025588536, 0.9872549019607844, 0.9704081632653061, 0.9703557312252964]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.05,3,0.9834,0.9818,0.0662560938630253,0.06110148244649172,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.3379074690164998,0.9818,0.06110148307308555,0.3214486900251359,234752,235146,"[0.9918367346938776, 0.9929515418502203, 0.9806201550387597, 0.9792079207920792, 0.9837067209775967, 0.984304932735426, 0.9812108559498957, 0.980544747081712, 0.9702258726899384, 0.9722497522299306]","[0.9900695134061569, 0.9881710646041856, 0.9860834990059643, 0.97953216374269, 0.9866803278688525, 0.9855072463768116, 0.984646878198567, 0.9872549019607844, 0.9714285714285714, 0.974308300395257]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.05,5,0.9828,0.9823,0.06722211926020683,0.060487317810641254,222660,0.05309892577377462,222284,0.05311136859323884,0.0,0.0,0,0,0,0.3183178820181638,0.9823,0.06048731739974173,0.33386441704351455,234752,235146,"[0.9908163265306122, 0.9929515418502203, 0.9835271317829457, 0.9792079207920792, 0.9826883910386965, 0.9854260089686099, 0.9864300626304802, 0.9766536964980544, 0.9722792607802875, 0.9722497522299306]","[0.9880834160873883, 0.9872611464968153, 0.9850894632206759, 0.97953216374269, 0.985655737704918, 0.9810479375696767, 0.9887410440122825, 0.9882352941176471, 0.9693877551020408, 0.974308300395257]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.1,0,0.9748,0.9763,0.08641727908551693,0.07640126774050296,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.3136942919809371,0.9763,0.07640126938857138,0.33255507494322956,234752,235146,"[0.9887755102040816, 0.9876651982378855, 0.9835271317829457, 0.9693069306930693, 0.984725050916497, 0.9831838565022422, 0.9822546972860126, 0.9610894941634242, 0.9640657084188912, 0.958374628344896]","[0.9870903674280039, 0.9763421292083713, 0.9831013916500994, 0.9678362573099415, 0.985655737704918, 0.9788182831661093, 0.9877175025588536, 0.9754901960784313, 0.9612244897959183, 0.9456521739130435]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.1,1,0.9821,0.9811,0.06586168570965528,0.06026802358005662,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.32627430104184896,0.9811,0.06026802232090849,0.32413156400434673,234752,235146,"[0.9908163265306122, 0.9903083700440528, 0.9844961240310077, 0.9782178217821782, 0.9816700610997964, 0.9820627802690582, 0.9812108559498957, 0.97568093385214, 0.971252566735113, 0.9742319127849356]","[0.9870903674280039, 0.9854413102820746, 0.9880715705765407, 0.9805068226120858, 0.9805327868852459, 0.9810479375696767, 0.9897645854657113, 0.9862745098039216, 0.9663265306122449, 0.9752964426877471]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.1,3,0.9818,0.9821,0.06595822018384934,0.060158718251757094,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.30841454898472875,0.9821,0.060158717109583086,0.3391719589708373,234752,235146,"[0.9908163265306122, 0.9929515418502203, 0.9864341085271318, 0.9772277227722772, 0.9786150712830958, 0.9831838565022422, 0.9822546972860126, 0.9824902723735408, 0.9681724845995893, 0.977205153617443]","[0.9851042701092354, 0.9881710646041856, 0.9860834990059643, 0.97953216374269, 0.9784836065573771, 0.9821627647714605, 0.9866939611054247, 0.9872549019607844, 0.9663265306122449, 0.9772727272727273]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.1,5,0.982,0.982,0.06732475900873541,0.060814338243892416,209417,0.10941712808212767,209060,0.10944315703380592,0.0,0.0,0,0,0,0.33015284000430256,0.982,0.06081433806209825,0.3192773429909721,234752,235146,"[0.9908163265306122, 0.9938325991189427, 0.9864341085271318, 0.9801980198019802, 0.9765784114052953, 0.9786995515695067, 0.9832985386221295, 0.9824902723735408, 0.9671457905544147, 0.9781962338949455]","[0.9870903674280039, 0.9854413102820746, 0.9870775347912525, 0.9805068226120858, 0.9754098360655737, 0.9810479375696767, 0.9877175025588536, 0.9872549019607844, 0.9693877551020408, 0.9782608695652174]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.2,0,0.9698,0.9717,0.10246793172359467,0.09509908466041088,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.34206234104931355,0.9717,0.09509908453971147,0.33364583901129663,234752,235146,"[0.9897959183673469, 0.9797356828193833, 0.9815891472868217, 0.9702970297029703, 0.9857433808553971, 0.9641255605381166, 0.9832985386221295, 0.9474708171206225, 0.9722792607802875, 0.9425173439048563]","[0.9851042701092354, 0.9708826205641492, 0.9801192842942346, 0.9688109161793372, 0.9877049180327869, 0.9654403567447045, 0.9907881269191402, 0.957843137254902, 0.963265306122449, 0.9288537549407114]",batch,both
MNIST,small,43,10,all,all,random,baseline,0,0.2,1,0.9802,0.9809,0.06680559692084789,0.06162471713081468,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.3081218299921602,0.9809,0.061624716069852,0.31480872305110097,234752,235146,"[0.9908163265306122, 0.9911894273127754, 0.9825581395348837, 0.9762376237623762, 0.9816700610997964, 0.9820627802690582, 0.9801670146137788, 0.9766536964980544, 0.9722792607802875, 0.9742319127849356]","[0.9860973187686196, 0.9827115559599636, 0.9880715705765407, 0.9727095516569201, 0.9795081967213115, 0.9843924191750278, 0.9856704196519959, 0.9862745098039216, 0.9663265306122449, 0.9703557312252964]",batch,both
