dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,small,43,2,a1,activation_variance,baseline,1,0.5453618470435563,0.8461538461538461,0.05
MNIST,small,43,2,a1,activation_variance,baseline,1,0.5453618470435563,0.42857142857142855,0.1
MNIST,small,43,2,a1,activation_variance,baseline,1,0.5453618470435563,0.3076923076923077,0.2
MNIST,small,43,2,a2,activation_variance,baseline,1,0.771637411915927,0.7142857142857143,0.05
MNIST,small,43,2,a2,activation_variance,baseline,1,0.771637411915927,0.5,0.1
MNIST,small,43,2,a2,activation_variance,baseline,1,0.771637411915927,0.47058823529411764,0.2
MNIST,small,43,2,a1,class_selectivity,loss_free,1,0.7113494702982787,0.8461538461538461,0.05
MNIST,small,43,2,a1,class_selectivity,loss_free,1,0.7113494702982787,0.5625,0.1
MNIST,small,43,2,a1,class_selectivity,loss_free,1,0.7113494702982787,0.43661971830985913,0.2
MNIST,small,43,2,a2,class_selectivity,loss_free,1,0.7959334047093403,0.7142857142857143,0.05
MNIST,small,43,2,a2,class_selectivity,loss_free,1,0.7959334047093403,0.5,0.1
MNIST,small,43,2,a2,class_selectivity,loss_free,1,0.7959334047093403,0.5151515151515151,0.2
MNIST,small,43,2,a1,firing_rate,baseline,1,0.7118939048096483,0.8461538461538461,0.05
MNIST,small,43,2,a1,firing_rate,baseline,1,0.7118939048096483,0.5151515151515151,0.1
MNIST,small,43,2,a1,firing_rate,baseline,1,0.7118939048096483,0.4782608695652174,0.2
MNIST,small,43,2,a2,firing_rate,baseline,1,0.7255069443844209,0.7142857142857143,0.05
MNIST,small,43,2,a2,firing_rate,baseline,1,0.7255069443844209,0.7142857142857143,0.1
MNIST,small,43,2,a2,firing_rate,baseline,1,0.7255069443844209,0.5151515151515151,0.2
MNIST,small,43,2,a1,hebbian,loss_free,1,0.6065206409166148,0.8461538461538461,0.05
MNIST,small,43,2,a1,hebbian,loss_free,1,0.6065206409166148,0.47058823529411764,0.1
MNIST,small,43,2,a1,hebbian,loss_free,1,0.6065206409166148,0.36,0.2
MNIST,small,43,2,a2,hebbian,loss_free,1,0.7110848504397509,0.7142857142857143,0.05
MNIST,small,43,2,a2,hebbian,loss_free,1,0.7110848504397509,0.6,0.1
MNIST,small,43,2,a2,hebbian,loss_free,1,0.7110848504397509,0.42857142857142855,0.2
MNIST,small,43,2,a1,mean_activation,baseline,1,0.5966557193818208,0.8461538461538461,0.05
MNIST,small,43,2,a1,mean_activation,baseline,1,0.5966557193818208,0.47058823529411764,0.1
MNIST,small,43,2,a1,mean_activation,baseline,1,0.5966557193818208,0.3246753246753247,0.2
MNIST,small,43,2,a2,mean_activation,baseline,1,0.7482484771504859,0.7142857142857143,0.05
MNIST,small,43,2,a2,mean_activation,baseline,1,0.7482484771504859,0.5,0.1
MNIST,small,43,2,a2,mean_activation,baseline,1,0.7482484771504859,0.42857142857142855,0.2
MNIST,small,43,2,a1,output_weight_norm,baseline,1,0.9409325646601053,0.7142857142857143,0.05
