dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,medium,42,2,a1,activation_variance,baseline,1,0.5361576598402913,0.7241379310344828,0.05
MNIST,medium,42,2,a1,activation_variance,baseline,1,0.5361576598402913,0.6451612903225806,0.1
MNIST,medium,42,2,a1,activation_variance,baseline,1,0.5361576598402913,0.43661971830985913,0.2
MNIST,medium,42,2,a2,activation_variance,baseline,1,0.6884186392065782,0.4117647058823529,0.05
MNIST,medium,42,2,a2,activation_variance,baseline,1,0.6884186392065782,0.8518518518518519,0.1
MNIST,medium,42,2,a2,activation_variance,baseline,1,0.6884186392065782,0.43661971830985913,0.2
MNIST,medium,42,2,a3,activation_variance,baseline,1,0.6653466253104577,1.0,0.05
MNIST,medium,42,2,a3,activation_variance,baseline,1,0.6653466253104577,0.5,0.1
MNIST,medium,42,2,a3,activation_variance,baseline,1,0.6653466253104577,0.5625,0.2
MNIST,medium,42,2,a4,activation_variance,baseline,1,0.830719567755672,0.5,0.05
MNIST,medium,42,2,a4,activation_variance,baseline,1,0.830719567755672,0.7142857142857143,0.1
MNIST,medium,42,2,a4,activation_variance,baseline,1,0.830719567755672,0.3333333333333333,0.2
MNIST,medium,42,2,a1,class_selectivity,loss_free,1,0.6257270616556746,0.7857142857142857,0.05
MNIST,medium,42,2,a1,class_selectivity,loss_free,1,0.6257270616556746,0.6451612903225806,0.1
MNIST,medium,42,2,a1,class_selectivity,loss_free,1,0.6257270616556746,0.43661971830985913,0.2
MNIST,medium,42,2,a2,class_selectivity,loss_free,1,0.730166151767424,0.3333333333333333,0.05
MNIST,medium,42,2,a2,class_selectivity,loss_free,1,0.730166151767424,0.9230769230769231,0.1
MNIST,medium,42,2,a2,class_selectivity,loss_free,1,0.730166151767424,0.45714285714285713,0.2
MNIST,medium,42,2,a3,class_selectivity,loss_free,1,0.722390724611141,1.0,0.05
MNIST,medium,42,2,a3,class_selectivity,loss_free,1,0.722390724611141,0.5,0.1
MNIST,medium,42,2,a3,class_selectivity,loss_free,1,0.722390724611141,0.47058823529411764,0.2
MNIST,medium,42,2,a4,class_selectivity,loss_free,1,0.7322740905240505,0.5,0.05
MNIST,medium,42,2,a4,class_selectivity,loss_free,1,0.7322740905240505,0.2,0.1
MNIST,medium,42,2,a4,class_selectivity,loss_free,1,0.7322740905240505,0.4117647058823529,0.2
MNIST,medium,42,2,a1,firing_rate,baseline,1,0.6142462409189168,0.7241379310344828,0.05
MNIST,medium,42,2,a1,firing_rate,baseline,1,0.6142462409189168,0.6721311475409836,0.1
