dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.6420646069787175,0.6721311475409836,0.1
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.6420646069787175,0.5338345864661654,0.2
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.4933883428650773,0.8461538461538461,0.05
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.4933883428650773,0.3888888888888889,0.1
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.4933883428650773,0.36,0.2
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.612626196877053,0.5,0.05
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.612626196877053,0.3333333333333333,0.1
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.612626196877053,0.3888888888888889,0.2
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.37772868281644634,0.5,0.05
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.37772868281644634,0.7142857142857143,0.1
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.030992542975582182,27.5419921875,2,2,256,2048,0.37772868281644634,0.3333333333333333,0.2
MNIST,medium,42,10,a1,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9953114015710958,0.6129032258064516,0.05
MNIST,medium,42,10,a1,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9953114015710958,0.9245283018867925,0.1
MNIST,medium,42,10,a1,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9953114015710958,0.9065420560747663,0.2
MNIST,medium,42,10,a2,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9951856716411008,1.0,0.05
MNIST,medium,42,10,a2,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9951856716411008,0.9230769230769231,0.1
MNIST,medium,42,10,a2,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9951856716411008,0.8888888888888888,0.2
MNIST,medium,42,10,a3,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9931731825672954,1.0,0.05
MNIST,medium,42,10,a3,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9931731825672954,1.0,0.1
