dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,medium,42,10,all,all,random,baseline,0,0.2,3,0.981,0.9842,0.07917655119299889,0.0679141563154848,433261,0.24656812451091215,432481,0.24665377647714604,0.0,0.0,0,0,0,0.3059687080094591,0.9842,0.06791415583063827,0.312319198041223,574080,575050,"[0.9897959183673469, 0.9947136563876652, 0.9835271317829457, 0.9881188118811881, 0.984725050916497, 0.9809417040358744, 0.9874739039665971, 0.9824902723735408, 0.9753593429158111, 0.9732408325074331]","[0.9889224572004028, 0.9876868953386104, 0.9758308157099698, 0.9742828882294757, 0.9849699398797596, 0.9787234042553191, 0.9907502569373073, 0.983947119924457, 0.9772256728778468, 0.9662231320368475]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.2,5,0.9813,0.9838,0.08318007728457451,0.07069415649794464,433261,0.24656812451091215,432481,0.24665377647714604,0.0,0.0,0,0,0,0.30127991805784404,0.9838,0.07069415630720978,0.31693810294382274,574080,575050,"[0.9897959183673469, 0.9947136563876652, 0.9844961240310077, 0.9851485148514851, 0.9837067209775967, 0.9798206278026906, 0.9864300626304802, 0.9834630350194552, 0.9753593429158111, 0.9732408325074331]","[0.9889224572004028, 0.9885664028144239, 0.9768378650553877, 0.9772502472799208, 0.9839679358717435, 0.9787234042553191, 0.9897225077081192, 0.9867799811142587, 0.9699792960662525, 0.970317297850563]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.3,0,0.9705,0.973,0.25586897339820863,0.24642967976331712,367460,0.3609946961133814,366776,0.3611064659977703,0.0,0.0,0,0,0,0.30352661199867725,0.973,0.24642967984676362,0.30596085102297366,574080,575050,"[0.9846938775510204, 0.9920704845814978, 0.9748062015503876, 0.9732673267326732, 0.9755600814663951, 0.9831838565022422, 0.9718162839248434, 0.9649805447470817, 0.9425051334702259, 0.9653121902874133]","[0.973816717019134, 0.9824098504837291, 0.9657603222557906, 0.9554896142433235, 0.9839679358717435, 0.9708846584546472, 0.9845837615621789, 0.9631728045325779, 0.9554865424430642, 0.9682702149437052]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.3,1,0.9781,0.981,0.08020354888141155,0.06597109283294994,367460,0.3609946961133814,366776,0.3611064659977703,0.0,0.0,0,0,0,0.3101008329540491,0.981,0.06597109438341577,0.3182381709339097,574080,575050,"[0.9897959183673469, 0.9920704845814978, 0.9844961240310077, 0.9811881188118812, 0.9755600814663951, 0.9775784753363229, 0.9853862212943633, 0.9824902723735408, 0.9722792607802875, 0.9672943508424182]","[0.9848942598187311, 0.9797713280562885, 0.973816717019134, 0.9703264094955489, 0.9759519038076152, 0.9764837625979843, 0.986639260020555, 0.9867799811142587, 0.9751552795031055, 0.970317297850563]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.3,3,0.9802,0.9835,0.0813321355983615,0.06809646253293031,367460,0.3609946961133814,366776,0.3611064659977703,0.0,0.0,0,0,0,0.32104631897527725,0.9835,0.06809646166717284,0.3294133039889857,574080,575050,"[0.9897959183673469, 0.9947136563876652, 0.9835271317829457, 0.9851485148514851, 0.9837067209775967, 0.9820627802690582, 0.9864300626304802, 0.9844357976653697, 0.971252566735113, 0.9722497522299306]","[0.9828801611278952, 0.9885664028144239, 0.9748237663645518, 0.9703264094955489, 0.9819639278557114, 0.9787234042553191, 0.9897225077081192, 0.9905571293673276, 0.9751552795031055, 0.9672466734902764]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.3,5,0.9802,0.9831,0.08151599915027619,0.06808697852510086,367460,0.3609946961133814,366776,0.3611064659977703,0.0,0.0,0,0,0,0.3181987990392372,0.9831,0.0680869756909,0.32214843900874257,574080,575050,"[0.9887755102040816, 0.9938325991189427, 0.9825581395348837, 0.9851485148514851, 0.984725050916497, 0.9775784753363229, 0.988517745302714, 0.9844357976653697, 0.9753593429158111, 0.9682854311199207]","[0.9838872104733132, 0.9885664028144239, 0.9748237663645518, 0.9663699307616221, 0.9809619238476954, 0.9787234042553191, 0.9907502569373073, 0.9905571293673276, 0.9772256728778468, 0.9682702149437052]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.4,0,0.9631,0.9683,0.674072004890442,0.6589550817966461,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.30425533396191895,0.9683,0.6589550806999207,0.3235415139934048,574080,575050,"[0.9795918367346939, 0.9903083700440528, 0.9767441860465116, 0.9762376237623762, 0.9674134419551935, 0.9730941704035875, 0.9707724425887265, 0.9202334630350194, 0.9753593429158111, 0.9524281466798811]","[0.9587109768378651, 0.9736147757255936, 0.9748237663645518, 0.9653808110781404, 0.9729458917835672, 0.9697648376259799, 0.9712230215827338, 0.9178470254957507, 0.9772256728778468, 0.9518935516888434]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.4,1,0.9765,0.979,0.08615015218853951,0.07159555228454992,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.3173839340452105,0.979,0.07159555119080468,0.32378152303863317,574080,575050,"[0.9897959183673469, 0.9947136563876652, 0.9786821705426356, 0.9831683168316832, 0.9806517311608961, 0.9730941704035875, 0.9864300626304802, 0.9747081712062257, 0.9671457905544147, 0.9593657086223984]","[0.9848942598187311, 0.9859278803869833, 0.9707955689828801, 0.9683481701285855, 0.9769539078156313, 0.9742441209406495, 0.9886947584789312, 0.987724268177526, 0.974120082815735, 0.9508700102354145]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.4,3,0.9789,0.9815,0.07923811943531037,0.06783929153851932,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.31318145198747516,0.9815,0.06783929002754158,0.30899982003029436,574080,575050,"[0.9897959183673469, 0.9938325991189427, 0.9815891472868217, 0.9801980198019802, 0.9796334012219959, 0.9809417040358744, 0.9853862212943633, 0.9785992217898832, 0.9743326488706365, 0.9692765113974232]","[0.9848942598187311, 0.9868073878627969, 0.972809667673716, 0.9683481701285855, 0.9789579158316634, 0.9809630459126539, 0.9856115107913669, 0.9867799811142587, 0.9803312629399586, 0.962128966223132]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.4,5,0.9806,0.9824,0.08009400559663772,0.06829997842292068,304743,0.4700582558038432,304155,0.4701870819397993,0.0,0.0,0,0,0,0.3157385759986937,0.9824,0.06829997639915673,0.30828428792301565,574080,575050,"[0.9908163265306122, 0.9929515418502203, 0.9806201550387597, 0.9821782178217822, 0.9796334012219959, 0.9798206278026906, 0.9843423799582464, 0.9834630350194552, 0.9743326488706365, 0.9742319127849356]","[0.9859013091641491, 0.9841688654353562, 0.9707955689828801, 0.973293768545994, 0.9849699398797596, 0.9776035834266518, 0.9886947584789312, 0.9886685552407932, 0.9782608695652174, 0.9723643807574207]",batch,both
