dataset,architecture,seed,epoch,layer,criterion,criterion_group,neuron_index,score
MNIST,medium,42,10,a1,output_weight_norm,baseline,51,0.9934966564178467
MNIST,medium,42,10,a1,output_weight_norm,baseline,52,0.947220504283905
MNIST,medium,42,10,a1,output_weight_norm,baseline,53,0.9021990299224854
MNIST,medium,42,10,a1,output_weight_norm,baseline,54,0.9201858043670654
MNIST,medium,42,10,a1,output_weight_norm,baseline,55,0.7144488096237183
MNIST,medium,42,10,a1,output_weight_norm,baseline,56,0.41700541973114014
MNIST,medium,42,10,a1,output_weight_norm,baseline,57,0.7944990396499634
MNIST,medium,42,10,a1,output_weight_norm,baseline,58,0.9078722596168518
MNIST,medium,42,10,a1,output_weight_norm,baseline,59,0.8566755652427673
MNIST,medium,42,10,a1,output_weight_norm,baseline,60,0.8237391114234924
MNIST,medium,42,10,a1,output_weight_norm,baseline,61,1.1040194034576416
MNIST,medium,42,10,a1,output_weight_norm,baseline,62,1.1930829286575317
MNIST,medium,42,10,a1,output_weight_norm,baseline,63,0.9228795766830444
MNIST,medium,42,10,a1,output_weight_norm,baseline,64,0.7477406859397888
MNIST,medium,42,10,a1,output_weight_norm,baseline,65,0.8552771806716919
MNIST,medium,42,10,a1,output_weight_norm,baseline,66,1.1136459112167358
MNIST,medium,42,10,a1,output_weight_norm,baseline,67,0.8922097682952881
MNIST,medium,42,10,a1,output_weight_norm,baseline,68,0.9663841128349304
MNIST,medium,42,10,a1,output_weight_norm,baseline,69,1.0037381649017334
MNIST,medium,42,10,a1,output_weight_norm,baseline,70,0.9703628420829773
MNIST,medium,42,10,a1,output_weight_norm,baseline,71,1.0701807737350464
MNIST,medium,42,10,a1,output_weight_norm,baseline,72,0.9506118893623352
MNIST,medium,42,10,a1,output_weight_norm,baseline,73,0.9730799198150635
MNIST,medium,42,10,a1,output_weight_norm,baseline,74,1.0843501091003418
MNIST,medium,42,10,a1,output_weight_norm,baseline,75,0.9043219685554504
MNIST,medium,42,10,a1,output_weight_norm,baseline,76,0.7965999841690063
MNIST,medium,42,10,a1,output_weight_norm,baseline,77,1.1591180562973022
MNIST,medium,42,10,a1,output_weight_norm,baseline,78,1.2062402963638306
MNIST,medium,42,10,a1,output_weight_norm,baseline,79,0.9934442639350891
MNIST,medium,42,10,a1,output_weight_norm,baseline,80,0.39401713013648987
MNIST,medium,42,10,a1,output_weight_norm,baseline,81,1.0470141172409058
MNIST,medium,42,10,a1,output_weight_norm,baseline,82,0.4074414372444153
MNIST,medium,42,10,a1,output_weight_norm,baseline,83,1.257968783378601
MNIST,medium,42,10,a1,output_weight_norm,baseline,84,0.9950841665267944
MNIST,medium,42,10,a1,output_weight_norm,baseline,85,1.0966227054595947
MNIST,medium,42,10,a1,output_weight_norm,baseline,86,1.4567662477493286
MNIST,medium,42,10,a1,output_weight_norm,baseline,87,0.9699621796607971
MNIST,medium,42,10,a1,output_weight_norm,baseline,88,1.3748724460601807
MNIST,medium,42,10,a1,output_weight_norm,baseline,89,0.8262125849723816
MNIST,medium,42,10,a1,output_weight_norm,baseline,90,1.2075942754745483
MNIST,medium,42,10,a1,output_weight_norm,baseline,91,0.4156368374824524
MNIST,medium,42,10,a1,output_weight_norm,baseline,92,0.8859482407569885
MNIST,medium,42,10,a1,output_weight_norm,baseline,93,1.0870143175125122
MNIST,medium,42,10,a1,output_weight_norm,baseline,94,1.1020032167434692
MNIST,medium,42,10,a1,output_weight_norm,baseline,95,1.0481159687042236
MNIST,medium,42,10,a1,output_weight_norm,baseline,96,1.0251917839050293
MNIST,medium,42,10,a1,output_weight_norm,baseline,97,0.9536086916923523
MNIST,medium,42,10,a1,output_weight_norm,baseline,98,0.999708354473114
MNIST,medium,42,10,a1,output_weight_norm,baseline,99,0.8186979293823242
MNIST,medium,42,10,a1,output_weight_norm,baseline,100,1.0613547563552856
MNIST,medium,42,10,a1,output_weight_norm,baseline,101,1.174938678741455
MNIST,medium,42,10,a1,output_weight_norm,baseline,102,1.092977523803711
MNIST,medium,42,10,a1,output_weight_norm,baseline,103,0.9731311202049255
MNIST,medium,42,10,a1,output_weight_norm,baseline,104,0.8763988614082336
MNIST,medium,42,10,a1,output_weight_norm,baseline,105,0.9325240254402161
MNIST,medium,42,10,a1,output_weight_norm,baseline,106,0.7920387387275696
MNIST,medium,42,10,a1,output_weight_norm,baseline,107,0.924591064453125
MNIST,medium,42,10,a1,output_weight_norm,baseline,108,0.4115273356437683
MNIST,medium,42,10,a1,output_weight_norm,baseline,109,1.2589484453201294
MNIST,medium,42,10,a1,output_weight_norm,baseline,110,0.9834457039833069
MNIST,medium,42,10,a1,output_weight_norm,baseline,111,0.8847475647926331
MNIST,medium,42,10,a1,output_weight_norm,baseline,112,1.2798837423324585
MNIST,medium,42,10,a1,output_weight_norm,baseline,113,1.1460593938827515
MNIST,medium,42,10,a1,output_weight_norm,baseline,114,1.2778912782669067
MNIST,medium,42,10,a1,output_weight_norm,baseline,115,0.828284740447998
MNIST,medium,42,10,a1,output_weight_norm,baseline,116,0.8242869973182678
MNIST,medium,42,10,a1,output_weight_norm,baseline,117,0.904529869556427
MNIST,medium,42,10,a1,output_weight_norm,baseline,118,1.0970065593719482
MNIST,medium,42,10,a1,output_weight_norm,baseline,119,1.0377329587936401
MNIST,medium,42,10,a1,output_weight_norm,baseline,120,0.4212559163570404
MNIST,medium,42,10,a1,output_weight_norm,baseline,121,1.1452785730361938
MNIST,medium,42,10,a1,output_weight_norm,baseline,122,0.41662871837615967
MNIST,medium,42,10,a1,output_weight_norm,baseline,123,0.9488840103149414
MNIST,medium,42,10,a1,output_weight_norm,baseline,124,0.9927598237991333
MNIST,medium,42,10,a1,output_weight_norm,baseline,125,0.8088080286979675
MNIST,medium,42,10,a1,output_weight_norm,baseline,126,0.7339980006217957
MNIST,medium,42,10,a1,output_weight_norm,baseline,127,1.3659535646438599
MNIST,medium,42,10,a1,output_weight_norm,baseline,128,0.9133726358413696
MNIST,medium,42,10,a1,output_weight_norm,baseline,129,0.9227679967880249
MNIST,medium,42,10,a1,output_weight_norm,baseline,130,1.045861840248108
MNIST,medium,42,10,a1,output_weight_norm,baseline,131,1.1269973516464233
MNIST,medium,42,10,a1,output_weight_norm,baseline,132,0.8850112557411194
MNIST,medium,42,10,a1,output_weight_norm,baseline,133,1.3824788331985474
MNIST,medium,42,10,a1,output_weight_norm,baseline,134,1.113918662071228
MNIST,medium,42,10,a1,output_weight_norm,baseline,135,0.8394700288772583
MNIST,medium,42,10,a1,output_weight_norm,baseline,136,0.9612602591514587
MNIST,medium,42,10,a1,output_weight_norm,baseline,137,0.8965821266174316
MNIST,medium,42,10,a1,output_weight_norm,baseline,138,1.2265093326568604
MNIST,medium,42,10,a1,output_weight_norm,baseline,139,0.6627376079559326
MNIST,medium,42,10,a1,output_weight_norm,baseline,140,1.4818384647369385
MNIST,medium,42,10,a1,output_weight_norm,baseline,141,0.9736562371253967
MNIST,medium,42,10,a1,output_weight_norm,baseline,142,0.9050565958023071
MNIST,medium,42,10,a1,output_weight_norm,baseline,143,1.112831473350525
MNIST,medium,42,10,a1,output_weight_norm,baseline,144,0.7757197618484497
MNIST,medium,42,10,a1,output_weight_norm,baseline,145,0.9701941013336182
MNIST,medium,42,10,a1,output_weight_norm,baseline,146,1.2278647422790527
MNIST,medium,42,10,a1,output_weight_norm,baseline,147,1.077431082725525
MNIST,medium,42,10,a1,output_weight_norm,baseline,148,1.1399424076080322
MNIST,medium,42,10,a1,output_weight_norm,baseline,149,0.7056671380996704
MNIST,medium,42,10,a1,output_weight_norm,baseline,150,0.6220534443855286
MNIST,medium,42,10,a1,output_weight_norm,baseline,151,1.172292709350586
MNIST,medium,42,10,a1,output_weight_norm,baseline,152,0.7139207720756531
MNIST,medium,42,10,a1,output_weight_norm,baseline,153,1.0731065273284912
MNIST,medium,42,10,a1,output_weight_norm,baseline,154,1.0836081504821777
MNIST,medium,42,10,a1,output_weight_norm,baseline,155,0.6816951036453247
MNIST,medium,42,10,a1,output_weight_norm,baseline,156,0.8790428638458252
MNIST,medium,42,10,a1,output_weight_norm,baseline,157,0.7167587280273438
MNIST,medium,42,10,a1,output_weight_norm,baseline,158,0.8682284951210022
MNIST,medium,42,10,a1,output_weight_norm,baseline,159,1.0819308757781982
MNIST,medium,42,10,a1,output_weight_norm,baseline,160,1.0550694465637207
MNIST,medium,42,10,a1,output_weight_norm,baseline,161,0.9130325317382812
MNIST,medium,42,10,a1,output_weight_norm,baseline,162,0.8203607201576233
MNIST,medium,42,10,a1,output_weight_norm,baseline,163,0.9698644876480103
MNIST,medium,42,10,a1,output_weight_norm,baseline,164,0.9433270692825317
MNIST,medium,42,10,a1,output_weight_norm,baseline,165,1.1178778409957886
MNIST,medium,42,10,a1,output_weight_norm,baseline,166,1.2283496856689453
MNIST,medium,42,10,a1,output_weight_norm,baseline,167,1.1638295650482178
MNIST,medium,42,10,a1,output_weight_norm,baseline,168,1.3402400016784668
MNIST,medium,42,10,a1,output_weight_norm,baseline,169,1.112383484840393
MNIST,medium,42,10,a1,output_weight_norm,baseline,170,1.0080658197402954
MNIST,medium,42,10,a1,output_weight_norm,baseline,171,0.7710789442062378
MNIST,medium,42,10,a1,output_weight_norm,baseline,172,0.6360045075416565
MNIST,medium,42,10,a1,output_weight_norm,baseline,173,1.3490283489227295
MNIST,medium,42,10,a1,output_weight_norm,baseline,174,0.455715149641037
MNIST,medium,42,10,a1,output_weight_norm,baseline,175,1.2198212146759033
MNIST,medium,42,10,a1,output_weight_norm,baseline,176,0.8841454386711121
MNIST,medium,42,10,a1,output_weight_norm,baseline,177,1.285256028175354
MNIST,medium,42,10,a1,output_weight_norm,baseline,178,0.6950664520263672
MNIST,medium,42,10,a1,output_weight_norm,baseline,179,0.7746211290359497
MNIST,medium,42,10,a1,output_weight_norm,baseline,180,0.8917180895805359
MNIST,medium,42,10,a1,output_weight_norm,baseline,181,0.4255477786064148
MNIST,medium,42,10,a1,output_weight_norm,baseline,182,1.194197177886963
MNIST,medium,42,10,a1,output_weight_norm,baseline,183,1.0666860342025757
MNIST,medium,42,10,a1,output_weight_norm,baseline,184,1.0245260000228882
MNIST,medium,42,10,a1,output_weight_norm,baseline,185,0.6105470061302185
MNIST,medium,42,10,a1,output_weight_norm,baseline,186,1.3145699501037598
MNIST,medium,42,10,a1,output_weight_norm,baseline,187,1.359268069267273
MNIST,medium,42,10,a1,output_weight_norm,baseline,188,1.1232225894927979
MNIST,medium,42,10,a1,output_weight_norm,baseline,189,0.6549991369247437
MNIST,medium,42,10,a1,output_weight_norm,baseline,190,1.3027325868606567
MNIST,medium,42,10,a1,output_weight_norm,baseline,191,1.2031593322753906
MNIST,medium,42,10,a1,output_weight_norm,baseline,192,0.871071457862854
MNIST,medium,42,10,a1,output_weight_norm,baseline,193,0.8737758994102478
MNIST,medium,42,10,a1,output_weight_norm,baseline,194,1.4117357730865479
MNIST,medium,42,10,a1,output_weight_norm,baseline,195,0.9478602409362793
MNIST,medium,42,10,a1,output_weight_norm,baseline,196,0.956458568572998
MNIST,medium,42,10,a1,output_weight_norm,baseline,197,0.8096055388450623
MNIST,medium,42,10,a1,output_weight_norm,baseline,198,1.0652908086776733
MNIST,medium,42,10,a1,output_weight_norm,baseline,199,1.298244833946228
MNIST,medium,42,10,a1,output_weight_norm,baseline,200,1.0896772146224976
MNIST,medium,42,10,a1,output_weight_norm,baseline,201,0.42374128103256226
MNIST,medium,42,10,a1,output_weight_norm,baseline,202,0.8019016981124878
MNIST,medium,42,10,a1,output_weight_norm,baseline,203,1.0291322469711304
MNIST,medium,42,10,a1,output_weight_norm,baseline,204,0.603839099407196
MNIST,medium,42,10,a1,output_weight_norm,baseline,205,0.751510500907898
MNIST,medium,42,10,a1,output_weight_norm,baseline,206,1.0913833379745483
MNIST,medium,42,10,a1,output_weight_norm,baseline,207,0.4266580641269684
MNIST,medium,42,10,a1,output_weight_norm,baseline,208,1.0295875072479248
MNIST,medium,42,10,a1,output_weight_norm,baseline,209,1.376821517944336
MNIST,medium,42,10,a1,output_weight_norm,baseline,210,0.9842971563339233
MNIST,medium,42,10,a1,output_weight_norm,baseline,211,0.9413149356842041
MNIST,medium,42,10,a1,output_weight_norm,baseline,212,0.848501443862915
MNIST,medium,42,10,a1,output_weight_norm,baseline,213,0.4172729253768921
MNIST,medium,42,10,a1,output_weight_norm,baseline,214,0.8522202968597412
MNIST,medium,42,10,a1,output_weight_norm,baseline,215,0.7786538004875183
MNIST,medium,42,10,a1,output_weight_norm,baseline,216,1.1174068450927734
MNIST,medium,42,10,a1,output_weight_norm,baseline,217,0.8195414543151855
MNIST,medium,42,10,a1,output_weight_norm,baseline,218,1.0883511304855347
MNIST,medium,42,10,a1,output_weight_norm,baseline,219,0.9371394515037537
MNIST,medium,42,10,a1,output_weight_norm,baseline,220,1.1026597023010254
MNIST,medium,42,10,a1,output_weight_norm,baseline,221,0.9532425999641418
MNIST,medium,42,10,a1,output_weight_norm,baseline,222,1.3108450174331665
MNIST,medium,42,10,a1,output_weight_norm,baseline,223,0.9428651928901672
MNIST,medium,42,10,a1,output_weight_norm,baseline,224,1.2557698488235474
MNIST,medium,42,10,a1,output_weight_norm,baseline,225,1.0032715797424316
MNIST,medium,42,10,a1,output_weight_norm,baseline,226,0.9710531234741211
MNIST,medium,42,10,a1,output_weight_norm,baseline,227,0.9377524256706238
MNIST,medium,42,10,a1,output_weight_norm,baseline,228,0.9206506013870239
MNIST,medium,42,10,a1,output_weight_norm,baseline,229,0.4657851457595825
MNIST,medium,42,10,a1,output_weight_norm,baseline,230,0.9045000076293945
MNIST,medium,42,10,a1,output_weight_norm,baseline,231,0.97374427318573
MNIST,medium,42,10,a1,output_weight_norm,baseline,232,1.0123176574707031
MNIST,medium,42,10,a1,output_weight_norm,baseline,233,0.9712854027748108
MNIST,medium,42,10,a1,output_weight_norm,baseline,234,1.097349762916565
MNIST,medium,42,10,a1,output_weight_norm,baseline,235,1.2569499015808105
MNIST,medium,42,10,a1,output_weight_norm,baseline,236,1.1832677125930786
MNIST,medium,42,10,a1,output_weight_norm,baseline,237,1.2013987302780151
MNIST,medium,42,10,a1,output_weight_norm,baseline,238,1.0873907804489136
MNIST,medium,42,10,a1,output_weight_norm,baseline,239,0.8225873112678528
MNIST,medium,42,10,a1,output_weight_norm,baseline,240,1.0405775308609009
MNIST,medium,42,10,a1,output_weight_norm,baseline,241,0.9358690977096558
MNIST,medium,42,10,a1,output_weight_norm,baseline,242,1.0938868522644043
MNIST,medium,42,10,a1,output_weight_norm,baseline,243,0.9977996945381165
MNIST,medium,42,10,a1,output_weight_norm,baseline,244,1.188848853111267
MNIST,medium,42,10,a1,output_weight_norm,baseline,245,0.9608386754989624
MNIST,medium,42,10,a1,output_weight_norm,baseline,246,1.5366629362106323
MNIST,medium,42,10,a1,output_weight_norm,baseline,247,0.39521482586860657
MNIST,medium,42,10,a1,output_weight_norm,baseline,248,1.3368496894836426
MNIST,medium,42,10,a1,output_weight_norm,baseline,249,1.265758752822876
MNIST,medium,42,10,a1,output_weight_norm,baseline,250,0.99881511926651
MNIST,medium,42,10,a1,output_weight_norm,baseline,251,0.9272137880325317
MNIST,medium,42,10,a1,output_weight_norm,baseline,252,0.9421956539154053
MNIST,medium,42,10,a1,output_weight_norm,baseline,253,0.8448414206504822
MNIST,medium,42,10,a1,output_weight_norm,baseline,254,0.8726515173912048
MNIST,medium,42,10,a1,output_weight_norm,baseline,255,0.9163349866867065
MNIST,medium,42,10,a1,output_weight_norm,baseline,256,0.9791005849838257
MNIST,medium,42,10,a1,output_weight_norm,baseline,257,0.9949700832366943
MNIST,medium,42,10,a1,output_weight_norm,baseline,258,0.7953827381134033
MNIST,medium,42,10,a1,output_weight_norm,baseline,259,0.9157642126083374
MNIST,medium,42,10,a1,output_weight_norm,baseline,260,0.734788715839386
MNIST,medium,42,10,a1,output_weight_norm,baseline,261,0.8041821122169495
MNIST,medium,42,10,a1,output_weight_norm,baseline,262,1.0512319803237915
MNIST,medium,42,10,a1,output_weight_norm,baseline,263,0.8417169451713562
MNIST,medium,42,10,a1,output_weight_norm,baseline,264,0.8752060532569885
MNIST,medium,42,10,a1,output_weight_norm,baseline,265,0.9380183815956116
MNIST,medium,42,10,a1,output_weight_norm,baseline,266,0.769037127494812
MNIST,medium,42,10,a1,output_weight_norm,baseline,267,1.149560809135437
MNIST,medium,42,10,a1,output_weight_norm,baseline,268,0.714208722114563
MNIST,medium,42,10,a1,output_weight_norm,baseline,269,1.0116732120513916
MNIST,medium,42,10,a1,output_weight_norm,baseline,270,0.9821416735649109
MNIST,medium,42,10,a1,output_weight_norm,baseline,271,0.8789294362068176
MNIST,medium,42,10,a1,output_weight_norm,baseline,272,1.0867199897766113
MNIST,medium,42,10,a1,output_weight_norm,baseline,273,1.0377917289733887
MNIST,medium,42,10,a1,output_weight_norm,baseline,274,1.2822694778442383
MNIST,medium,42,10,a1,output_weight_norm,baseline,275,0.9932329058647156
MNIST,medium,42,10,a1,output_weight_norm,baseline,276,1.0800620317459106
MNIST,medium,42,10,a1,output_weight_norm,baseline,277,0.9776383638381958
MNIST,medium,42,10,a1,output_weight_norm,baseline,278,0.8975918292999268
MNIST,medium,42,10,a1,output_weight_norm,baseline,279,0.4480611979961395
MNIST,medium,42,10,a1,output_weight_norm,baseline,280,1.0865336656570435
MNIST,medium,42,10,a1,output_weight_norm,baseline,281,0.8951929807662964
MNIST,medium,42,10,a1,output_weight_norm,baseline,282,1.3383915424346924
MNIST,medium,42,10,a1,output_weight_norm,baseline,283,0.9662010073661804
MNIST,medium,42,10,a1,output_weight_norm,baseline,284,1.25986647605896
MNIST,medium,42,10,a1,output_weight_norm,baseline,285,1.35256826877594
MNIST,medium,42,10,a1,output_weight_norm,baseline,286,1.0306345224380493
MNIST,medium,42,10,a1,output_weight_norm,baseline,287,0.41053688526153564
MNIST,medium,42,10,a1,output_weight_norm,baseline,288,1.239881992340088
MNIST,medium,42,10,a1,output_weight_norm,baseline,289,0.9194688200950623
MNIST,medium,42,10,a1,output_weight_norm,baseline,290,1.2125569581985474
MNIST,medium,42,10,a1,output_weight_norm,baseline,291,0.9414910078048706
MNIST,medium,42,10,a1,output_weight_norm,baseline,292,0.8422576189041138
MNIST,medium,42,10,a1,output_weight_norm,baseline,293,1.0496081113815308
MNIST,medium,42,10,a1,output_weight_norm,baseline,294,1.1974700689315796
MNIST,medium,42,10,a1,output_weight_norm,baseline,295,0.7436860799789429
MNIST,medium,42,10,a1,output_weight_norm,baseline,296,0.7486901879310608
MNIST,medium,42,10,a1,output_weight_norm,baseline,297,0.7292389273643494
MNIST,medium,42,10,a1,output_weight_norm,baseline,298,0.9744669795036316
MNIST,medium,42,10,a1,output_weight_norm,baseline,299,0.8079602718353271
MNIST,medium,42,10,a1,output_weight_norm,baseline,300,1.0561026334762573
MNIST,medium,42,10,a1,output_weight_norm,baseline,301,0.6733571887016296
MNIST,medium,42,10,a1,output_weight_norm,baseline,302,0.8809994459152222
MNIST,medium,42,10,a1,output_weight_norm,baseline,303,0.7909944653511047
MNIST,medium,42,10,a1,output_weight_norm,baseline,304,1.1689401865005493
MNIST,medium,42,10,a1,output_weight_norm,baseline,305,1.2029293775558472
MNIST,medium,42,10,a1,output_weight_norm,baseline,306,0.756439208984375
MNIST,medium,42,10,a1,output_weight_norm,baseline,307,1.2538470029830933
MNIST,medium,42,10,a1,output_weight_norm,baseline,308,1.465742826461792
MNIST,medium,42,10,a1,output_weight_norm,baseline,309,1.0467842817306519
MNIST,medium,42,10,a1,output_weight_norm,baseline,310,1.0736714601516724
MNIST,medium,42,10,a1,output_weight_norm,baseline,311,1.168591856956482
MNIST,medium,42,10,a1,output_weight_norm,baseline,312,0.9407075047492981
MNIST,medium,42,10,a1,output_weight_norm,baseline,313,0.44067880511283875
MNIST,medium,42,10,a1,output_weight_norm,baseline,314,1.1845425367355347
MNIST,medium,42,10,a1,output_weight_norm,baseline,315,0.9736824035644531
MNIST,medium,42,10,a1,output_weight_norm,baseline,316,1.0061770677566528
MNIST,medium,42,10,a1,output_weight_norm,baseline,317,0.9843625426292419
MNIST,medium,42,10,a1,output_weight_norm,baseline,318,0.4401167929172516
MNIST,medium,42,10,a1,output_weight_norm,baseline,319,0.8473922610282898
MNIST,medium,42,10,a1,output_weight_norm,baseline,320,1.4036668539047241
MNIST,medium,42,10,a1,output_weight_norm,baseline,321,1.1757525205612183
MNIST,medium,42,10,a1,output_weight_norm,baseline,322,1.0038094520568848
MNIST,medium,42,10,a1,output_weight_norm,baseline,323,1.2774767875671387
MNIST,medium,42,10,a1,output_weight_norm,baseline,324,0.9713801741600037
MNIST,medium,42,10,a1,output_weight_norm,baseline,325,1.0516802072525024
MNIST,medium,42,10,a1,output_weight_norm,baseline,326,0.6617310643196106
MNIST,medium,42,10,a1,output_weight_norm,baseline,327,1.248407244682312
MNIST,medium,42,10,a1,output_weight_norm,baseline,328,0.978788435459137
MNIST,medium,42,10,a1,output_weight_norm,baseline,329,1.00922429561615
MNIST,medium,42,10,a1,output_weight_norm,baseline,330,1.1508840322494507
MNIST,medium,42,10,a1,output_weight_norm,baseline,331,0.9299332499504089
MNIST,medium,42,10,a1,output_weight_norm,baseline,332,1.3579483032226562
MNIST,medium,42,10,a1,output_weight_norm,baseline,333,0.863706648349762
MNIST,medium,42,10,a1,output_weight_norm,baseline,334,0.9633131623268127
MNIST,medium,42,10,a1,output_weight_norm,baseline,335,0.9029771685600281
MNIST,medium,42,10,a1,output_weight_norm,baseline,336,1.0683518648147583
MNIST,medium,42,10,a1,output_weight_norm,baseline,337,0.7472246289253235
MNIST,medium,42,10,a1,output_weight_norm,baseline,338,0.8936122059822083
MNIST,medium,42,10,a1,output_weight_norm,baseline,339,1.0951409339904785
MNIST,medium,42,10,a1,output_weight_norm,baseline,340,0.8980377912521362
MNIST,medium,42,10,a1,output_weight_norm,baseline,341,0.4134688079357147
MNIST,medium,42,10,a1,output_weight_norm,baseline,342,1.019370436668396
MNIST,medium,42,10,a1,output_weight_norm,baseline,343,0.9220695495605469
MNIST,medium,42,10,a1,output_weight_norm,baseline,344,1.2045656442642212
MNIST,medium,42,10,a1,output_weight_norm,baseline,345,1.0728415250778198
MNIST,medium,42,10,a1,output_weight_norm,baseline,346,0.8529496788978577
MNIST,medium,42,10,a1,output_weight_norm,baseline,347,0.8575423359870911
MNIST,medium,42,10,a1,output_weight_norm,baseline,348,0.9723039269447327
MNIST,medium,42,10,a1,output_weight_norm,baseline,349,1.109362006187439
MNIST,medium,42,10,a1,output_weight_norm,baseline,350,1.1788116693496704
MNIST,medium,42,10,a1,output_weight_norm,baseline,351,1.380326747894287
MNIST,medium,42,10,a1,output_weight_norm,baseline,352,1.3488876819610596
MNIST,medium,42,10,a1,output_weight_norm,baseline,353,0.9516801238059998
MNIST,medium,42,10,a1,output_weight_norm,baseline,354,0.7856044769287109
MNIST,medium,42,10,a1,output_weight_norm,baseline,355,1.1404114961624146
MNIST,medium,42,10,a1,output_weight_norm,baseline,356,0.9468046426773071
MNIST,medium,42,10,a1,output_weight_norm,baseline,357,1.089773416519165
MNIST,medium,42,10,a1,output_weight_norm,baseline,358,0.8844924569129944
MNIST,medium,42,10,a1,output_weight_norm,baseline,359,0.9789947867393494
MNIST,medium,42,10,a1,output_weight_norm,baseline,360,0.9823801517486572
MNIST,medium,42,10,a1,output_weight_norm,baseline,361,1.1051236391067505
MNIST,medium,42,10,a1,output_weight_norm,baseline,362,1.3517895936965942
MNIST,medium,42,10,a1,output_weight_norm,baseline,363,0.8678153157234192
MNIST,medium,42,10,a1,output_weight_norm,baseline,364,1.4109747409820557
MNIST,medium,42,10,a1,output_weight_norm,baseline,365,1.3552204370498657
MNIST,medium,42,10,a1,output_weight_norm,baseline,366,0.40385526418685913
