dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,small,44,10,all,all,random,baseline,0,0.2,3,0.9812,0.9822,0.06235160309076309,0.06095437450916506,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.3501927088946104,0.9822,0.060954372869851066,0.3422473929822445,234752,235146,"[0.9908163265306122, 0.9894273127753304, 0.9835271317829457, 0.9831683168316832, 0.9806517311608961, 0.9786995515695067, 0.9843423799582464, 0.9824902723735408, 0.9753593429158111, 0.9722497522299306]","[0.9866803278688525, 0.9908759124087592, 0.9885654885654885, 0.974308300395257, 0.9792694965449161, 0.9736286919831224, 0.9906735751295337, 0.9892996108949417, 0.9635036496350365, 0.9740634005763689]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.2,5,0.9817,0.9822,0.062306969439983366,0.06138195421200944,183183,0.2209818580796612,182865,0.22102900081788446,0.0,0.0,0,0,0,0.330749777960591,0.9822,0.06138195539925946,0.3335026509594172,234752,235146,"[0.9918367346938776, 0.9911894273127754, 0.9854651162790697, 0.9811881188118812, 0.9816700610997964, 0.9820627802690582, 0.9853862212943633, 0.9776264591439688, 0.971252566735113, 0.9732408325074331]","[0.9877049180327869, 0.9917883211678832, 0.9885654885654885, 0.9713438735177866, 0.9802566633761106, 0.9778481012658228, 0.9906735751295337, 0.9902723735408561, 0.9603753910323254, 0.9769452449567724]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.3,0,0.9675,0.9702,0.12724843242168427,0.1176291252925992,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.30285449302755296,0.9702,0.11762912271767854,0.32427908095996827,234752,235146,"[0.9846938775510204, 0.9876651982378855, 0.9709302325581395, 0.9762376237623762, 0.9765784114052953, 0.9652466367713004, 0.9718162839248434, 0.9562256809338522, 0.9743326488706365, 0.9365708622398414]","[0.9784836065573771, 0.9863138686131386, 0.9833679833679834, 0.9614624505928854, 0.9763079960513327, 0.9662447257383966, 0.9740932642487047, 0.9562256809338522, 0.9603753910323254, 0.9327569644572526]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.3,1,0.9778,0.979,0.06910982562303543,0.06504295653374866,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3092730339849368,0.979,0.06504295457424596,0.32747918309178203,234752,235146,"[0.9928571428571429, 0.9894273127753304, 0.9796511627906976, 0.9742574257425742, 0.9755600814663951, 0.9730941704035875, 0.9812108559498957, 0.9785992217898832, 0.9681724845995893, 0.9752229930624381]","[0.985655737704918, 0.9881386861313869, 0.9854469854469855, 0.9664031620553359, 0.9733464955577492, 0.9683544303797469, 0.9896373056994818, 0.9902723735408561, 0.9614181438998958, 0.968299711815562]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.3,3,0.9795,0.9795,0.06599869958162308,0.06301244131340646,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.3625450909603387,0.9795,0.06301244199587963,0.35035098798107356,234752,235146,"[0.9897959183673469, 0.9894273127753304, 0.9786821705426356, 0.9762376237623762, 0.9704684317718941, 0.9831838565022422, 0.9791231732776617, 0.9776264591439688, 0.9722792607802875, 0.977205153617443]","[0.9846311475409836, 0.9890510948905109, 0.9844074844074844, 0.9703557312252964, 0.9733464955577492, 0.9736286919831224, 0.9927461139896373, 0.9892996108949417, 0.9614181438998958, 0.9750240153698367]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.3,5,0.9805,0.9811,0.06488485502004623,0.06245596259008162,158500,0.32595068595680976,158220,0.3260121319520175,0.0,0.0,0,0,0,0.37143576599191874,0.9811,0.06245596363539808,0.35746315598953515,234752,235146,"[0.9928571428571429, 0.9894273127753304, 0.9825581395348837, 0.9792079207920792, 0.9816700610997964, 0.9786995515695067, 0.9791231732776617, 0.9766536964980544, 0.9753593429158111, 0.9742319127849356]","[0.985655737704918, 0.9927007299270073, 0.9864864864864865, 0.9683794466403162, 0.9822309970384995, 0.9715189873417721, 0.9886010362694301, 0.9912451361867705, 0.9645464025026069, 0.9721421709894332]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.4,0,0.9582,0.9601,0.2288937894821167,0.21905672807693483,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3792498599505052,0.9601,0.21905673352479935,0.38321146508678794,234752,235146,"[0.9877551020408163, 0.9814977973568282, 0.9583333333333334, 0.9861386138613861, 0.9694501018329938, 0.9428251121076233, 0.9519832985386222, 0.9484435797665369, 0.9322381930184805, 0.9375619425173439]","[0.9743852459016393, 0.9872262773722628, 0.974012474012474, 0.9802371541501976, 0.9703849950641659, 0.9345991561181435, 0.9461139896373058, 0.9659533073929961, 0.921793534932221, 0.9231508165225745]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.4,1,0.9752,0.9763,0.07630354278087616,0.07381705901082605,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3416262490209192,0.9763,0.07381705873068423,0.32711973099503666,234752,235146,"[0.9877551020408163, 0.9903083700440528, 0.9757751937984496, 0.9693069306930693, 0.9735234215885947, 0.9753363228699552, 0.9843423799582464, 0.9747081712062257, 0.9630390143737166, 0.9672943508424182]","[0.9836065573770492, 0.9927007299270073, 0.9812889812889813, 0.9634387351778656, 0.9703849950641659, 0.9609704641350211, 0.9906735751295337, 0.9863813229571985, 0.954118873826903, 0.9663784822286263]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.4,3,0.9781,0.9802,0.06925226812362671,0.06611524492297322,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.38659073098096997,0.9802,0.06611524682734161,0.34190955106168985,234752,235146,"[0.9908163265306122, 0.9894273127753304, 0.9806201550387597, 0.9762376237623762, 0.9806517311608961, 0.9820627802690582, 0.9791231732776617, 0.97568093385214, 0.9743326488706365, 0.9722497522299306]","[0.9815573770491803, 0.9917883211678832, 0.9844074844074844, 0.9644268774703557, 0.9723593287265548, 0.9746835443037974, 0.9886010362694301, 0.9883268482490273, 0.9655891553701773, 0.968299711815562]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.4,5,0.9794,0.9807,0.06721357454061508,0.06602432354134508,133605,0.43182108137072284,133364,0.4318940839694656,0.0,0.0,0,0,0,0.3384735028957948,0.9807,0.06602432111804374,0.3429921680362895,234752,235146,"[0.9918367346938776, 0.9911894273127754, 0.9796511627906976, 0.9762376237623762, 0.9826883910386965, 0.984304932735426, 0.9791231732776617, 0.9776264591439688, 0.9702258726899384, 0.9732408325074331]","[0.9846311475409836, 0.9927007299270073, 0.9844074844074844, 0.9634387351778656, 0.9753208292201382, 0.9810126582278481, 0.9886010362694301, 0.9912451361867705, 0.9582898852971846, 0.9731027857829011]",batch,both
