dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,small,42,1,all,all,output_weight_norm,baseline,,0.2,0,0.953,0.9551,0.18862628555297853,0.17012020016908647,183183,0.2209818580796612,182865,0.22102900081788446,0.12885347905103117,21.6025390625,4,0,512,0.3249442799715325,0.9551,0.17012019771337508,0.31940098700579256,234752,235146,"[0.9877551020408163, 0.986784140969163, 0.9544573643410853, 0.9168316831683169, 0.9765784114052953, 0.9585201793721974, 0.9592901878914405, 0.9610894941634242, 0.9517453798767967, 0.8959365708622399]","[0.9660194174757282, 0.990521327014218, 0.9405940594059405, 0.896551724137931, 0.9823529411764705, 0.975609756097561, 0.9642857142857143, 0.9911111111111112, 0.9740932642487047, 0.8606965174129353]",batch,both
MNIST,small,42,1,a1,layerwise,output_weight_norm,baseline,,0.05,0,0.953,0.9534,0.15860559499263763,0.1440122295230627,224190,0.04659232987165418,223808,0.04661941112322787,0.12885347905103117,21.6025390625,4,0,512,0.33130393200553954,0.9534,0.14401222932040691,0.31720022193621844,234752,235146,"[0.9877551020408163, 0.9859030837004406, 0.9573643410852714, 0.9089108910891089, 0.9653767820773931, 0.945067264573991, 0.9676409185803758, 0.9464980544747081, 0.9589322381930184, 0.9078295341922695]","[0.9660194174757282, 0.995260663507109, 0.9405940594059405, 0.9008620689655172, 0.9705882352941176, 0.9512195121951219, 0.9795918367346939, 0.9822222222222222, 0.9740932642487047, 0.8756218905472637]",batch,both
MNIST,small,42,1,a1,layerwise,output_weight_norm,baseline,,0.1,0,0.952,0.9542,0.1620599443912506,0.14651768550872804,212321,0.09706735389927956,211952,0.09712377317339149,0.12885347905103117,21.6025390625,4,0,512,0.32056369504425675,0.9542,0.14651768643856047,0.31963574001565576,234752,235146,"[0.9846938775510204, 0.986784140969163, 0.9593023255813954, 0.9118811881188119, 0.9694501018329938, 0.9517937219730942, 0.9686847599164927, 0.9513618677042801, 0.9507186858316222, 0.9048562933597621]","[0.9660194174757282, 0.995260663507109, 0.9405940594059405, 0.896551724137931, 0.9764705882352941, 0.9634146341463414, 0.9795918367346939, 0.9777777777777777, 0.9689119170984456, 0.8656716417910447]",batch,both
MNIST,small,42,1,a1,layerwise,output_weight_norm,baseline,,0.2,0,0.953,0.9556,0.16896155285835265,0.15424752451181412,188583,0.19801740195453033,188240,0.19813249727371862,0.12885347905103117,21.6025390625,4,0,512,0.31502986000850797,0.9556,0.15424752272367478,0.31854505196679384,234752,235146,"[0.9908163265306122, 0.9894273127753304, 0.9612403100775194, 0.9326732673267327, 0.9755600814663951, 0.945067264573991, 0.965553235908142, 0.9513618677042801, 0.9507186858316222, 0.889990089197225]","[0.9660194174757282, 0.995260663507109, 0.9405940594059405, 0.9051724137931034, 0.9764705882352941, 0.9634146341463414, 0.9744897959183674, 0.9866666666666667, 0.9637305699481865, 0.8656716417910447]",batch,both
MNIST,small,42,1,a2,layerwise,output_weight_norm,baseline,,0.05,0,0.9515,0.9518,0.16300016260147096,0.14842953054904937,233544,0.006812788650455426,233156,0.006798664122137366,0.12885347905103117,21.6025390625,4,0,512,0.3403771879384294,0.9518,0.14842953096032144,0.3147021079203114,234752,235146,"[0.9887755102040816, 0.9841409691629956, 0.9583333333333334, 0.899009900990099, 0.9674134419551935, 0.9461883408071748, 0.965553235908142, 0.943579766536965, 0.9640657084188912, 0.8989098116947473]","[0.9660194174757282, 0.995260663507109, 0.9405940594059405, 0.8922413793103449, 0.9705882352941176, 0.9512195121951219, 0.9795918367346939, 0.9822222222222222, 0.9740932642487047, 0.8706467661691543]",batch,both
MNIST,small,42,1,a2,layerwise,output_weight_norm,baseline,,0.1,0,0.9495,0.9508,0.1686846272945404,0.15277810472846032,231942,0.013625577300910963,231560,0.013597328244274842,0.12885347905103117,21.6025390625,4,0,512,0.3098601410165429,0.9508,0.1527781050860882,0.3490442200563848,234752,235146,"[0.9846938775510204, 0.9850220264317181, 0.9583333333333334, 0.8900990099009901, 0.9674134419551935, 0.9484304932735426, 0.9686847599164927, 0.943579766536965, 0.9650924024640657, 0.8949454905847374]","[0.9660194174757282, 0.995260663507109, 0.9405940594059405, 0.8706896551724138, 0.9764705882352941, 0.9512195121951219, 0.9795918367346939, 0.9822222222222222, 0.9792746113989638, 0.8656716417910447]",batch,both
MNIST,small,42,1,a2,layerwise,output_weight_norm,baseline,,0.2,0,0.95,0.9523,0.17320156347751617,0.1550603453218937,228471,0.028386619376897793,228102,0.028327767175572505,0.12885347905103117,21.6025390625,4,0,512,0.3103303100215271,0.9523,0.15506034258604048,0.3176163290627301,234752,235146,"[0.986734693877551, 0.9832599118942731, 0.9515503875968992, 0.8871287128712871, 0.9684317718940937, 0.9585201793721974, 0.9613778705636743, 0.9610894941634242, 0.9661190965092402, 0.8979187314172448]","[0.9660194174757282, 0.985781990521327, 0.9356435643564357, 0.875, 0.9705882352941176, 0.9634146341463414, 0.9693877551020408, 0.9866666666666667, 0.9896373056994818, 0.8706467661691543]",batch,both
MNIST,small,42,1,all,all,mean_activation,baseline,,0.05,0,0.9525,0.9516,0.16241478133201598,0.1479929221212864,222660,0.05309892577377462,222284,0.05311136859323884,0.12885347905103117,21.6025390625,4,0,512,0.3111984090646729,0.9516,0.14799292066097258,0.3522065500728786,234752,235146,"[0.9877551020408163, 0.9850220264317181, 0.9573643410852714, 0.900990099009901, 0.9674134419551935, 0.9417040358744395, 0.9676409185803758, 0.9426070038910506, 0.9640657084188912, 0.8989098116947473]","[0.9660194174757282, 0.995260663507109, 0.9405940594059405, 0.9008620689655172, 0.9705882352941176, 0.9512195121951219, 0.9795918367346939, 0.9822222222222222, 0.9740932642487047, 0.8706467661691543]",batch,both
MNIST,small,42,1,all,all,mean_activation,baseline,,0.1,0,0.947,0.9462,0.17587254786491394,0.1633597480773926,209417,0.10941712808212767,209060,0.10944315703380592,0.12885347905103117,21.6025390625,4,0,512,0.32547795900609344,0.9462,0.16335974693894387,0.33179884194396436,234752,235146,"[0.9877551020408163, 0.9841409691629956, 0.9505813953488372, 0.8801980198019802, 0.9704684317718941, 0.9394618834080718, 0.964509394572025, 0.9396887159533074, 0.9661190965092402, 0.8771060455896927]","[0.9660194174757282, 0.995260663507109, 0.9257425742574258, 0.8836206896551724, 0.9764705882352941, 0.9451219512195121, 0.9846938775510204, 0.9733333333333334, 0.9740932642487047, 0.8557213930348259]",batch,both
MNIST,small,42,1,all,all,mean_activation,baseline,,0.2,0,0.933,0.9316,0.2331719262599945,0.21583444175720215,183183,0.2209818580796612,182865,0.22102900081788446,0.12885347905103117,21.6025390625,4,0,512,0.31248124002013355,0.9316,0.21583444283008577,0.33102872397284955,234752,235146,"[0.9744897959183674, 0.9797356828193833, 0.9273255813953488, 0.8237623762376237, 0.9745417515274949, 0.9013452914798207, 0.9572025052192067, 0.9260700389105059, 0.9722792607802875, 0.8751238850346879]","[0.9466019417475728, 0.985781990521327, 0.8960396039603961, 0.8232758620689655, 0.9764705882352941, 0.9390243902439024, 0.9795918367346939, 0.9644444444444444, 0.9896373056994818, 0.8507462686567164]",batch,both
